ind,userName,content,rating,date,reviewVersion,compound,sentiment ,Unnamed: 0,sentiment
637,veli-pekka Ratinen,Just downloaded and no bad to say. With promotional code 3UXS you get 10 € free parking time !! 👍👍,5,2017-07-14,3.46,0.774,positive,,
638,Leena Vesterinen,"I parked in Kuopio, Aapel on June 26, 2017. Windshield parkman sticker and amplifier for parking. But the kapas but the fines came Parkman billed for that time and the account charged .. the phone lost in daily time..but I remember the amount that also matches the billing in my account. Now I should somewhere get pengoized about that information .... damn it. I think I'll finish the whole Parkman.",1,2017-07-14,3.46,-0.8271,negative,,
639,Anna Moisio,"Free parking with code C72M. Easy to use, convenient, no more having to mess with coins.",5,2017-07-12,3.46,0.3041,neutral,,
643,Toni Kuhalampi,"It was a handy app when the coins were out and the car was forced to get parked, right away. The ParkMan app saved. Entering U8JVF in the Promo Code field will give you a free 10 Euro Park!",5,2017-07-11,3.46,0.5255,positive,,
645,ji1976,You get € 10 free parking with the following code: VEYM. The program works well and the windshield sticker is free👍,4,2017-07-11,3.46,0.8271,positive,,
649,Antto Laava,"Can not increase parking time, can not remember the location of the car when the time runs out, complicated to install and use, completely inadequate settings and choices. I don’t recommend, and I don’t think that will prevent you from getting a parking fine.",1,2017-07-04,,-0.1419,neutral,,
651,Kati Pokkinen,"A convenient parking application that allows e.g. you will see free parking spaces nearby! Free parking (max max 10 e) with code T5VLQ when you download the app by July 31, 2017.",5,2017-06-29,3.45,0.784,positive,,
652,Maija Orre,"With the EUKX code, first parking without air up to € 10. The stars will update as you experience more. Now it feels good",4,2017-06-28,3.46,0.4404,neutral,,
654,Antton,"Good app. BUT, BUT BUT !!!! Namely, it can be stressful to download an update, the content of which has no idea. I guess it's quite appropriate to even open something about those updates. Otherwise quite a positive experience. It always picks up on that, but luckily that too passes by.",4,2017-06-26,3.45,0.7674,positive,,
657,Googlen käyttäjä,"Super convenient! With code TLPM 10 € discount on the first parking. Saves time, money and nerves when not having to adjust with coins or card payment 👍😊",5,2017-06-17,3.45,0.8687,positive,,
659,Martti Mäkinen,Functional and good application. With code W4ET € 10 free parking time!,4,2017-06-15,3.45,0.7574,positive,,
660,Jani Palonen,Works and useful. With this newer code you get a € 10 parking benefit of 3XAU,5,2017-06-14,3.45,0.7096,positive,,
664,Kati J,"Code ABXXQ € 10 free parking! :) The app is easy to use, no coins or cards needed. Shows nearby vacancies using GPS. Billing just according to what you parked, no need to guess and think for a long time about where to go and hit the coins on the machine.",5,2017-06-05,3.45,0.7263,positive,,
667,Azad Tekin,Easy and convenient application. € 10 free parking with code: CYXZ,4,2017-06-02,3.45,0.7351,positive,,
669,Googlen käyttäjä,"With a couple of months of experience I can recommend, an excellent app and service. Register with the code ZQJE to get a 10 euro advantage.",5,2017-06-02,,0.802,positive,,
672,J Ronkainen,"A well-functioning application. Promise a price reduction for short parking, which is a very good thing. Free parking time with code Y7L3 Download the application and enter the code 😉",4,2017-05-27,3.44,0.8425,positive,,
673,Jesse Suksia,"For new users, a pre-code to get 10e parking money: LWR1 Good app. Easy and convenient",5,2017-05-27,3.44,0.7003,positive,,
695,Linda Lång,"Really convenient! Use code W9CZ to get 10e parking. In fact, I have paid extra for hours before, so this is not a problem.",5,2017-04-23,3.43,0.3716,neutral,,
698,Jari Kaivola,"Does not install, just grind up to the world pin ""Loading ..."" Handset OnePlus 3T",1,2017-04-12,,0.0,neutral,,
701,Markus Rinne,Easy to use and convenient. I recommend. Promotional code: M7CT and you get 10e free parking time,5,2017-04-11,3.43,0.8271,positive,,
702,Ilari Toivo,Really handy app and worked well. No more coin problems. Free 10e parking with promotional code: R7SJ,5,2017-04-10,3.43,0.1243,neutral,,
704,GLADISTOR,Pretty good. With this code K913 you get € 10 free parking time,4,2017-04-04,3.42,0.8555,positive,,
705,Kari Olsbo,Works well.,4,2017-04-04,3.42,0.2732,neutral,,
707,pasi olkkonen,"I recommend, easy going and good. With the code EKMB 10 € parking money for the application",5,2017-04-02,3.40,0.8074,positive,,
708,Jari Luostarinen,Not a bad word for Jorma Uotinen. With hairdressing code FB26 you get 10 €,4,2017-04-01,3.40,0.431,neutral,,
722,Joonas Kivistö,Quite convenient. It takes a bit of Russian roulette to pull when the hell sticker doesn't come again. Not even a hostess even though she is also registered. Probably need to switch to a competing app if even they could get the label mailed.,3,2017-03-14,3.36,-0.6808,negative,,
729,Sait Aydar,The best app with the LXRA code gets € 10 free parking.,5,2017-03-05,3.33,0.8176,positive,,
734,Jouni Lehtinen,I like it,4,2017-02-28,3.31,0.3612,neutral,,
737,Googlen käyttäjä,Good. Even when the parking garages included it would be 5 star.,4,2017-02-27,3.31,0.4404,neutral,,
740,Googlen käyttäjä,Getting better,5,2017-02-26,3.27,0.4404,neutral,,
744,Reeta-Tiina Rytilahti,"Works well. Doesn’t recognize the puck slots, which was disappointing. If you want free parking, enter the code SB65",4,2017-02-23,3.27,0.3612,neutral,,
748,Googlen käyttäjä,"That's convenient! If you want to free parking time for the next parking lots, you can grab my code N9QV. Thank you!",5,2017-02-18,3.27,0.7707,positive,,
750,Lari Heinonen,Really good app! With this code you get 10e parking for free VRBV!,5,2017-02-14,3.27,0.7951,positive,,
751,Aleksi Laukkonen,It's a good app! The code is 8PC9.,5,2017-02-14,3.27,0.4926,neutral,,
755,Jasmin Haataja,"Really good app. Saves time. Upon registration, you will receive the first parking free of charge (€ 10) under code D55N.",5,2017-01-30,3.27,0.7574,positive,,
756,Esa Antikainen,With the ZUM7 code you get free parking time for 15 euros. There is a change good,5,2017-01-27,3.27,0.7351,positive,,
757,Alisa Mikkola,Really convenient and good app! With this code 64VU you get a 10 € discount on your first parking.,5,2017-01-26,3.27,0.5355,positive,,
762,Googlen käyttäjä,Excellent means of payment for parking. Register with the code ZQJE and you will receive 10 euros for the first parking.,5,2017-01-18,3.27,0.5719,positive,,
764,TIMO LEHTONEN,Very good. 😘😍,5,2017-01-14,3.27,0.8399,positive,,
767,Maija Tusa,Seems good and clear! There are plenty of parking areas in the hometown where this is used as a means of payment. You can get free parking (10 €) when using the application with the code 1FWX.,4,2017-01-06,3.27,0.8439,positive,,
771,J Lind,"Works like hold, the sticker was the same to order so no need to make any custom tunes. You get a € 10 discount with code YAGK when you put a ton on installation.",4,2016-12-27,3.27,-0.0941,neutral,,
772,Jarmo Uusitalo,Now it works great in Rovaniemi as well for paying for street parking.,5,2016-12-24,3.27,0.7351,positive,,
774,Raine Hannuksela,A hundred times better way than to walk to a payment machine. Free parking XCTCQ,4,2016-12-22,3.27,0.7351,positive,,
781,Mia Aarni-Heera,"In the past, I rushed to see if any coins / cards were included that allowed the car to be parked. Now it’s easy to park your car and start and stop paying by phone. And the best part is that you don’t have to run in the middle of a meeting to increase your parking time. Free parking (up to 10 e) for new code 6BDA.",5,2016-12-13,3.27,0.8885,positive,,
787,Janne Nieminen,Works well,5,2016-12-01,3.24,0.2732,neutral,,
795,Pasi Lehtinen,"Absolutely insanely convenient application and works almost anywhere. No more having to keep coins in your pocket, look for vending machines and waste time. With this code € 10 free parking money YQ7V",5,2016-11-18,3.24,-0.1082,neutral,,
803,S A,Worth the download. Just the perfect app. With code AL8T 10 € parking money upon check-in.,5,2016-11-14,3.24,0.6808,positive,,
809,Google Käyttäjä,Goes well. With the code HCKVQ you get 10 euros for free parking time.,5,2016-11-05,3.23,0.6597,positive,,
812,Googlen käyttäjä,"The application repeatedly wants to improve the accuracy of positioning, regardless of whether the request is never answered. Why on earth when parking is in progress you have to locate your own location, and wait in vain before you can decide on parking.",3,2016-11-02,3.23,0.4404,neutral,,
813,Jukka Ahola,Even when L.pr would also be involved.,5,2016-11-01,3.22,0.0,neutral,,
815,Olli-Pekka Hämäläinen,Very good! Facilitates parking because coins are less often included. Enter code RN7E to get free parking!,5,2016-10-26,,0.7951,positive,,
817,Googlen käyttäjä,Works well. Free parking time with code QYY7 for 10 euros!,4,2016-10-20,3.22,0.69,positive,,
830,Jyry,"With code Q8X1Q we both get € 10 free parking time. The app is good, and free parking all the better. I recommend!",5,2016-09-27,3.22,0.9348,positive,,
831,Severi Tuominen,With my code QJP8Q you get € 10 free parking time. Easy to use and convenient parking application. Find parking spaces in even smaller locations.,5,2016-09-26,3.22,0.7351,positive,,
835,Netta Kallio,"When you start using the parkman, you will receive € 10 parking money with the code. Works well!",5,2016-09-22,3.22,0.3382,neutral,,
838,Jii Pee,Seems to work just fine. With the code KWH8Q 10 € parking money.,5,2016-09-16,3.22,0.2023,neutral,,
848,avhc666,There is always room for improvement but already a very good and recommended application,4,2016-08-29,3.22,0.8353,positive,,
859,Toni Nevalainen,Good and convenient. 786NQ code when registering and you get 10 e parking time.,4,2016-08-14,3.22,0.4404,neutral,,
864,Timo Ihamäki,A handy parking app and a reminder to stop parking is also a good feature. With code NJ9X 10e worth parking after installing the app!,5,2016-08-09,3.22,0.4389,neutral,,
868,Sanni Loponen,Really convenient. No need to dig coins into the vending machine and worry about parking times. With code QM2A you get 10 € free parking money when you join!,4,2016-08-04,3.22,0.1062,neutral,,
875,Esko Mäenpää,The best parking app you can find. With code 389C you get € 10 free parking money!,5,2016-07-31,3.22,0.8313,positive,,
882,Laura Mansikka,Seems good. With code SCM7 you get a 10 € discount on the first parking!,4,2016-07-23,3.22,0.4926,neutral,,
895,Millariina V,"There was an advertisement for the application on the ATM: First parking is free with a code. I didn’t have any coins, so I downloaded the app to take advantage of the offer. After installation, it turned out that the app could not be used until the billboard arrived in the mail and I glued it to the windshield. So you didn't get free parking right away. The car was borrowed from a friend, so the sticker can’t be glued anyway without asking. In addition, the parking time started immediately by accident, which means that free parking was wasted.",1,2016-06-19,3.21,0.4211,neutral,,
901,Kyösti Sipilä,I didn't know parking was so convenient nowadays. Works great in Helsinki. Use € 10 free parking with code: UXWW,4,2016-06-08,3.20,0.8126,positive,,
905,Leni Järvelä,Seems good! Free parking time with code R2FX 10e!,4,2016-06-02,3.20,0.7772,positive,,
906,Googlen käyttäjä,This yes works like that famous train ... you should definitely download and give the code C8QE so you can get your top 10 € free parking money right away!,5,2016-06-02,3.20,0.906,positive,,
907,Googlen käyttäjä,A functional and convenient program. With this code 10 € parking time !! Take advantage of XULEQ.,5,2016-05-31,3.20,0.3786,neutral,,
913,hammasharha,Use the code above to get € 10 free parking money! Really good and convenient app,5,2016-05-20,3.20,0.7773,positive,,
920,Timo Karhu,Not bad!,5,2016-05-02,3.20,0.484,neutral,,
922,Mikko Heikkinen,Very good program! I recommend to everyone without reservation.,5,2016-04-27,3.19,0.7171,positive,,
940,Aune Kotalampi,"Easy, simple and clear. Very good.",5,2016-04-03,3.19,0.8268,positive,,
943,Samu Kolehmainen,"Code HLB8 € 10 discount on first parking. As soon as there are more parking spaces on the service, this will be a good thing.",4,2016-04-01,3.19,0.4404,neutral,,
946,Katri Ojanen,"A really handy app! There are never any coins involved, but the cell phone is .. and with that, the parking is successful. Hopefully it will work just as well in Jyväskylä, Helsinki and Turku in the future.",5,2016-03-23,3.19,0.9134,positive,,
962,Oskari Kosola,No need to think about parking coins or their sufficiency anymore! New users can get 10 € parking money here with the code WHFW),5,2016-02-18,3.19,-0.3595,neutral,,
964,Pentti Karilaakso,Tried pairs work well,5,2016-02-10,3.19,0.2732,neutral,,
965,Henri Huttula,"The prices shown on the map for four hours of parking, for example, are not the case in Oulu. The app will crash immediately if you try to change the default four-hour parking price display for some other time. Otherwise a handy app.",4,2016-02-10,3.19,-0.4019,neutral,,
976,Jari Huhtala,"Easy to use, fast and convenient.",5,2016-01-04,3.19,0.4404,neutral,,
977,Onni Lind,Works well in the center of Hämeenlinna.,5,2016-01-04,3.19,0.2732,neutral,,
984,Heikki Tirkkonen,"I parked my car in zone 1 of the center of Tampere for 2 minutes. The price of this parking paid with the Parkman app was 62 cents. Thus, when using the app, the price of short parking bounces more than threefold. I would not recommend this app to anyone.",1,2016-01-02,3.19,-0.2755,neutral,,
985,Petri Tuomioja,Works like a train toilet! 😊,5,2016-01-02,3.19,0.8313,positive,,
986,Marko räikkönen,"Very good. With code HQ42 free parking time 10, -",4,2016-01-02,3.19,0.7574,positive,,
990,Leo Virtanen,Works on a 5/5 LG G3 phone and has been a great help when parking in Helsinki. No more needing to carry coins with you to get your car parked.,5,2016-01-02,3.19,0.6808,positive,,
996,Googlen käyttäjä,"Very great, domestic application! No need to carry coins with you, and billing works directly :) Significantly better than your competitor EasyPark! Should this somehow be integrated into Oulu's Kivisydän park)",5,2015-12-26,3.19,0.865,positive,,
1006,Liisa Mönkkönen,Easy and convenient to use. Code UI5X free parking for a new app downloader.,4,2015-12-03,3.16,0.7351,positive,,
1007,Raili Ilmivalta,Absolutely good app. Really easy to use. The reports are excellent and there is no charge for the end of parking reminder in this app ... Awesome !!,5,2015-12-03,3.16,0.927,positive,,
1009,Hanna Huotari,"However, it doesn't work in every place yet. Sometimes the annoying ku sees the EasyPark sign and it works but ParkMan doesn't. No hint of both acquiring.",4,2015-12-03,3.16,0.1235,neutral,,
1013,Googlen käyttäjä,Works really well. For this gift code for parking 10 € Appreciate being a good S9FG,4,2015-12-02,3.16,0.8718,positive,,
1017,Jouni Aho,"Currently version 3.16 and it works and I use and I am almost happy. At some point in the updates, the choice of parking time became the choice of end time to the nearest hour and minute. In the old one, only the length of the parking time from this moment onwards was chosen x hours / minutes. AND IT WAS CONVENIENT! Now you have to look at what the clock is and adjust the end time hours and minutes separately. May be suitable for rapper fans but not for me. When this change came, I immediately sent feedback and suggested that you could choose which feature to use from the menu. There was a green light that this could be done - sometimes. Not done yet! Convenient app by the way, but only 3 stars due to the rapping of the P-time expiration time! * * * Application startup is interrupted by a message stating that the process com.neligrate.parkman stopped unexpectedly. Reinstallation and booting your phone between installation attempts and application removals will not help. Samsung Xcover GT-S5690 and Android version 2.3.6. The old app version worked flawlessly and wants it back from something !! Thank you! Follow the instructions to install Google Play Service.",3,2015-11-23,3.16,0.5973,positive,,
1019,Mika Heikkinen,Often forgotten on and had to set a limit. Could be implemented so that when tracking note that the phone is moving a certain distance and or speed so would ask if parking is out. Yeah this you may not want to program when your income goes down .... but it would be a smart service,4,2015-11-14,3.16,0.6296,positive,,
1029,Terhi Heinonen,"Easy to use, necessary..i really like it ) I would definitely suggest to others. .",5,2015-11-03,3.15,0.8122,positive,,
1030,Kiia Koskenkorva,"No need to think about whether money is involved, or how much you should pay (long needs parking time). And no unnecessary month fees, for someone who occasionally parks in paid areas. I like a lot!",5,2015-11-03,3.15,-0.3802,neutral,,
1032,Ari Wikman,"Even when the inactive ""free parking"" display is made to work, then the full 5 stars.",4,2015-11-02,3.16,0.5106,positive,,
1033,Jyrki Kasvi,"Annoyingly, I didn’t remember installing ParkMan before. Definitely the most convenient option.",5,2015-11-02,3.15,0.4019,neutral,,
1034,Googlen käyttäjä,Very good! It also becomes advantageous in practice. I recommend,5,2015-11-02,3.15,0.8169,positive,,
1040,Tuomas Valve,The best part is that you don’t have to run to the meter and dig in your purse to see if suitable killings can be found. Hard to come up with something to improve.,5,2015-11-02,3.15,0.296,neutral,,
1041,Ensio Korpinen,Very convenient,5,2015-11-02,3.15,0.0,neutral,,
1047,Heidi Virtanen,Works well and really easy to use :) 10e air parking time with code: E8ZM :),5,2015-10-16,3.15,0.8832,positive,,
1051,Tapani Saunamäki,"This is just the top, a good price and there will be no receipts, but at the end of the month as a compilation. I highly recommend to anyone who has to play with receipts.",5,2015-10-09,3.15,0.8196,positive,,
1055,Pauli Vettenranta,Also a plus is the feature that receipts can be really conveniently emailed. For this one more 10 € without parking time: ZPFS,5,2015-10-08,3.15,0.0,neutral,,
1056,Voutsa,"Easy, convenient !!",5,2015-10-06,3.15,0.5399,positive,,
1059,Paula Kettunen,Easy and functional parking fee application. I like it.,5,2015-10-02,3.15,0.6597,positive,,
1061,Liisa Mild,Great app - fast and convenient!,5,2015-10-02,3.15,0.6588,positive,,
1062,Markku Aurora,"Really good and working app, can't help but recommend.",5,2015-10-02,3.15,-0.2954,neutral,,
1063,Petri Surakka,"Locate quickly, easy to start and stop parking. Never again have coin stress in parking. The best app for a long time.",5,2015-10-02,3.15,0.4767,neutral,,
1064,Vili Mikkola,Absolutely an absolute help! :),5,2015-10-02,3.15,0.7396,positive,,
1073,Oleg Jr,Works really well! Easy to use and reliable! Significantly better than a competitor's app. Promotional code one Free parking (10e) W6SB,5,2015-09-25,3.15,0.9073,positive,,
1079,Googlen käyttäjä,Works well. Promotional code 4C9LQ € 10 free parking money.,5,2015-09-18,3.15,0.6597,positive,,
1081,Janina S.,Been good. Free parking time with code J7QQQ,4,2015-09-16,3.15,0.7351,positive,,
1085,Jarmo Lindstöm,I felt cheated in easypark. Parkman is cheaper and much better.,5,2015-09-13,3.15,-0.1027,neutral,,
1099,Mika Pullinen,Works really well.,5,2015-09-02,3.14,0.3384,neutral,,
1100,Virpi Sipilä,A really convenient solution for parking!,5,2015-09-02,3.14,0.4349,neutral,,
1101,Mika Koistinen,"A working app, and commendably have got cities involved. save when you don't have to pay in advance.",5,2015-09-02,3.14,0.5417,positive,,
1102,Mikko Ruohonen,"Couldn't be better than Parkman :) cheaper when easypark so and € 10 air parking when you download the app, register and put the promo code QZY9Q",5,2015-09-02,3.14,0.1516,neutral,,
1104,Jemina Aromaa,Works well!,5,2015-09-02,3.14,0.3382,neutral,,
1113,sami rytkönen,A parking app that doesn’t know no parking areas but still charges is useless and the terms of use are questionable. Do not install and save at the same time 80eur.,1,2015-08-26,3.14,-0.9215,negative,,
1114,Jonne Viianen,Works well but needs more users. With code A5RJ you get 25 e money for parking,5,2015-08-23,3.13,0.1406,neutral,,
1115,Jani Nurminen,works well and easy to use. and code NYMS SAA 10e parking money.,3,2015-08-22,3.13,0.6124,positive,,
1116,Janne Ström,You can forget about coins. You only pay for the right parking time. Download and enter the code: XQ97 you get 10e free parking time.,4,2015-08-22,3.13,0.25,neutral,,
1125,Juha Kärkimaa,Suitable when you don't have to carry small money. Receipt a good addition to taxation,5,2015-08-11,3.13,0.4404,neutral,,
1135,Petteri Kyrönlahti,"A little expensive ""start-up fee"", but the quality of service great.",4,2015-08-03,3.12,0.7684,positive,,
1137,Marjut Laakkonen,Works well and always helps in distress when there are no coins! Easy apsi.,5,2015-08-02,2.96,-0.5571,negative,,
1138,Heikki Nylund,This just works ... still the best!,5,2015-08-02,3.12,0.6696,positive,,
1140,Linda Leskinen,Really good app. 10 euro discount code 3DTM,5,2015-07-29,3.12,0.4927,neutral,,
1142,Niko Petrelius,Works well and easy to use. Use this code to get € 10 free parking time for 7GV4,5,2015-07-21,3.11,0.8074,positive,,
1143,Marko Rautavesi,"Healthy situations when the payment machine has a beer bottle cap in the money slot, someone looking for coins in their bottomless bag for 20 minutes or the nearest coin in a kiosk 3km away where you should go to break a € 20 banknote if you happen to find an ATM first ... Bring a new user to the first parking free parking time. Code: 9FN8",5,2015-07-16,3.11,0.7184,positive,,
1145,Erno Jaatinen,Really good and easy app. With the code TWXES you get another 10 € parking money,5,2015-07-15,3.11,0.7474,positive,,
1147,Alexi's Kitchen,good,5,2015-07-04,3.1,0.4404,neutral,,
1148,jori pöyhönen,works well,5,2015-07-03,3.1,0.2732,neutral,,
1149,Ari Jalokinos,"Makes what you promise, plus the map app is fast and accurate. Easy to use, no need to load money, card information is enough.",4,2015-07-02,3.1,0.4588,neutral,,
1150,Hannu Vuori,"Great invention. There is no need to know in advance how long you need a parking space, nor to look for a ticket machine and a suitable means of payment. Many times when you do that in the frost or heavy rain just to find that the vending machine doesn’t work at all or not exactly on your card, you start to appreciate doing the job in peace while sitting in your own car.",5,2015-07-02,3.1,0.8442,positive,,
1151,Late Fenander,"Great app. You spend just as much money on parking when the actual parking time is. You no longer have to collect coins in the car and look for parking meters. Compared to other similar ones, ParkMan is free of monthly fees, with additional pints.",5,2015-07-02,3.1,0.7351,positive,,
1153,Markus Peltola,"Now another car is going and the parkman is still passing by. In horror, I remember the ""Raise 20e, find a rail, buy shit, pay for parking"" rumba.",5,2015-07-02,3.1,-0.8271,negative,,
1157,Marko Haapanen,Works well!,5,2015-06-23,3.1,0.3382,neutral,,
1165,eino väärä,"Really convenient for example, downtown",5,2015-06-09,,0.0,neutral,,
1166,Jaana Selander-Tervakari,"This is really convenient, no need to look for a parking coin changer etc. or worry about not having time to add coins. I recommend.",5,2015-06-02,3.06,-0.4364,neutral,,
1168,Valtteri Jokila,"Very convenient and functional, enter the discount code XAML and you will receive € 10 free parking money.",5,2015-05-26,3.06,0.5106,positive,,
1172,Jarkko Latvala,You don’t always have to look for a parking meter and coins at the bottom of your pocket. And increasing parking time remotely is perhaps the best feature,5,2015-05-13,3.05,0.6369,positive,,
1176,Toni Laaksonen,"Even when you could enter the exact time because the parking time expires, then it would be perfect.",4,2015-05-07,,0.5719,positive,,
1177,Teppo A,"The redesigned ParkMan is even better. Easy to use. You can pay both by credit card or directly from the account (Debit). And is cheaper than EasyPark! No more coins! They never want to be, and at least not suitable. All you need is when you turn your cell phone GPS on, ParkMan open and then you just start parking. And everything can be done in a car. You can easily get more parking time just by opening ParkMan.",5,2015-05-02,3.05,0.8206,positive,,
1183,Jaakko Sinisalo,"It seems to work well, with code MDGU for a new user € 10 in front of parking time.",4,2015-04-02,3.05,0.2732,neutral,,
1185,Jukka Alamäki,Works well,5,2015-03-27,3.05,0.2732,neutral,,
1192,Sami,Great idea and good idea. Promotional code WRRCS for € 10 free parking,5,2015-03-16,3.04,0.8834,positive,,
1206,Toni Vanhala,"A good idea crashes into the map function. From a poor quality map, it is difficult to choose where your car is left. The GPS was really inaccurate and the search function located the exotic ""Tampere"" in Germany. It would be good if the parking space could have been entered into the app with the area code (which read on the parking meter). Apparently there was no such functionality.",2,2015-03-03,,-0.25,neutral,,
1210,Pertti Aalto,Here would be € 10 parking money. With code: 8QBY,4,2015-02-26,3.0,0.0,neutral,,
1219,mikko melender,Awesome help ... 10 € free parking money with code FAJZ,5,2015-02-13,3.0,0.8779,positive,,
1225,Raija Vierkoski,Very good. I have been using the app for over three years. The fees are really low compared to putting coins in the meter either too much or too little.,5,2015-02-05,,0.2023,neutral,,
1228,Jani Astikainen,Really convenient,5,2015-02-02,2.99,0.0,neutral,,
1229,Matti Pennamo,"My own experience is good ,, And always gets better ☺",5,2015-02-02,2.99,0.8316,positive,,
1234,Heikki Haapaniemi,Here's parking money for anyone who wants and who wouldn't! Code BVKQ,5,2015-01-28,2.96,0.0,neutral,,
1240,Mia Salonen,I downloaded it to my phone and found that another app that doesn't use a basic debit card and I don't get that credit card for this kind of thing ... so I can't become a user,2,2015-01-13,,-0.2924,neutral,,
1247,Sampo Hannuksela,The best app.,5,2014-12-19,2.96,0.6369,positive,,
1249,Eino-Juhani Huhtanen,"You get 10 euros free ""parking money"" with discount code SMJ6. Remember to take advantage of it!",5,2014-12-17,2.96,0.68,positive,,
1257,Ari Kopi,Today I tried it for the first time and it worked just fine. I received the receipt by e-mail.,5,2014-12-03,2.96,0.2023,neutral,,
1277,Aki Kiuru,A very convenient and functional application. With ten parking coins with the code W974,5,2014-11-15,2.95,0.0,neutral,,
1282,Aapro Savolainen,"A good and affordable way to pay a parking fee. Use Promotional Code: 63m4, get free parking money!",5,2014-11-07,2.94,0.7263,positive,,
1290,Erik Mykrä,It is good that you can also set the location manually and you will still receive a receipt from the post office. The code grabbed here cost the first two parking spaces :) With the code YZHS for the next € 10 parking money,5,2014-10-29,2.93,0.7096,positive,,
1297,Ari Taavitsainen,Easy and convenient. You get € 10 free parking money using code 4VV4,4,2014-10-20,2.93,0.7351,positive,,
1299,Antti Järvenpää,The feature can be found in Easypark. Do you fish from the customer for the same parking several times for a basic fee when you have to start parking again if you forget?,3,2014-10-17,2.93,-0.2263,neutral,,
1303,Martti Lumia,"Otherwise a really good app, but the one-time fee for using the app (€ 0.49) is unnecessarily big. Therefore, it should not be used for short parking times. For example, the percentage of app usage and of course someone maximum at that",4,2014-10-10,2.93,0.2724,neutral,,
1340,Hilpi Toikka-Haldin,"This really makes life easier! It should be reminded if the parking fee stays ""on"" when you move the car. But the coins stopped stressing, which is an excellent thing. This also becomes cheaper because you only bill for the time spent. As long as you remember to turn it off when you leave!",5,2014-08-03,2.56,0.4149,neutral,,
1341,Googlen käyttäjä,It has always worked well! (Nexus 5).,4,2014-08-03,2.56,0.3382,neutral,,
1342,Juha järvenpää,"Works well, experience only from the Tampere area ...",4,2014-08-02,2.56,0.2732,neutral,,
1344,Pez 75,"At its best, you can forget about coins and more.",5,2014-08-02,2.56,0.5106,positive,,
1350,Jenni Rantala,"Spectacular. When there is never a need, you never have to and you don't have to think in advance how long you are going to park.",5,2014-07-02,2.56,0.0,neutral,,
1353,Merja Fält,"Great way to handle parking fees, works well and affordable to use!",5,2014-07-01,2.56,0.7574,positive,,
1357,Googlen käyttäjä,Works really well and great to be able to add other vehicles to it.,5,2014-06-13,2.56,0.7755,positive,,
1358,Jaana Tolvanen,Great and convenient service. No need to adjust with coins and only pay for parking time !! It is easy to link the monthly invoice breakdown to the employer and you do not have to save on various crumpled parking tickets! The only downside is that the service has not yet expanded to the entire territory of Finland!,5,2014-06-03,2.56,0.4479,neutral,,
1360,Pablo Moneso,"Helsinki and Espoo are so backward that they have not been able to change parking machines to fit a credit card until now. This service has been a great opportunity for people without cash, which I even consider myself. In addition, the service is much cheaper for the user than competing applications that work with text and calling. There was no need to pay any extra than agreed.",5,2014-06-03,2.56,0.8885,positive,,
1365,Googlen käyttäjä,Fast and secure. You get 10 euros for free parking time by adding promotional code 4YLJ.,5,2014-05-06,2.55,0.6908,positive,,
1371,Harri Paalanen,Easy and convenient to use! You only pay according to actual usage. A small minus the slow positioning (may also be due to the phone).,5,2014-04-02,2.54,0.4199,neutral,,
1372,Max Karlsson,Very good. No coins or extra parking hours for safety.,5,2014-04-01,2.54,0.5446,positive,,
1373,Krippe S,Perhaps the best invention ever,5,2014-04-01,2.54,0.6369,positive,,
1375,Marion Prange,"Works and really convenient! Also fast service .. yesterday I introduced and today waited in the mailbox sticker .. although I did not even order. Really good thing, because the first one in the Park would have needed one. Luckily there was a pen and paper included and I wrote a temporary note. Goodbye coin hunts !! :)",5,2014-04-01,2.54,0.8852,positive,,
1376,Esa Kirkinen,"I haven't tried it yet, and I probably won't try it yet, because I think there is a small stumbling block in the program ... So you have to remember to stop parking when you leave ... What if you forget it ??",3,2014-03-27,2.53,-0.7622,negative,,
1377,Anna S,"I downloaded the program. I managed to give me my email address and credit card information, after which I went to the yard to check the vehicle registration numbers of our household. In the meantime, my phone screen turned off and the app turned itself off. When I try to start from the beginning of the whole rumba, I get a message that my e-mail address has already been entered, but I still can't log in to the service because I didn't have time to set a password ...",1,2014-02-20,2.52,0.2023,neutral,,
1379,Googlen käyttäjä,"Significantly better than EasyPark. No need to search for area codes, and nothing else. I quit EasyPark immediately after downloading this.",5,2014-02-07,2.52,0.1779,neutral,,
1383,Kristoffer Stenvik,Very good,5,2014-01-21,2.5,0.4927,neutral,,
1386,Mika,"Very convenient and easy to use, no crashes. T. S4",5,2014-01-15,2.5,0.2415,neutral,,
1388,Tommi Toivanen,Works well.,5,2013-12-11,2.14,0.2732,neutral,,
1389,Googlen käyttäjä,Worked flawlessly. Easy and convenient,5,2013-12-03,2.14,0.5719,positive,,
1390,Jarmo Nurmiainen,this works. convenient and easy.,5,2013-12-03,2.14,0.4404,neutral,,
1391,Mathias Kalliokoski,Had to load ku there were no coins included. Works well.,5,2013-11-05,2.14,-0.0258,neutral,,
1392,Liisa Vanhatalo,"Even when there are more cities, the parking fee can be paid for the flight. Using multiple payment cards would still be a plus !!!",4,2013-10-09,2.14,0.0,neutral,,
