ind;userName;content;rating;date;reviewVersion;compund;sentiment
1026;Jarno Blomberg;10e free parking money with the code ZCGB;5;2015-11-07;3.16;0.5106;positive
1027;Mirva Rahunen;Free parking money 10 euros with this code! Please :) Really handy to use! Nicely expanded areas of use!;5;2015-11-06;3.16;0.9077;positive
1028;Jari Kärnä;€ 10 free parking time with code He12;5;2015-11-03;3.15;0.5106;positive
1029;Terhi Heinonen;Easy to use, necessary..i really like it ) I would definitely suggest to others. .;5;2015-11-03;3.15;0.8122;positive
1032;Ari Wikman;Even when the inactive "free parking" display is made to work, then the full 5 stars.;4;2015-11-02;3.16;0.5106;positive
1034;Googlen käyttäjä;Very good! It also becomes advantageous in practice. I recommend;5;2015-11-02;3.15;0.8169;positive
1035;Jussi Korpela;Works great! That's how easy it is to pay for parking - goodbye to coins.;5;2015-11-02;3.15;0.784;positive
1036;Juha Riuttalahti;€ 10 free parking time with code SD65Q;5;2015-11-02;3.16;0.5106;positive
1039;Jarno Ahde;Goodbye coins. For occasional use really awesome.;5;2015-11-02;3.15;0.6285;positive
1045;Markku Lamminen;Great program .. with this code: 349H you get 10 € parking time !!;5;2015-10-19;3.15;0.6892;positive
1047;Heidi Virtanen;Works well and really easy to use :) 10e air parking time with code: E8ZM :);5;2015-10-16;3.15;0.8832;positive
1049;Sami Saario;Free parking time with code 11TR;5;2015-10-15;3.15;0.5106;positive
1051;Tapani Saunamäki;This is just the top, a good price and there will be no receipts, but at the end of the month as a compilation. I highly recommend to anyone who has to play with receipts.;5;2015-10-09;3.15;0.8196;positive
1054;Pasi Lötjönen;Functional and really easy to use. Invoicing is also smooth and receipts are clear. With promotional code 5Q2D you get free parking up to € 10.;5;2015-10-08;3.15;0.8439;positive
1056;Voutsa;Easy, convenient !!;5;2015-10-06;3.15;0.5399;positive
1057;Tanja Ruhala;Good! With this code: R24E 10 € parking money! ☺;4;2015-10-06;3.15;0.7568;positive
1058;J Sainio;Works great;5;2015-10-05;3.15;0.6249;positive
1059;Paula Kettunen;Easy and functional parking fee application. I like it.;5;2015-10-02;3.15;0.6597;positive
1061;Liisa Mild;Great app - fast and convenient!;5;2015-10-02;3.15;0.6588;positive
1064;Vili Mikkola;Absolutely an absolute help! :);5;2015-10-02;3.15;0.7396;positive
1066;Teppo Salminen;Excellent and functional.;5;2015-10-01;3.15;0.5719;positive
1068;Kikka Kalliomäki;Easy to use, clear information available;5;2015-09-30;3.15;0.6705;positive
1069;Jere Ylönen;But don't let the codes always accept? Code: VYEW;4;2015-09-28;3.15;0.5267;positive
1073;Oleg Jr;Works really well! Easy to use and reliable! Significantly better than a competitor's app. Promotional code one Free parking (10e) W6SB;5;2015-09-25;3.15;0.9073;positive
1076;Heikki Autio;XBT3, of which 10e free parking time;5;2015-09-22;3.15;0.5106;positive
1079;Googlen käyttäjä;Works well. Promotional code 4C9LQ € 10 free parking money.;5;2015-09-18;3.15;0.6597;positive
1081;Janina S.;Been good. Free parking time with code J7QQQ;4;2015-09-16;3.15;0.7351;positive
1082;Ahti-Tapio Rieppo;Free parking time with code: E896;1;2015-09-14;3.15;0.5106;positive
1084;Jouko Mäkelä;Free max € 10 parking for you and me with code PXBQ;4;2015-09-13;nan;0.5106;positive
1086;Jari Mikkonen;€ 10 free parking time code CPBV;5;2015-09-12;3.15;0.5106;positive
1089;Arhontoula Roditou;Free parking money ZNEE;4;2015-09-09;3.15;0.5106;positive
1095;Harri Leppänen;Great app for paying for parking. Use code DR49 when joining the service to get 10e free parking time.;5;2015-09-03;3.14;0.8126;positive
1097;Anna Kaakkolammi;From here, free parking money 10e with code N1T9;5;2015-09-02;3.14;0.5106;positive
1098;Jaana Nieminen;Works great;5;2015-09-02;3.14;0.6249;positive
1101;Mika Koistinen;A working app, and commendably have got cities involved. save when you don't have to pay in advance.;5;2015-09-02;3.14;0.5417;positive
1107;Robert S;From here, free € 10 parking money with this promotional code: JJMU;5;2015-09-01;3.14;0.5106;positive
1108;Peter Josefsson;Great and functional apse. From that time ML 7MLK;5;2015-09-01;3.14;0.6249;positive
1109;Hannu Kajava;When downloading the application, enter the following code and you will receive free parking money VDBWQ;5;2015-08-31;3.14;0.5106;positive
1111;Janne Järvinen;Do what you promise! With code QS7V you get the next parking for free.;5;2015-08-28;3.14;0.7088;positive
1112;Joona Vainio;:) Here's the code for free parking! XNMH;5;2015-08-27;3.14;0.7644;positive
1113;sami rytkönen;A parking app that doesn’t know no parking areas but still charges is useless and the terms of use are questionable. Do not install and save at the same time 80eur.;1;2015-08-26;3.14;-0.9215;negative
1115;Jani Nurminen;works well and easy to use. and code NYMS SAA 10e parking money.;3;2015-08-22;3.13;0.6124;positive
1117;Timo Pasanen;Download and use promotional code 8SPP to get free parking time.;5;2015-08-19;3.13;0.5106;positive
1119;VanhaErkki;Code HFT1 adds free practice 😊;3;2015-08-16;3.13;0.8519;positive
1121;Jorma Kainulainen;Recharge to get free parking for € 10. With code 1NV5;5;2015-08-16;3.13;0.5106;positive
1123;Joonas Fountain;With the ATTV code you get free parking money;4;2015-08-15;3.13;0.5106;positive
1124;Mika Kontiainen;Easy to use :-) 10 € parking with code JWP2;5;2015-08-15;3.13;0.6369;positive
1126;Markus Lilja;Fast paid parking and works great.;5;2015-08-10;3.13;0.6249;positive
1127;Johannes Tuomaanpoika;Code: ZWWJ next parking free (up to € 10).;4;2015-08-10;3.13;0.5106;positive
1128;Olli Jalonen;And that code for free parking: CRUK. Please!;5;2015-08-10;3.13;0.7088;positive
1130;Tuomo Sundqvist;With S38F code 10 € free parking time, please use it freely!;5;2015-08-06;3.13;0.8313;positive
1132;Pete H;Download the app and use the code A3DLQ to get 10e free parking.;5;2015-08-03;3.12;0.5106;positive
1133;Rosa Lindgren;10 euros for free parking time with code dac5;5;2015-08-03;3.12;0.5106;positive
1134;Chaufer;And when you use code 8C6OQ you get free parking. (Max. 10 €);5;2015-08-03;3.12;0.5106;positive
1135;Petteri Kyrönlahti;A little expensive "start-up fee", but the quality of service great.;4;2015-08-03;3.12;0.7684;positive
1137;Marjut Laakkonen;Works well and always helps in distress when there are no coins! Easy apsi.;5;2015-08-02;2.96;-0.5571;negative
1138;Heikki Nylund;This just works ... still the best!;5;2015-08-02;3.12;0.6696;positive
1142;Niko Petrelius;Works well and easy to use. Use this code to get € 10 free parking time for 7GV4;5;2015-07-21;3.11;0.8074;positive
1143;Marko Rautavesi;Healthy situations when the payment machine has a beer bottle cap in the money slot, someone looking for coins in their bottomless bag for 20 minutes or the nearest coin in a kiosk 3km away where you should go to break a € 20 banknote if you happen to find an ATM first ... Bring a new user to the first parking free parking time. Code: 9FN8;5;2015-07-16;3.11;0.7184;positive
1145;Erno Jaatinen;Really good and easy app. With the code TWXES you get another 10 € parking money;5;2015-07-15;3.11;0.7474;positive
1146;Mikko Lakeus;Free parking with code: 9P1X;5;2015-07-09;3.1;0.5106;positive
1150;Hannu Vuori;Great invention. There is no need to know in advance how long you need a parking space, nor to look for a ticket machine and a suitable means of payment. Many times when you do that in the frost or heavy rain just to find that the vending machine doesn’t work at all or not exactly on your card, you start to appreciate doing the job in peace while sitting in your own car.;5;2015-07-02;3.1;0.8442;positive
1151;Late Fenander;Great app. You spend just as much money on parking when the actual parking time is. You no longer have to collect coins in the car and look for parking meters. Compared to other similar ones, ParkMan is free of monthly fees, with additional pints.;5;2015-07-02;3.1;0.7351;positive
1153;Markus Peltola;Now another car is going and the parkman is still passing by. In horror, I remember the "Raise 20e, find a rail, buy shit, pay for parking" rumba.;5;2015-07-02;3.1;-0.8271;negative
1154;Esa Ojala;Excellent. Clear and reliable.;5;2015-07-01;3.1;0.743;positive
1155;Mikko Koskinen;With the code PT2M free € 10 money for the application.;4;2015-06-24;3.1;0.5106;positive
1156;suvi tammisto;Free parking money with code 8NS8F! :);5;2015-06-23;3.05;0.7644;positive
1160;Elif Sener;With this code 10 e free parking money GTM4 !! :);4;2015-06-17;3.05;0.7835;positive
1162;Sami Laitala;A well-functioning application. Parking in Seinäjoki is handy! :) ps, use code X6VQ and get 10e free parking time.;5;2015-06-14;3.05;0.7644;positive
1163;Kari Kuusinen;Really great app;5;2015-06-13;3.05;0.659;positive
1167;Matti Oksanen;Clever to use, and you only pay for the time you are in the Park. Developments are also evolving in parking, thank you for that!;5;2015-05-27;3.05;0.6588;positive
1168;Valtteri Jokila;Very convenient and functional, enter the discount code XAML and you will receive € 10 free parking money.;5;2015-05-26;3.06;0.5106;positive
1171;Millie Beads;With the code PQGKQ you get € 10 free parking.;5;2015-05-18;3.05;0.5106;positive
1172;Jarkko Latvala;You don’t always have to look for a parking meter and coins at the bottom of your pocket. And increasing parking time remotely is perhaps the best feature;5;2015-05-13;3.05;0.6369;positive
1174;Kaija-Liisa Kuusisto;Great app;5;2015-05-07;3.05;0.6249;positive
1175;Markku Hohtari;The application is easy and fast to use. Really effortless and flexible service for the varying parking needs of the city center.;5;2015-05-07;3.05;0.6204;positive
1176;Toni Laaksonen;Even when you could enter the exact time because the parking time expires, then it would be perfect.;4;2015-05-07;nan;0.5719;positive
1177;Teppo A;The redesigned ParkMan is even better. Easy to use. You can pay both by credit card or directly from the account (Debit). And is cheaper than EasyPark! No more coins! They never want to be, and at least not suitable. All you need is when you turn your cell phone GPS on, ParkMan open and then you just start parking. And everything can be done in a car. You can easily get more parking time just by opening ParkMan.;5;2015-05-02;3.05;0.8206;positive
1179;Timo Suvilampi;Works great! With this code (WRD3) you get € 10 free parking money!;5;2015-04-29;3.05;0.8395;positive
1180;petri rasmus;With the code UR6Q You get 10 euros free parking money;5;2015-04-20;3.05;0.5106;positive
1189;Aleksi Poskiparta;With code JR6A you get € 10 worth of free parking.;5;2015-03-21;3.05;0.6369;positive
1190;Santeri Marjamäki;€ 10 free parking money with code 5JUQ!;5;2015-03-18;3.04;0.5562;positive
1192;Sami;Great idea and good idea. Promotional code WRRCS for € 10 free parking;5;2015-03-16;3.04;0.8834;positive
1194;Mimmi Salo;And strangely makes it easier to do business in the city! 10e free parking money with code HY7Y;5;2015-03-14;3.04;0.636;positive
1196;Mikko Partanen;Works ... and doesn't need coins in the glove compartment. Promotional code 7XLZ free parking time for new ...;5;2015-03-12;3.04;0.5106;positive
1198;Juha Kesti;Great that paying for parking has also become modern!;5;2015-03-11;3.04;0.6588;positive
1199;Jani Toivanen;Good program..this is a 10 euro discount coupon code: 15A9 please :);5;2015-03-11;3.04;0.802;positive
1200;Kari Aula;10e free parking money for the first parking with code P6S7;5;2015-03-11;3.04;0.5106;positive
1201;Pirjo Stenman;Free parking money with 3ED3 code 10 euros - please !!;5;2015-03-10;3.04;0.7339;positive
1211;Tero Porkka;Free parking money € 10: 2E1P;4;2015-02-26;3.0;0.5106;positive
1213;Timo Sihvola;Code FA7W € 10 free parking.;5;2015-02-24;3.0;0.5106;positive
1214;Joni Mäenpää;Code LQ3W 20e free parking money;5;2015-02-24;3.0;0.5106;positive
1215;Harri Tennberg;Free parking money 10e with the code UEBK;4;2015-02-23;3.0;0.5106;positive
1216;Lauri Heiskari;With the code CMSL 10 € free parking money.;3;2015-02-18;3.0;0.5106;positive
1217;Tomi Sippo;5GLA, with that code you get 10 euros for free money for parking;5;2015-02-18;3.0;0.5106;positive
1218;Juha Lahtinen;7XCC € 10 free parking money;4;2015-02-13;3.0;0.5106;positive
1219;mikko melender;Awesome help ... 10 € free parking money with code FAJZ;5;2015-02-13;3.0;0.8779;positive
1220;Toni Raivo;Free parking money with code ME3B;5;2015-02-12;3.0;0.5106;positive
1222;Jani;Free parking money with code 4G17;5;2015-02-09;3.0;0.5106;positive
1224;Timo Tuomisto;Free parking money with code 8C8R;5;2015-02-07;3.0;0.5106;positive
1227;Miia Koivuniemi;With the code EA3Z you get 10 € free parking money :);5;2015-02-02;2.96;0.743;positive
1229;Matti Pennamo;My own experience is good ,, And always gets better ☺;5;2015-02-02;2.99;0.8316;positive
1230;Teukka's Bar;Really handy and useful app without coins!;5;2015-02-02;2.96;0.5355;positive
1233;Jukka Kaarlenkaski;Code PK62 clicks the 10e bonus;4;2015-01-30;2.96;0.5423;positive
1236;Paavo Hannus;You can get € 10 free parking money by entering the code AJ98 during installation;5;2015-01-22;2.96;0.5106;positive
1238;Antti Lehosmaa;10e free parking money with code R22Z;4;2015-01-13;2.96;0.5106;positive
1241;Googlen käyttäjä;NCS3 Enter this code to receive free parking money when you register! You're welcome!;5;2015-01-12;2.96;0.7835;positive
1242;Marjo Leskinen;Enter the code VVUA when you register, you will receive free parking money.;5;2015-01-12;2.96;0.5106;positive
1243;Anne Vartiainen;Works and easy to use! Tip: Free parking money with code 10e: KUQN;4;2015-01-07;2.96;0.7574;positive
1246;Mika Murto;You get another € 10 free parking money with the promotional code: QWHP;4;2014-12-20;2.96;0.5106;positive
1247;Sampo Hannuksela;The best app.;5;2014-12-19;2.96;0.6369;positive
1249;Eino-Juhani Huhtanen;You get 10 euros free "parking money" with discount code SMJ6. Remember to take advantage of it!;5;2014-12-17;2.96;0.68;positive
1251;Googlen käyttäjä;Free parking money 10e 2RQVL;5;2014-12-15;2.96;0.5106;positive
1253;Sami Ahtiainen;Easy to use! Free parking money in front of € 10 with code ABA2;4;2014-12-09;2.96;0.7574;positive
1254;Jari Vasell;Get € 10 free parking with code CC47.;5;2014-12-05;2.96;0.5106;positive
1255;Juho Skantsi;and get € 10 free parking money. A working app!;5;2014-12-04;2.96;0.5562;positive
1256;Sebastian Söderholm;€ 10 free parking money with code: SDBU;5;2014-12-04;2.96;0.5106;positive
1259;Juha Vuorinen;Free parking in front of ten with code ATPG :);5;2014-12-01;2.96;0.743;positive
1260;Ilari Stenroos;And useful. Free parking money with code K5S3;4;2014-12-01;2.96;0.7351;positive
1261;Jiri Lehvä;ATDV code 10 € free parking money for yourself.;5;2014-11-29;2.96;0.5106;positive
1262;Joni Honkaniemi;With the code: K1V9 you get 10 € free parking money😉;5;2014-11-28;2.96;0.5106;positive
1263;Janne Lahti;WORKS !! € 10 FREE PARKING CODE WITH CODE GCY4 FOR YOUR FIRST PARKING !!;3;2014-11-27;2.96;0.7352;positive
1265;Timppa Teeärrä;MDSU = € 10 free parking money;4;2014-11-27;2.96;0.5106;positive
1268;Sanna Pentikäinen;€ 10 free parking money with LW9U code;3;2014-11-24;2.96;0.5106;positive
1272;Marko Bonden;..immed quite competent! With the code 8BGKS you get 10 euros free parking money. Credit card information needs to be given for a trial, even a small minus.;4;2014-11-21;2.96;0.831;positive
1273;Kari Torittu;With promotional code 8GRL you get € 10 free parking in front.;5;2014-11-20;2.96;0.5106;positive
1276;Timo Koivunen;When you install the campaign with code BX4X 10 euros free parking money.;5;2014-11-16;2.95;0.5106;positive
1280;Harri Pirttimäki;With gift code R1WL free € 10 for the first parking.;4;2014-11-11;2.95;0.7351;positive
1281;Olli Limmeri;With code, QXN3, € 10 free parking money.;4;2014-11-10;2.95;0.5106;positive
1282;Aapro Savolainen;A good and affordable way to pay a parking fee. Use Promotional Code: 63m4, get free parking money!;5;2014-11-07;2.94;0.7263;positive
1285;K R;Free € 10 top with code: V1TML. Convenient way to pay parking fees without cash and card.;4;2014-11-04;2.94;0.5719;positive
1287;Tuula Aroalho;Good application, with the code TF94 10 € free parking money for the application.;4;2014-10-31;2.94;0.7351;positive
1288;Toni Lounasranta;When registering with the code 3BTT free parking money if desired;5;2014-10-30;2.94;0.6597;positive
1290;Erik Mykrä;It is good that you can also set the location manually and you will still receive a receipt from the post office. The code grabbed here cost the first two parking spaces :) With the code YZHS for the next € 10 parking money;5;2014-10-29;2.93;0.7096;positive
1294;Googlen käyttäjä;... with code E684 for those interested :);5;2014-10-24;2.93;0.6908;positive
1296;Nejdet Karadag;You get 10 e free parking money with the code SZUR.;3;2014-10-21;2.93;0.5106;positive
1297;Ari Taavitsainen;Easy and convenient. You get € 10 free parking money using code 4VV4;4;2014-10-20;2.93;0.7351;positive
1302;Jani Salminen;With the Ugws code you get 10e free parking money;4;2014-10-13;2.93;0.5106;positive
1306;Jarno Thomander;with code UBTE 10 € free parking money;5;2014-10-07;2.92;0.5106;positive
1312;Juha Ranta;And if you want free parking money then set the code to hkw5 :) you get 10 e for free;5;2014-09-25;2.92;0.872;positive
1320;Tomi Kaipiainen;Easy to use program. When you register with the code KHB3, you will receive 10 euros free parking money.;5;2014-09-17;2.92;0.7351;positive
1322;Hannu Könönen;Use promotional code ERN1L when you join to get 10e free parking money.;5;2014-09-15;2.92;0.6705;positive
1324;Zyxel;10e free parking money with the code DNKB;4;2014-09-15;2.92;0.5106;positive
1326;Janni Kollanus;With promotional code 25AB you get 10 euros free parking money!;4;2014-09-10;2.92;0.5562;positive
1332;N Å;For once, an app that really makes some sense! Works for sure and no unnecessary payment slips have been shown on the windshield. Good!;5;2014-09-01;2.91;0.555;positive
1334;Petri Kapulainen;First of all, act yes. Today (since the last update?) But searches and searches, but can't find. Instead, the competing app plays flawlessly.;1;2014-08-22;2.91;0.6757;positive
1337;Googlen käyttäjä;Free parking money 10 € with code ZE7EL Convenient application!;4;2014-08-04;2.56;0.5562;positive
1338;Katri Kurki;Best;5;2014-08-03;2.56;0.6369;positive
1344;Pez 75;At its best, you can forget about coins and more.;5;2014-08-02;2.56;0.5106;positive
1348;aleksi reivonen;Works great. Charging may take a long time.;5;2014-07-08;2.56;0.6249;positive
1353;Merja Fält;Great way to handle parking fees, works well and affordable to use!;5;2014-07-01;2.56;0.7574;positive
1354;Pasi Kajanto;Unambiguous, functional and excellent in all respects.;5;2014-07-01;2.56;0.7184;positive
1355;Janne Saarinen;By the way, ok, came the campaign codes in the mail with a home sticker but could not access any of those campaign codes. Outrageous funding for that parking we were generating and all the time the meters are ticking in Tampere.;3;2014-06-15;nan;-0.6124;negative
1357;Googlen käyttäjä;Works really well and great to be able to add other vehicles to it.;5;2014-06-13;2.56;0.7755;positive
1359;Sasu Kauppinen;No more coins. No more searching for a parking meter. No need to predict parking time. What are you waiting for?;5;2014-06-03;2.56;-0.7076;negative
1360;Pablo Moneso;Helsinki and Espoo are so backward that they have not been able to change parking machines to fit a credit card until now. This service has been a great opportunity for people without cash, which I even consider myself. In addition, the service is much cheaper for the user than competing applications that work with text and calling. There was no need to pay any extra than agreed.;5;2014-06-03;2.56;0.8885;positive
1362;Googlen käyttäjä;Great app when there are never any lattice.;5;2014-06-02;2.56;0.6249;positive
1365;Googlen käyttäjä;Fast and secure. You get 10 euros for free parking time by adding promotional code 4YLJ.;5;2014-05-06;2.55;0.6908;positive
1369;Aleksi Heiskanen;Excellent for fast parking.;5;2014-04-23;2.55;0.5719;positive
1372;Max Karlsson;Very good. No coins or extra parking hours for safety.;5;2014-04-01;2.54;0.5446;positive
1373;Krippe S;Perhaps the best invention ever;5;2014-04-01;2.54;0.6369;positive
1374;Simo Pakarinen;Best;5;2014-04-01;2.54;0.6369;positive
1375;Marion Prange;Works and really convenient! Also fast service .. yesterday I introduced and today waited in the mailbox sticker .. although I did not even order. Really good thing, because the first one in the Park would have needed one. Luckily there was a pen and paper included and I wrote a temporary note. Goodbye coin hunts !! :);5;2014-04-01;2.54;0.8852;positive
1376;Esa Kirkinen;I haven't tried it yet, and I probably won't try it yet, because I think there is a small stumbling block in the program ... So you have to remember to stop parking when you leave ... What if you forget it ??;3;2014-03-27;2.53;-0.7622;negative
1380;Hannu similä;Pikkanen sometimes gets stuck, but he plays admirably. The idea here is staggering, and saves everyone time and nerves.;5;2014-02-01;2.52;0.7311;positive
1381;Petteri Elo;Easy and very useful.;5;2014-01-22;2.14;0.7264;positive
1389;Googlen käyttäjä;Worked flawlessly. Easy and convenient;5;2013-12-03;2.14;0.5719;positive
1395;Aki Tainio;Goes well. The application is very easy to use. The small disadvantage comes from the long positioning time and the fact that the service fee per parking is 0.49 euros, which was not announced in the software in advance. It’s now a small amount of money from the hassle of not having to carry cash along and not having to walk to the parking lot and back to the car. I'm satisfied.;4;2013-09-12;2.14;0.6478;positive
1396;Tomi Heiskanen;Glorious;5;2013-08-17;2.14;0.6369;positive
1397;Ahti Naukkarinen;Practical, functional and easy application. I am very satisfied. Easy to use, effortless billing.;5;2013-06-11;2.14;0.847;positive
1398;Antti Rautanen;Functionalities okay and easy to use. The sticker came quickly and the thing played model anyway.;5;2013-05-06;2.14;0.7351;positive
1399;Taavi Ruusanen;Good experience and really no need to look for / reserve coins for parking. Charge effortless. Hope to expand.;5;2013-05-06;2.14;0.6815;positive
1400;Tomi Ojavuo;Problems with stability, no left text in the menu on the left, usability challenges. Basic idea good. The price of the service is sadly hidden and not made clear;2;2013-04-23;2.14;-0.6892;negative
1405;Kai Virkki;Drive your business and you won't immediately think of how to make this better.;5;2013-02-16;2.1;0.5228;positive
1406;Heidi Lehessalo;Glorious;5;2013-01-19;nan;0.6369;positive
1407;kari puumalainen;good and easy :)5;2013-01-17;nan;nan;0.7003;positive
1408;Mehto Sika;The parking button was already good enough, but this is great even then. That credit card charge is jees.;5;2013-01-16;2.01;0.9001;positive
1410;ygterhhdd;Otherwise good, but a couple of times it has happened so that the app can't get inside when you should get more parking time! Also tested by friends tel. Throw it out when you try to get in!;4;2018-08-08 06:20:13;3.44;0.7707;positive
1413;guejshshh;The service is literally taking 50% commission. I just parked for one hour and paid 1,50€ when the automat indicates 1€/hour. I understand an additional charge for the service, but 50% extra charge is a clear rip off. I will go back to the old way.;1;2019-03-14 17:01:37;3.61;0.5267;positive
1416;lagge 48;hi today wrote an email to you. your parking exit guard / alarm still does not work !! ?? Will today be charged 17.25 for a real parking of just over an hour when I was not reminded to turn off. Why does your guard not work ???;nan;nan;nan;-0.695;negative
1420;Tess The Diamond;It looks great where to park - reminds you to stop parking. Easy and fast - reliable. There are also parking lots with an electric car charging point - more quick-charge parking spaces in the city are expected for development - in the centers;4;2021-07-01 09:06:53;4.45;0.7003;positive
1424;kusetettu fiilis;If you purchase an automatic time, billing will stop when free parking begins. ParkMan but clutter and bill. It would certainly not be technically impossible to break. I uninstalled the app.;2;2021-06-17 15:09:19;4.45;0.5647;positive
1426;veonlyöä;Parkman works flawlessly. Whenever you could have your device developed so that it would resemble parking from time to time. The gang would be even happier. Thank you!;5;2021-05-19 08:46:15;4.44;0.7901;positive
1427;aidanxyz;Feature request: would be awesome if the areas on the map were colored indicating where its allowed to park and where it’s not depending on time.;4;2021-02-27 17:22:30;4.38;0.6249;positive
1434;Maadreha;Lovely Christmas lights and free parking;5;2020-12-26 14:54:53;4.31;0.7964;positive
1437;kdkfjrjkr;The application works well, is reliable and very convenient 😊;5;2020-10-26 09:42:31;4.22;0.8115;positive
1442;han-rik;I want to park fast. Help out. First you have to acknowledge how much you paid for the previous parking sometime you drove back, and then you have to acknowledge “no, I don’t want to invite five guys”. And then I can only start the parking process. Amateur user experience design.;3;2020-10-05 07:48:23;4.19;0.5994;positive
1452;PorvooParkman;The app may locate you incorrectly and you will therefore receive parking fines because you are paying the wrong parking fee. For myself, when this first happened, I learned from the parking attendant that a lot of this is happening! Complaining does not help even if the cause is a technical error. That is, if you park with Parkman in a foreign city, you still have to get out of the car and look for a parking meter to find out what is in question. the correct name of the parking area to make sure the app has actually located you in the right place. Not very convenient.;1;2020-08-03 06:10:31;4.15;-0.7814;negative
1455;Strip fan;The app provic saves quickly with accurate parking time. With promotional code BCE7 you get € 10 free parking money.;5;2020-06-24 10:28:20;4.13;0.5106;positive
1457;AmeYama;Very easy to use. Easy and fast to use.;5;2020-06-21 15:34:06;4.13;0.7264;positive
1459;Bestiss;Really easy to use and lifesaver;5;2020-05-02 15:16:16;3.92;0.7902;positive
1460;Emppu 👾;A service that really makes everyday life easier and an easy-to-use application. Well-considered possible stumbling blocks with different features, such as the default setting of the maximum parking time and easy increase of the parking time, as well as the possibility to force the application to select the registration number separately when several cars are stored. Special pros for absolutely excellent, fast and flexible customer service!;5;2020-04-08 11:18:53;3.92;0.9467;positive
1461;jojonewcomb;Parking fee reminder when back at the vehicle does not work. I have lost 70 e because of this crappy app this month alone!;nan;nan;nan;-0.8335;negative
3;Risto Koskela;Great and easy to use. Receipts nice if you need them;5;2021-09-20;5.37;0.8689;positive
8;Japixx;Shit, after the upgrade, it won't work anymore and you won't be able to insert the card;1;2021-09-02;5.36;-0.5574;negative
15;Risto Koivunen;Not even creating an account was successful. 5 attempts to enter a verification code received as a text message, but failed, was claimed to be incorrect even though it was guaranteed to be correct. The attempts were enough for me and the app got evicted from my phone.;1;2021-08-01;5.35;-0.5414;negative
16;Timo Heikkinen;Absolutely awesome ...;5;2021-07-30;5.35;0.659;positive
21;Anne Aromaa;Reliable and clear. :);5;2021-07-13;5.34;0.6808;positive
31;Ismo Nurmi;There came nothing about parking. Really confusing deployment. Fortunately, it was able to choose a competitor, Easypark, when this failed.;1;2021-07-02;nan;-0.7243;negative
35;Heli 74;Before it worked well, today no parking lot or in this case the parking lot did not see from my own device that I had paid for parking. Luckily I was there and I was able to show the receipt that has been paid, otherwise there would have been a ticket in the window ... So this in Turku Bus station parking lot!;2;2021-06-08;5.32;0.5411;positive
38;Raija Lehtonen;Punches badly. Poke for a week and no one answers emails or phone calls.;1;2021-06-08;5.32;-0.6486;negative
41;Inkeri Haulos;Easy help with parking.;4;2021-05-21;5.31;0.6808;positive
48;Paula;Easy and good!;5;2021-04-22;5.29;0.7263;positive
51;Paavo Sutela;Glorious;5;2021-03-25;4.88;0.6369;positive
57;Timo Neuvonen;The parking fee works - at least for now. I don't know why the app has started verifying phone number verification, but it is NOT working. The text will come, from which the code reading will not work automatically. Manually entering the code will complain about the wrong code. ~ 5 times after I got bored. Encode that to work before you have to use that phone number.;3;2021-03-08;5.28;-0.8573;negative
61;Ruth Lehikoinen;Occasionally buggy and waste in the middle of the interrupted parking, however, mostly functional;4;2021-02-19;5.27;-0.577;negative
64;Markus Rantanen;Bad app. Once a day a new update and time goes into updating the car when SHOULD put a quick parking time. Faster even in cash to pay at the vending machine.;1;2021-02-11;5.27;-0.5994;negative
65;Taesbil;Find great parking spaces, and count only on the time actually parked. Easy to use.;5;2021-02-02;5.26;0.7906;positive
71;Juha Kallio;great app.;4;2020-12-29;5.16;0.6249;positive
72;Kukka Kukkalaaraa;Does not accept any of the three certainly working cards. Does not inspire confidence in how card information is handled. I deleted.;1;2020-12-28;5.17;-0.6688;negative
73;Ole Kinnunen;Surprisingly good and easy. Accelerates and facilitates transactions in stone foot shops. Also saves on parking error fees 😷;5;2020-12-22;5.15;0.6486;positive
74;Terhi Ahonen;Easy, clear, fast and affordable;5;2020-12-15;4.94;0.6705;positive
75;Tuuli Kiviniemi;I have had the app installed for a few beds and I have been happy, but now my text message said that you have not been able to charge my account. The validity of my debit card was updated at the turn of the month, but the number remained the same. What is your problem? The phone number in the contacts is not in use! I would like to continue using Park mania, but how do I get in touch to resolve a debit card issue? Tuuli Kiviniemi IJR-782;2;2020-12-02;5.12;0.7907;positive
76;Jukka Raulamo;Easy and fast. Reliable. Automatic parking termination is a really good feature.;5;2020-11-30;5.11;0.7264;positive
78;Erkki Yrjänäinen;Really easy 😄;5;2020-11-17;5.06;0.839;positive
81;Altezza AS300;after the update the app crashes when trying to park. great 👍;1;2020-11-06;5.09;0.6249;positive
82;Teemu Nikkanen;Awesome help! 👍👍👍;5;2020-11-03;5.09;0.7959;positive
85;Noora Sofi;It's convenient! No more looking for coins and ramping in the parking machine👌🏼;5;2020-10-29;5.09;0.6399;positive
88;Timo rauhaniemi;Win coins 100-0;5;2020-10-22;nan;0.5859;positive
89;Katariina;The best parking app 👌;5;2020-10-21;5.08;0.8842;positive
91;Riitta Xxx;The best. Easy to use.;5;2020-10-16;5.08;0.7964;positive
94;marina muhonen;Every time I park my car in a paid spot, the program starts updating itself again. Had to wait in the car before it works again. What exactly is this? That’s the second time in two weeks. Stupid. Just when there is a lot of hurry.;2;2020-10-13;5.07;-0.5267;negative
