ind;userName;content;rating;date;reviewVersion;compund;sentiment
2783;hhggyyuu;I would not recommend this App at all. The suppliers of this take no responsibility when it does not work. Every parking will be a lottery if it works or not. Based on my current experience I do not trust the app, nor the company that supplies it and will delete my account. Gets 1 star as I cannot rate it at zero. I have contacted your the ‘customer service’ department three times and no effort has been made to resolve this. The level of support is appalling and I would highly recommend that other applications are used wherever possible. Based on the feedback I have received I will cancel my account and would not trust this company anymore.;1;2020-01-13;14.8;-0.7447;negative
2791;hiirgjughkjghmjff;The worst parking app. Charges extra fees, has not seen any info about this when asked to switch from sms-park to this app. Stood 1h and 9min in a parking garage and had to pay SEK 22.45 where the hourly rate is SEK 14. Scrolled backwards in previous car parks and the same in every single car park. Bad bad! Shame on EasyPark!;1;2021-03-03;15.17.1;-0.9537;negative
2792;/M.A;Very bad app, gets frustrated every time I use it. It is not even easy to submit a review.;1;2021-02-25;15.17.1;-0.8624;negative
2795;Johan84;Costs extra to pay with this app. Several competitors have no extra surcharge.It costs SEK 3 to get a receipt sent to your email. What kind of bullshit is that?Otherwise good app;3;2020-06-21;15.8.1;-0.5849;negative
2797;Daniel___tsgig;No overhead for this, you still want SEK 3. Embarrassing.;3;2019-10-23;14.2;-0.5423;negative
2798;Ingridhelena;When you want to start a parking, selected area and set a time, press the start button. Then I think in my foolishness that the parking starts. But no - then there will certainly be a call to confirm my vehicle. But then the phone was already in his pocket again. No intuitive approach, I think which is now 600 bucks poorer even though I thought I paid for myself.;2;2020-02-08;15.0;-0.7579;negative
2800;jwjsjskqiq;The app bugged so it turned off my parking. I got a P-fine because of it. I wrote to EasyPark and they wrote that it was my fault because I "happened to cancel the parking", when you have to confirm that you have to cancel. Use SMS Park instead. EasyPark sucks.;1;2020-01-07;14.6.1;-0.802;negative
2803;JoPetersson;Good and flexible app, on the other hand, it has over an hour of background activity a day, even though I have not even opened the app. For the past 10 days, it has been running for 20 hours without being used. Why?;2;2019-12-11;14.6;0.7906;positive
2804;O.L.O.F.;This app works well but I get annoyed that EasyPark sends notices that I do not want to have to deal with. Otherwise, I always turn off notifications, but in this app you want to have it on to get reminders when the parking should go out. Bad rating for this disturbance!;2;2019-12-08;14.6;-0.9149;negative
2811;Jenne19;The app was great before but since a time when you buy residential parking, it is not possible to buy new days before the other time has expired by a few minutes.Bad !!! Who sits up at night to load new days ????Have the app as it was before !!!!;1;2019-09-26;14.0;0.6886;positive
2813;Jdksödvahsjsn;No good app! They charge extra in addition to the tariff !!!!Do not recommend!;1;2019-09-20;14.0;-0.6892;negative
2817;One name game;I use your app all of the time and generally like it. HOWEVER, in the past few weeks I’ve gotten messages that there is a technical problem and to try later. That’s a huge problem when I have to leave the car and risk getting a ticket, and get a ticket I did!I also had trouble in trying to extend the parking time. The time stopped instead and I had to restart it. The problem here is that it made the parking more expensive by going to a day rate rather than the weekly rate. So this has cost me a parking ticket and more expensive parking fees.;2;2019-08-09;13.7;-0.8313;negative
2819;Pikefisher2012;Thank you and hello after the price surcharge of SEK 3. Was good as long as it lasted.;1;2019-09-12;14.0;0.6597;positive
2820;Sm3vvz;The mark-up on the parking fee is ridiculously high (can be higher than the parking fee for short stops). Hope all municipalities terminate the agreements with you so you can stand there with your shit-high usury fee without customers ... If you had baked the fee into the parking price, you would have avoided quite a few angry, now former customers.Please, you can stop sounding like a broken turntable with the same answer all the time to dissatisfied customers. It's just ridiculous ...;1;2019-09-07;13.9;-0.8971;negative
2824;Sandrinisw;But seriously? Three kroner in addition to the fee for each time you park ... time to start using the regular vending machines again because I do not intend to benefit your greed;1;2019-09-02;13.9;-0.8325;negative
2826;AStameni;Take your SEK 3, rather go to the vending machine. It's not about the money but the principle. Hope you think again.;1;2019-09-01;13.9;0.5927;positive
2827;Jontefes;SEK 3 surcharge every time you use it. So useless. Will be the machine from now on.;1;2019-09-01;13.9;-0.5598;negative
2828;Booonez;Flexible app but with the new fees it becomes incredibly expensive .... if possible choose another solution.;1;2019-09-01;13.9;0.5267;positive
2832;ppmm..;The monkey is really cash and slips prices constantly. That they now also charge extra every time we park (in addition to the parking fee) is completely insane :-(;1;2019-09-01;13.9;-0.6976;negative
2836;Ullrorikok;I was going to park in Arlanda's car park at terminal 5, chose to download your app but it did not take 30 seconds as it said it would take! Then also you deducted SEK 57 for 3min parking even though I did not even finish the parking. It was faster to delete the app. Paid by card and no matter how good;1;2019-08-11;13.7;0.6163;positive
2838;sdserfagh;I have been asked to update my details in order to pay. But I do not succeed no matter how hard I try. Can I pay in any other way?Regards agneta Lindegren;1;2019-08-09;13.7;-0.6966;negative
2839;polymorf23;I got a fine using this app . I filed a complaint and never got a response. I filed two more complaints over the course of a month, emailed and called and still never got any help. I finally called and was told they would get to my case eventually . In the meantime I've had to pay large parking fines and still haven't gotten any response.;2;2019-07-31;13.7;-0.7228;negative
2840;Morot_14;The app charges a service fee! Invoice fee is acceptable, but avoid this app if you want to avoid service fees. Select the machine.;1;2019-08-03;13.7;-0.6533;negative
2841;Not a police;Get started in 30 seconds, What a joke !!! Sambon downloaded the app. It did not take 30 seconds to boot. The parking was completed after 3 minutes and had to pay SEK 57.It was deleted immediately was the worst app I have seen !!!!Paid by card instead, 20 seconds all done.;1;2019-08-02;13.7;-0.6671;negative
2844;JKS71@Sweden;Got a ticket for using this app apparently as the GPS picked up wrong area code. Will never use this app again, easier to take the fine or pay with credit card.Would like EasyPark to pay the fine as their app is clearly not functioning properly and I ended up paying for both parking and the fine.;1;2019-07-26;13.6.1;0.8442;positive
2845;Verkligen Besviken;Tried twice to start the parking lot, was convinced it was right, but not. Asked those who lived there how it worked, they had no idea but told that several others had sat for a long time and tried, finally gave up and simply ignored it. Completely impossible to understand, very illogically structured. If it is not the case that, as in the past, you have to pay in advance for how long you think you will stay. But it can still not be so idiotic. A mobile app must still be that you start when you park, and end and pay when you drive from there.Can not even give a star for this app, but must to even be able to review.Thank you, I know Parkster, which was previously at the place I was.;1;2019-07-24;13.6.1;-0.9263;negative
2852;luradkund;Compared to the competitors, you have to pay at least SEK 25 per parking, you charge an extra cost of 15% for each parking, you charge an extra cost for SMS reminder, you charge an extra cost for a receipt.Always cheaper to pay without an app !! Best robot Clara,I have talked to customer service and been told that you want to earn 15% extra on App users.This does not make your competitors!In addition, you do not state this on the signs that appear when you drive into the parking lot.Unscrupulous to inform in some public villas and to "cheat" on the signs.Hope Landvetter Airport terminates the agreement with you so they do not get a bad reputation because of you;1;2019-06-25;13.4.1;0.8237;positive
2853;Skapa smeknsmn;At first I thought the app was great.But it is not the parking companies that run the app, so when something goes wrong, they can not adjust any incorrect parking fees. You simply have to pay regardless. Better to pay with a card in the machine the only benefit is that it is somewhat easier to remotely extend the parking time.;1;2019-06-18;13.4.1;0.6378;positive
2862;Agnetabf;Your app is a fraudulent trap. I entered the area code, chose the time and pressed start parking. A notice came up and obscured most of the picture. Select car it says. My car was marked. I was in a hurry and hurried away. When I came back I had a fee of SEK 750. The parking was not started, even though I chose to start parking. I have accepted time and cost by starting P. It is my problem if I happen to choose the wrong car. The function that you have to choose ok for the car for the parking to start is fraud. I received an email today that you responded to my review from 4/1. When I search under reviews, the answer is dated 15/4 and reads “Thank you for your review. It was not fun, you are welcome to contact us at support@easypark. Regarding your parking ticket, we can check it out ”Regarding the late answer to my review: Do you have a concrete answer regarding that selected parking is not started when I have chosen to start P? Otherwise, there is no point in describing shortcomings.;1;2019-05-09;13.1;-0.9136;negative
2864;Appel9;Gets just as tired every time I see that this company's signs are up ... it has never worked and their customer service does not help either ... I had to call them to be able to reset my password, they said I would get an email IMMEDIATELY so I sat down and waited in the sun, I never received an email so I could not start my parking but I managed to get a fine while I waited ... then they blame that they can not stand for "external factors" such as that my mobile might not have coverage ... and says I should have called in .... which I did .... Usually do not complain but I have never experienced anything worse Absolutely unbelievably bad treatment ... Can't think of a worse company to deal with;1;2019-04-26;13.0;-0.8496;negative
2866;CassandraSundberg;Useless app, extra fees and can not be restarted parking without waiting a while, the app adds up. Had to go over from sms park which was great for this shit. Also charges for parking in advance. The money is deducted from the account as soon as the parking is started, it is completely unreasonable to reserve an amount when you often end the parking earlier than stated. No other app I have used does so, but with this app no ​​alternative is offered. Downloaded this morning, and deleted tonight, went quickly to discover what a bad app this is.;1;2021-04-27;15.20.1;-0.8847;negative
2868;Greek75;Trying to change from debit card to Swish but it does not work. Even though you have written recently that the service exists. Logs in to the website but there it is not possible to delete the box at the bottom of the phone for cookies, which obscures half the screen so that no settings can be saved. Really shitty company.;1;2021-01-28;15.16.0;-0.7056;negative
2870;Vfdtyiokbvxdftuilbvcfhh;Too bad you did not keep the sms park app instead. Lacks info about current rates for parking. Can't find a way to start parking for several vehicles at the same time, for example if you have a trailer you have to pay for parking.;1;2021-01-18;15.15.0;-0.5994;negative
2872;Nilvran;You write that now it is even easier to use swish in the latest update, but it is still not possible to use but you will have to enter a credit card number under the payment method Swish. The whole idea with Swish is to avoid just that!;1;2021-01-18;15.15.0;0.501;positive
2877;Wojrut;I am really very pleased with your services.;4;2017-12-15;10.2;0.5379;positive
2879;Br. M. AABB StJ Vic.;I am EXTREMELY disappointed.When you are hit by a parking attendant who does not notice that you have paid with EasyPark, it turns out that EasyPark does not care!The reason why I started using the app and recommended it to many, was that EasyPark went into marketing where they promised to take over in cases where incorrect parking fines were distributed. But, it was obviously just talk. Thank you for nothing. Now I am uninstalling this!;1;2020-12-29;15.14.1;0.717;positive
2881;bengtnitram;To charge service fees and costs for sending a receipt by email and then refer to that it is for the good service is pure bullshit! There are other parking apps that offer just as good service and features in their apps at no extra charge. Rather risk getting the bank card skimmed in the machine than using easypark again if no alternative app can be used.;1;2020-12-22;15.14.1;-0.5848;negative
2882;Shallowmountain;I had to change from SMS Park and so far it has only been a problem during the week I was forced to use this rubbish. The app hangs, does not log in, or loses contact with the "server". Check my connection with ookla, among other things, directly when it happens and I have always had full 4G when it happens. Sometimes my car disappears from the list and every other time an ongoing parking has disappeared or I have not been able to start parking! Have had to close the app, open it again and repeat this procedure maybe 4-5 times before the parking is visible and I can finish or start it. Compared to the SMS Park app, this is a joke! When I moved from SMS Park to this new one, I also received a warning. "The format of your registration number does not match the standard format of your region / country" or something like that. I have 3 letters and 3 numbers. What is this?!;1;2020-12-15;15.14.1;-0.8617;negative
2884;lefflersg;Super good and fast onboarding with Apple Pay! Finally!;5;2019-06-16;13.4.1;0.7896;positive
2885;MaxterMac;Had been full pot on the grade if I, like many other apps, could put in more than one debit card. Freedom of choice simply. It would have been great to be able to change. No a business account is not of interest, I already have a card for this purpose. What is missing is being able to save it just like any other card. Come on now!;3;2019-03-29;12.7;0.8982;positive
2886;Igfhdf;Easy and fast to pay parking. I have used the app to pay for parking in Barcelona, ​​Hamburg, Copenhagen and of course in Sweden .👍👍👍😍😍😍;5;2019-02-23;12.5;0.8779;positive
2888;Tiisai;Has used Easy Park for several years and is super happy. You just can not be without Easy Park!;5;2019-02-21;12.5;0.9158;positive
2892;OmDuVillVeta;Very good! Everyone should use it. :);5;2019-01-26;12.4;0.7569;positive
2893;Jalarsmamma;Too bad the service is so expensive. Otherwise it would have gotten 5/5.;3;2020-01-24;14.8;-0.5423;negative
2896;Madicken123456789;Super box, it often happens that it does not work. Easy Park is anything but easy. However, SmsPark, it was easy.;1;2021-10-07;15.28.0;0.8572;positive
2898;Piraten71;Fantastically good that you have started with charging stations as well :-)Worked flawlessly in Nyköping.;5;2021-10-07;15.28.0;0.7003;positive
2899;Little Bobby Tables;This app has really simplified parking! Good! However, the "Start Parking" button seems to bug. I always have to press several times, hold in, etc without any response at all that something is happening. Can take up to 30 seconds before it finally realizes that I might want to do something else, and reacts. It is suggested that the button should change appearance & text when it has pressed a press (type "Working…"), and be deactivated ifa & when it cannot be pressed. Maybe it's the slow response from Apple Pay that gives the behavior?;3;2021-10-07;15.28.0;0.5644;positive
2901;T121 Spica;Top, light and flexible, no stress about parking time;5;2021-10-06;15.28.0;0.6164;positive
2902;JayTee_;Uselt!Now you can not save a parking as a favorite anymore. In the old app, it was easy to select the same parking over and over again.Now you have to search for it every time - and no, the GPS function is not a solution, partly because it does not always hit right, partly because it can be a parking garage…You have to fix a favorite function where you can save recurring parking spaces!;2;2021-10-06;15.28.0;0.844;positive
2903;kappa45;Overall the app works great. When it doesn’t the fine is all too real! For instance the spinning wheel might indicate zero cost thus prompting the user not to set a timer. This can be incorrect or outdated in certain areas thus causing a fine. Always double-check or use another more reliable parking app.;1;2021-10-05;15.28.0;0.8439;positive
2905;kickimick;Absolutely fantastically easy to charge the electric car with Easy park - can be highly recommended.;5;2021-10-03;15.27.1;0.8004;positive
2906;SuperEmcCracken;Works stochastically with Apple Pay in recent months (autumn 2021). Frustrating;2;2021-10-01;15.27.1;-0.5106;negative
2907;TredjeDan;Works smoothly !!Best regards from Olle;5;2021-09-30;15.27.1;0.6988;positive
2910;Autoflight1;Have used the app to pay for parking for a few years. It is very smooth. Have never had any problems in these years. Reads that others have had some problems but all this is quite new and it takes some time to make everything work well. My problem, when there is no Easypark where I have to park, it becomes difficult. Imagine what it was like with just coin machines, it was hard!;5;2021-09-30;15.27.1;-0.7195;negative
2914;Rocarico;Incredibly good and easy❤️;5;2021-09-28;15.27.1;0.7474;positive
2916;Skaffa det:);You will probably have to look for a worse app for a long time !!;1;2021-09-28;15.27.1;-0.5696;negative
2918;Vjollca65;Super good;5;2021-09-28;15.27.1;0.7783;positive
2919;Missnöjd2021;I know the only parking app where the minimum charge is SEK 13 and where you also do NOT get back what you paid when the parking ends. In other words, worse than the old vending machines with coins ... 2021, that is, deplorable. But the worst thing is that in those places the app is the only way to pay for parking, you have to use it.;1;2021-09-27;15.27.1;-0.8519;negative
2921;georgia0803;So easy to use! Great parking tool!;5;2021-09-25;15.27.1;0.835;positive
2922;DaggeWp;Easy and flexible app. Never any problems.;5;2021-09-25;15.27.1;0.7234;positive
2923;Diors matte;Just - FLEXIBLE !!! :);5;2021-09-24;15.27.1;0.7586;positive
2924;Berntx;I love it!;5;2021-09-22;15.27.1;0.6696;positive
2925;LisBoz;Super easy to use and available in many places👍.;5;2021-09-21;15.27.1;0.7783;positive
2929;Maria:)57;The visit took longer than expected and during the investigation I did not have access to my phone so the parking had been closed.I could not find anywhere in the app where to start a new parking! My first had ended so it could not be extended. So bad! Searched for f & q but did not find anything. When I was about to call the support, I was called again and could not continue.The daughter came up with the problem when I got home, I had turned off the app by flipping it up and then restarting it from scratch when new parking came up. I had just closed the app as usual and opened it up again. So bad!;1;2021-09-20;15.27.0;-0.897;negative
2930;Johefri123;You feel cheated! Uses other options whenever possible. Yuk.;1;2021-09-20;15.27.0;-0.5562;negative
2934;guggali;The app is easy to install, easy to use!;5;2021-09-17;15.27.0;0.7263;positive
2935;Silverdal;Simple and good with easy park !!;5;2021-09-16;15.27.0;0.7494;positive
2936;snuttann;Ideal that you can start parking even if you are not in the car;5;2021-09-16;15.27.0;0.5267;positive
2938;Park Olle;One of my best appsDefinitely the best for parking;5;2021-09-16;15.27.0;0.8555;positive
2940;Kalle kadens;So good! Good that you can refuel with this app as well, at that point it is a bit unclear.;5;2021-09-16;15.27.0;0.7759;positive
2942;Chrla9;Super happy with the app. Easy to use in every way.;5;2021-09-15;15.27.0;0.8885;positive
2943;olofenar;Easy, smooth and fast. Very good app!;5;2021-09-14;15.26.0;0.7495;positive
2945;Screamsmulan;Simple and easy to use. The best parking app!;5;2021-09-13;15.26.0;0.8122;positive
2948;Jompe46;Best and easiest parking app!GreetingsJohan Tamm;5;2021-09-12;15.26.0;0.807;positive
2949;Erkkii;The opposite of respect for the customer. Takes at least 15% surcharge on each invoice for, according to its own statement, so-called "Innovative parking solutions". What is innovative with a white painted window on asphalt can of course be discussed. How each invoice completely sonic can also get a mandatory half-hidden surcharge cost of 15% in retrospect instead of the cost of the parking itself (the one you as a customer see) also feels worth thinking about. It is also worth noting how this unavoidable surcharge is also stated to amount to a minimum of SEK 5 - ie. in many cases, perhaps closer to 50% of the invoice cost for, for example, those who park for a shorter period of time or in less expensive parking spaces. The company offers very few payment solutions, no e-invoice and charges the above fee, in addition to the parking fee, regardless of payment method. If you fail to opt out of a paper invoice, you have a SEK 25 distribution fee (quite juicy even that for a parking fee of SEK 8). It would be nice to be able to choose another company to park at, but now parking spaces do not work that way…;1;2021-09-10;15.26.0;0.6522;positive
2951;Lokytdepy;This app has made it so incredibly easy for me as you can adjust the time where you are. Very easy to use. Highly recommend it!;5;2021-09-10;15.26.0;0.8673;positive
2952;Waseiror;Hey! I have now been fined 3 times when I have parked with EasyPark. All times, the location of the car has been verified within the zone and confirmed before parking. However, it is as if the information from this app does not go all the way to the parking guards. Otherwise a nice and flexible app, but it falls flat when the basic function does not do it right and that you also pay a relatively high surcharge on parking. Parking Stockholm app is cash but is a thousand times better than EasyPark.;1;2021-09-10;15.26.0;0.7088;positive
2955;hagalundskan;Light as a plate, it does not matter if you are sitting in the waiting room or having a coffee. Just change the time you are when it's running out. No running to vending machines, or chasing coins! Very satisfied customer👌;5;2021-09-06;15.26.0;0.818;positive
2956;smulishope;EasyPark simple and easy to use. It's appreciated!;5;2021-09-04;15.26.0;0.7574;positive
2957;Eeeeiiiiii;Would like a reminder every time you open the app that you make sure you have the right reg. number of the car you park. Have parked myself with the household's second car, although the number applied to the car that is parked at home.;4;2021-09-04;15.26.0;0.6597;positive
2958;Olofce;Quick and easy interface and easy to add and manage different cars. Wish it could be used everywhere!;5;2021-09-03;15.26.0;0.8313;positive
2963;Stridsvagn S;A very flexible and good app!;5;2021-09-01;15.26.0;0.6857;positive
2965;VG.1;It makes our life easy with this app. The UI is super simple and easy to use.;5;2021-09-01;15.26.0;0.8658;positive
2966;Månlilja;Best app, easy to use and likes Swish Payment👍;5;2021-08-31;15.26.0;0.872;positive
2970;Ceylon Sini;The easy park app is the simplest available when parking compared to the other parking apps.😍;5;2021-08-30;15.26.0;0.7096;positive
2971;Neiride;Warning!! The company makes IT updates and your payment disappears into cyberspace. Consequence = p-fine. If you use this app, always take a screenshot of what you set up;1;2021-08-31;15.26.0;-0.658;negative
2974;ingen vidare;Easy and flexible app.;5;2021-08-30;15.26.0;0.5859;positive
2979;Rosmahilda;Easy to use, one of the absolute best parking apps.;5;2021-08-28;15.26.0;0.7964;positive
2980;Åke S;Hey! Usually excellent BUT not infrequently EasyPark does not find area designation even though GPS works. It is bad. Improvement is requested.With kind regards,Åke Sandin;3;2021-08-27;15.26.0;0.7574;positive
2981;Farestal;Works perfectly;5;2021-08-26;15.26.0;0.6369;positive
2982;Granryckaren;Do not know anything about the company, but very flexible app that is available in many places to use easily!;4;2021-08-26;15.26.0;0.7337;positive
2983;stmixdesign;Clear and flexible app.;5;2021-08-26;15.26.0;0.5423;positive
2984;petros 1;ONLY THE BEST;5;2021-08-26;15.26.0;0.6369;positive
2986;Jonte Hammarberg;By far the best on the market. Always updated, good gps.;5;2021-08-25;15.26.0;0.7964;positive
2987;H Burman;A great relief that this app exists! Very smooth, fast and modern!;5;2021-08-25;15.26.0;0.8309;positive
2989;L:8;Easy to download and easy to enter parking time. And change and quit - everything is easier than other parking opportunities.;5;2021-08-25;15.26.0;0.8807;positive
2990;vitnos66;Best parking app you can have.Great that you can turn off when you have parked ready and only need to pay for the time you parked for.;5;2021-08-25;15.26.0;0.743;positive
2991;stressad99;Very flexible and easy way to manage their parking.;5;2021-08-24;15.25.0;0.6549;positive
2992;BMW gillare;Excellent solution, makes it very easy;5;2021-08-23;15.25.0;0.8479;positive
2997;Quarfoth;Super good & easy to use app that you can connect several cars & several different paying accounts. However, it lacks 1 function, that the app asks me if the parking should continue when I leave the place at a higher speed than I can walk, other apps have had this function but unfortunately not this, have forgotten to close the parking several times but it is only for that I am forgetful! 😂;4;2021-08-19;15.25.0;0.6849;positive
2999;R/M 71;Very good, very happy;5;2021-08-21;15.25.0;0.8151;positive
3000;Lacie katastrof;When parking at Norrmälarstrand in Stockholm, Easypark marks the wrong taxi costs. Warning! Upon contact, Easypark disclaims all responsibility. Can not be trusted p. P-fine .. 🙀;1;2021-08-21;15.25.0;-0.8572;negative
3002;ostfantast;Important that they are everywhere, super good!;5;2021-08-20;15.25.0;0.8356;positive
3003;Linda Svedin;An incredibly good app that handles the payment in a smooth way oh then pays back money that you have not used. Have never had a problem with swish either so I highly recommend the app. =);5;2021-08-20;15.25.0;0.8935;positive
3005;Hjalamar;Simply superb;5;2021-08-19;15.25.0;0.6249;positive
3008;Stortolle;Perfect everywhere and always works!;5;2021-08-18;15.25.0;0.6114;positive
3010;Andreasraoul;Here we have it! The worst app in Sweden. Designed just for you who want to be a few kroner poorer. Do not use their GPS. Inserts a completely different tariff from the one you have chosen on the map, then the parking attendant stands and lurks with a smile around the corner.;1;2021-08-16;15.25.0;-0.7177;negative
3011;TR8282;The app does not send a notice before the parking time expires. And when you park somewhere where it is only allowed to park for, for example, 2 hours but you have missed this, you can still set 3 hours in the App without it telling you. Then the time ends automatically after 2 hours, without you being informed about this. Other apps do not have these shortcomings that can easily lead to parking fines. But maybe it's "by design" in this app? Update after response from EasyPark: what do you mean I should contact you if I need help? Instead of writing the same standard answer to everyone, you should instead take seriously that you almost only get one star out of everyone who leaves feedback here. And then my tip is to use the feedback to improve the app. What do you think about it?;1;2021-08-15;15.25.0;0.8014;positive
3014;Mightyerixon;Is disaster;1;2021-08-11;15.25.0;-0.6249;negative
3015;segeltorparen;My partner chose the only prescribed area code and paid to the best of his ability. SEK 900 in fines! And easypark does not seem to want to take responsibility…;1;2021-08-08;15.24.0;0.7629;positive
3018;FelizioR;Really annoying and bad app. Unable to update credit card so now I have to pay invoices. Switch to Parkster.;1;2021-07-31;15.24.0;-0.6764;negative
3020;Flanten;When the parking meter does not work, you are forced to use the easyparks app. The price will then be higher than on the parking sign. Of course, this is by no means acceptable from a customer perspective! The fact that the price will be higher with the app does not in any way correspond to additional costs for the car company. This is just a frivolous business plan. Avoid easypark if possible!;1;2021-07-24;15.24.0;-0.8379;negative
3021;farhad119;Best app, 💐;5;2021-07-15;15.24.0;0.6369;positive
3022;Storchen12;It has happened to me several times that I paid for the parking via the app but still received a fine. The app works terribly poorly. That app should not be left in the App Store.;1;2021-07-19;15.24.0;-0.5719;negative
3024;stortull;Bad that you can not start parking without end time.But it is well intended that you should pay the wrong parking fee.;1;2021-07-15;15.24.0;-0.7096;negative
3025;Lillan23;Bad app if you compare with SMS park which was good. It is difficult to extend the car park if you are not exactly by the car, it should find the last place where the car was parked if the car park has just passed. The app gets a really bad rating.;1;2021-07-15;15.24.0;-0.7346;negative
3027;Monsterdykaren;Really ugly concept to add an extra fee to the parking fee (except in Solna for some reason)!Is there any other option to pay for the parking, any, so I use it instead. If nothing else, for the sake of principle.;1;2021-07-10;15.23.0;-0.6468;negative
3030;Paintball'ARN;The app works perfectly, but the payment does not always want to be as it should be. On two occasions they have charged me a double fee and once you call them you have to stand in an eternity queue or not even arrive. My vetal is always drawn directly on my card, but today I received a reminder invoice for two parking spaces, which they suddenly say I received on a paper invoice… I checked this and was excited enough that they have not sent an invoice to 120% certainty.;2;2021-07-07;15.23.0;0.6875;positive
3033;Olivia Quince;due to app error I have a 600 sek fine (((terrible app.;1;2021-06-29;15.23.0;-0.6124;negative
3034;jsjdhdjdjskkskd;The worst app on my phone. Have never found the right parking zone, lags, does not work at all most of the time. Today a parking attendant tried to help me but she did not succeed either.;1;2021-06-22;15.22.0;-0.7088;negative
3035;casanovan;Sometimes it is not possible to finish parking. After that, no ongoing parking spaces are displayed. Still, it stays hidden and you have to pay for it all the time. Since at least 2016, users have requested the ability to park several vehicles at the same time, but no. Then why do I use the app? Well, the excellent app and the company SMS-park were unfortunately replaced by easypark.;1;2021-06-22;15.22.0;0.6652;positive
3036;perssod;You can "pocket ring" and interrupt the parking and find a cure on the window. Has happened to me and asked the developer for a confirmation function but answers from them expressed that they were uninterested in accepting criticism and had no ambitions to do anything about reported problems;1;2021-06-22;15.22.0;-0.8176;negative
3037;pelinswe;Should not be so complicated? It would have been so incredibly nice to be able to do without a phone. Can it come?;4;2021-05-01;15.20.1;0.5763;positive
3039;hardboredplayer;I feel like a good citizen after all the fines (5k +) I have paid to the municipality, the notices do not work (the paid + the unpaid), you can not buy a ticket before it expires, and once you have received the purchase so has the parking guard had time to write a note, drive on Parkster instead! Believes me!!!!;1;2021-06-15;15.22.0;0.7627;positive
3042;MacCollector;Works enough for those who are entrepreneurs, but I did not manage to link a credit card to this App neither OKQ8 nor Mastercard, however ApplePay / Rikskuponger, but there I got an error message. They probably think that Parking is not equal to lunch. I gave up and went to Täby municipality, where you are not so stingy with free parking👍🏻.;3;2021-06-07;15.22.0;0.8527;positive
3043;Burken3000;SMS park had the opportunity to pay for two vehicles. This does not work with EasyPark, which is bad because my daughter with a moped car does not have the opportunity to download the app herself when she is under 17 years old.Change this omg! Either by lowering the age to 15, or by enabling payment for two vehicles at the same time !!!;2;2021-06-04;15.21.0;-0.765;negative
3044;Dinkytumba;Ridiculously expensive service fee is added to the parking cost.. some parking lots you don’t have the blessings of parking machine and forced to pay with such apps.. sucks!;1;2021-05-31;15.21.0;-0.6239;negative
3046;Herevo;The worst crap I've ever used.Consider payment through another company.They double payments, do not register parking so you risk a fine, you pay the invoice they send to your email address (which they do not inform about) any day late, they send for collection on a few pennies for interest.Apparently it is not possible to get customer service either.;1;2021-05-26;15.21.0;-0.8261;negative
3047;Àvbddkköäfsg;It is barely possible to maneuver in the app due to the fact that it is incredibly slow.Added baling method (short) 10 times but it is never registered. Incredibly annoying!;1;2021-05-24;15.21.0;0.543;positive
3048;zeerty6565;Really lousy!;1;2021-05-24;15.21.0;-0.623;negative
3049;dent;The transition from the old app is a joke!Everything has gotten worse for us customers.Ugly clumsy dangerous metal signs in ugly colors.Bad app, extra fees, paper invoices?;1;2021-05-22;15.21.0;-0.8687;negative
3050;Chanel Roja;Disaster! I was in Gothenburg but they used my Location for Malmö unfortunately I got a cure for the bad app. How you permission to see where I am but that app shows my Location in another city !! They do not have good customer service! Never use it 🤦‍♀️so there are lots of different apps that are perfect.;1;2021-05-21;15.21.0;-0.8634;negative
3054;Cricket noise;Downloaded the app, registered with my number and added the debit card. Then discover that my card number has been deposited in a completely different person's account, which in turn (unknowingly) parked and withdrew money from my card ... how is that possible ?! I got access to someone else's email address and she got access to my debit card. Violation of the GDPR so it screams about it.;1;2021-04-30;15.20.1;-0.6565;negative
3055;Ebba Svensson;May be the laziest app I've been to. It seems that it is too heavy and it is very tough and slow to press buttons, for example it is not possible to set reminders the app does not give a response when you try to press there. Due to the viscous app, I did not manage to pay my parking fee and got a parking ticket, not so much fun.;1;2021-04-27;15.20.1;-0.7967;negative
3058;RedBeardRichard;The app ended my parking after a minute without notice. Fine: 900. Customer service: "You have unlocked your phone and physically clicked on stop. It is the only way to stop an ongoing parking." I had the phone locked in its case, in my inner pocket and the only way to unlock it is with face recognition. I did not touch it after I started parking for several hours. A method of payment that does not guarantee that I will not receive a fine is completely indefensible. Anything is better.;1;2021-04-26;15.20.1;-0.5305;negative
3059;piffe60;The worst app on the Swedish market.Boring awkward. / Stefan Andersson;1;2021-04-26;15.20.1;-0.6908;negative
3062;😃😄👌🏻😅💪🏻;Nice app! On the other hand, I miss being able to park two cars at the same time as you could in SMS park (which is now being phased out). Is in need of this so I hope there will be support for it in the next update./ Johannes;3;2021-04-20;15.19.0;0.8903;positive
3066;Connyrocker;Used this app before but never again .. has lots of extra charges others do not have. Completely useless when you move around in different places in Stockholm .. bye bye easypark! Greed is useless .. why would it be more expensive to park in eg Väsby compared to Solna .. because you are not in that zone .: ridiculous. Check out their competitors they have no fee. And it does not matter if you are going to park in the inner city or Solna or Väsby for example .. easypark charges extra in the different zones;1;2021-04-06;15.19.0;-0.9401;negative
