ind;userName;content;rating;date;reviewVersion;compund;sentiment
756;Esa Antikainen;With the ZUM7 code you get free parking time for 15 euros. There is a change good;5;2017-01-27;3.27;0.7351;positive
757;Alisa Mikkola;Really convenient and good app! With this code 64VU you get a 10 € discount on your first parking.;5;2017-01-26;3.27;0.5355;positive
758;Jarkko Vepsäläinen;A simple way to avoid a parking fine when coins are left out of the way. Code 6ZPC € 10 free parking 😉;4;2017-01-25;3.27;0.4404;neutral
759;Taneli Ristmeri;A great time saver that saves its users from fines. Paying is more comfortable indoors instead of needing a winter frost with a parking machine.;5;2017-01-23;3.22;0.8268;positive
760;Iina M;Easy system and no need to deck money included. Discount code 18QWQ for new users, first parking for free! :);4;2017-01-20;3.27;0.807;positive
761;Juha Pylkkö;Good app. Free parking with code: SWZZ;4;2017-01-19;3.27;0.7351;positive
762;Googlen käyttäjä;Excellent means of payment for parking. Register with the code ZQJE and you will receive 10 euros for the first parking.;5;2017-01-18;3.27;0.5719;positive
763;anne kantola;Free parking money € 10 with discount code 7KFF;5;2017-01-17;3.27;0.5106;positive
764;TIMO LEHTONEN;Very good. 😘😍;5;2017-01-14;3.27;0.8399;positive
765;Googlen käyttäjä;Works flawlessly. With code FU9C free parking max € 10;5;2017-01-09;nan;0.6249;positive
766;Taina Prihti;Glorious;5;2017-01-07;3.27;0.6369;positive
767;Maija Tusa;Seems good and clear! There are plenty of parking areas in the hometown where this is used as a means of payment. You can get free parking (10 €) when using the application with the code 1FWX.;4;2017-01-06;3.27;0.8439;positive
768;Reima Tast;10 euro discount with code EQJYQ;4;2017-01-05;3.27;0.0;neutral
769;Matukka;FOR NEW USERS € 20 SPENDING MONEY WITH PROMOTIONAL CODE REGQ;5;2017-01-02;3.27;0.0;neutral
770;Pasi Nevalainen;Great app and discount with code SADW.;5;2016-12-29;3.27;0.6249;positive
771;J Lind;Works like hold, the sticker was the same to order so no need to make any custom tunes. You get a € 10 discount with code YAGK when you put a ton on installation.;4;2016-12-27;3.27;-0.0941;neutral
772;Jarmo Uusitalo;Now it works great in Rovaniemi as well for paying for street parking.;5;2016-12-24;3.27;0.7351;positive
773;Esa Kemppainen;Paying a parking fee has been made easy. That is, it works. The new Promotion Code is YDVX (you get € 10 free parking time when you enter it during installation).;5;2016-12-23;3.27;0.7351;positive
774;Raine Hannuksela;A hundred times better way than to walk to a payment machine. Free parking XCTCQ;4;2016-12-22;3.27;0.7351;positive
775;Toni Tuominen;Works as promised and no longer has to run with coins to the ticket machine. With code 3ZNR 10 € free parking time.;5;2016-12-22;3.27;0.5574;positive
776;Olli Liikanen;Free parking money with code C5B2;5;2016-12-21;3.27;0.5106;positive
777;Petri Lehmus;A handy app, with the code CgNXQ, you get 10e parking as a gift.;5;2016-12-16;3.27;0.4404;neutral
778;levi waaraniemi;No more having to run to the parking machine. Can even pay your child or friend parking fees remotely! If you want 10 € free parking money use code: 1G68Q;4;2016-12-15;3.27;0.6696;positive
779;Juho Koskimäki;Good app and free 15e with code QU2S;5;2016-12-14;3.27;0.7351;positive
780;Mika Karttila;Works great. No extra charges. From this free parking time DLMSQ;5;2016-12-13;3.27;0.7914;positive
781;Mia Aarni-Heera;In the past, I rushed to see if any coins / cards were included that allowed the car to be parked. Now it’s easy to park your car and start and stop paying by phone. And the best part is that you don’t have to run in the middle of a meeting to increase your parking time. Free parking (up to 10 e) for new code 6BDA.;5;2016-12-13;3.27;0.8885;positive
782;Samu Huttunen;A working application in all respects. Ps. Free parking with discount code TG4WQ;4;2016-12-12;3.24;0.6808;positive
783;Hafid Bile;With code 66V5 10 € for the first Park. Be sure to use it all at once to complete otherwise the offer will be wasted;5;2016-12-07;3.24;-0.2263;neutral
784;Zaria G;Easy to set up and easy to use. With code BQQ7 you get free parking time.;5;2016-12-04;3.24;0.8442;positive
785;Markus Orava;Absolutely great! No more fumbling with parking meter. Download so with code: KW3R you get € 10 free parking time.;5;2016-12-04;3.24;0.7584;positive
786;Eveliina Alkula;You get free parking until 10e :);5;2016-12-03;3.22;0.743;positive
787;Janne Nieminen;Works well;5;2016-12-01;3.24;0.2732;neutral
788;Ossi Viitanen;With code VRW1. 10 euros free parking time.;5;2016-12-01;3.24;0.5106;positive
789;Hejr-Hese Maihoub;With code Q1NM you get € 10 free parking time.;3;2016-11-28;3.24;0.5106;positive
790;Tomi Karhunen;Convenient and easy to use. It started to annoy the non-functioning parking machines, so this seems to work and you don’t have to wonder in the rain why the parking machine doesn’t accept the card / coin. € 10 parking money with code JPHP;5;2016-11-23;3.24;0.3818;neutral
791;Googlen käyttäjä;Wrong display of parking zones! The software still has old maps and offers a second zone based on location, although traffic signs are the first zone. Helsinki;2;2016-11-23;3.24;-0.5255;negative
792;Jaana Pukis;Awesome ... use code AS6A, you can get € 10 from the air parking;5;2016-11-22;3.24;0.6249;positive
793;Ville Moilanen;From a competitor, I switched to using this app. The commissioning was successful from the flight and I parked for free. With this promo code 10 € free parking time - KY8VQ;5;2016-11-21;3.24;0.886;positive
794;Googlen käyttäjä;6CFR;5;2016-11-18;3.24;0.0;neutral
795;Pasi Lehtinen;Absolutely insanely convenient application and works almost anywhere. No more having to keep coins in your pocket, look for vending machines and waste time. With this code € 10 free parking money YQ7V;5;2016-11-18;3.24;-0.1082;neutral
796;Googlen käyttäjä;Convenient and easy to use application. With code EV5R you get 10e air parking;4;2016-11-17;3.24;0.4404;neutral
797;Googlen käyttäjä;Convenient application! Promotional code to get 10e air parking code: BNA4;4;2016-11-17;3.24;0.0;neutral
798;JJK PAAVILAINEN;With this free parking time tyv9;5;2016-11-16;3.24;0.5106;positive
799;Joonas Metsälä;Promotion code 85QV you get the first parking free of charge max 10 €;5;2016-11-16;3.24;0.5106;positive
800;Toni Leinonen;Free parking time up to 10e with this promotional code !! YE3U;5;2016-11-16;3.24;0.5972;positive
801;Salla Elovirta;Has been in use for a year when the competing app stopped working. I am no longer about to switch off, it works flawlessly. And with the code T64Z 10 € free parking money, works!;5;2016-11-15;3.24;0.3164;neutral
802;Marko Haverinen;Account information from the app suddenly disappeared somewhere (i.e., that top bar shown in the image does not appear) Operating system Android 4.3. Phone Samsung S3. Fix it!;1;2016-11-15;3.24;-0.1007;neutral
803;S A;Worth the download. Just the perfect app. With code AL8T 10 € parking money upon check-in.;5;2016-11-14;3.24;0.6808;positive
804;Perttu Piispanen;A very useful application that is easy to use. Don't pay in vain when you can adjust when to pay / don't pay for the Park.;5;2016-11-13;3.22;0.8233;positive
805;Olli-Pekka Lehti;Why the heck does parking always cost about 50% more when the app notifies you before you start parking?;2;2016-11-11;3.24;0.0;neutral
806;Samuli Sainio;Facilitates parking wildly! You only pay for the time your car was parked - you no longer pay in vain. If you want to get a parking lot worth 10 €, of course use the code 3JMJ.;5;2016-11-10;3.24;-0.4932;neutral
807;Mikko Lattu;A clear and functional application. Code M54L with ten free parking times.;4;2016-11-10;3.24;0.7096;positive
808;Tuula Hakkarainen;Free parking with WRWT code at your disposal.;4;2016-11-09;3.24;0.5106;positive
809;Google Käyttäjä;Goes well. With the code HCKVQ you get 10 euros for free parking time.;5;2016-11-05;3.23;0.6597;positive
810;Johannes Virtanen;With the code KGTVQ 10 € free parking for a new user.;4;2016-11-03;3.23;0.5106;positive
811;Mikko H;With the code MHKTQ you get 10e parking money when you recharge your Parkman. :);5;2016-11-02;3.22;0.4588;neutral
812;Googlen käyttäjä;The application repeatedly wants to improve the accuracy of positioning, regardless of whether the request is never answered. Why on earth when parking is in progress you have to locate your own location, and wait in vain before you can decide on parking.;3;2016-11-02;3.23;0.4404;neutral
813;Jukka Ahola;Even when L.pr would also be involved.;5;2016-11-01;3.22;0.0;neutral
814;Aleksi Lahdenmäki;A working app with a clear look! And you don’t have to start collecting coins from the center console;5;2016-10-27;3.22;0.4389;neutral
815;Olli-Pekka Hämäläinen;Very good! Facilitates parking because coins are less often included. Enter code RN7E to get free parking!;5;2016-10-26;nan;0.7951;positive
816;JJ Heppa J;Nothing to blame. No more looking for coins. Put the code KYVB and get 10 € free parking time !!;5;2016-10-25;3.22;0.7788;positive
817;Googlen käyttäjä;Works well. Free parking time with code QYY7 for 10 euros!;4;2016-10-20;3.22;0.69;positive
818;Tero Koivula;5/5 application. No complaints. Insanely useful in Tampere, for example. No more need to lug coins in the car. Code CVU2 free parking money for you and me. Please thank you.;5;2016-10-19;3.22;0.8767;positive
819;Otto Öhman;You get € 10 for free with code 8H5N. Makes life easier when you no longer have to carry coins with you.;5;2016-10-17;3.22;0.5994;positive
820;Saku Hotari;With the T7WM code you get € 10 free parking time;5;2016-10-17;3.22;0.5106;positive
821;Markus Peltomäki;Awesome app. With HYN9 code free € 10 parking yet;5;2016-10-15;3.22;0.8126;positive
822;Juha Melartin;Worked for a year without any problems. Also easy to use with 2 cars. Unfortunately, there are several places in the Helsinki area where you can't use even a competitor.;5;2016-10-15;3.22;0.4133;neutral
823;Kari Hämäläinen;10 e free parking time with code 5C3FQ when you join Parkman. A handy app when you rarely happen to have cash to be involved when you need it.;5;2016-10-10;3.22;0.6705;positive
824;Googlen käyttäjä;Free parking with code 7LPY 1! :);5;2016-10-08;3.22;0.7644;positive
825;JAAHAS;Really handy app. 46R8 if anyone wants 10 e more.;4;2016-10-02;3.22;0.0;neutral
826;Mika Tuononen;The discount code is 5T4A;4;2016-10-01;3.22;0.0;neutral
827;Lauri Hautala;Great app! Free parking time with code 2SKK!;5;2016-09-30;3.22;0.8395;positive
828;Sara Roiha;€ 10 free parking time with code FJM7;5;2016-09-29;3.22;0.5106;positive
829;Toni Hirvonen;Download the app and use the discount code! You get your first parking for free max 10 €! PJHFQ;5;2016-09-28;3.22;0.5972;positive
830;Jyry;With code Q8X1Q we both get € 10 free parking time. The app is good, and free parking all the better. I recommend!;5;2016-09-27;3.22;0.9348;positive
831;Severi Tuominen;With my code QJP8Q you get € 10 free parking time. Easy to use and convenient parking application. Find parking spaces in even smaller locations.;5;2016-09-26;3.22;0.7351;positive
832;Heikki Haataja;Free € 10 parking money when you put the code CJ93Q;4;2016-09-23;3.22;0.5106;positive
833;Tony Sandell;Very handy application. Enter the code NA7U to get € 10 free parking time.;5;2016-09-23;3.22;0.5106;positive
834;Olli-Pekka Hakala;With code SS2H you get € 10 free parking at check-in 😊;4;2016-09-23;3.22;0.8519;positive
835;Netta Kallio;When you start using the parkman, you will receive € 10 parking money with the code. Works well!;5;2016-09-22;3.22;0.3382;neutral
836;Markus Stenström;With the code UZ1U you get € 10 free parking time.;4;2016-09-21;3.22;0.5106;positive
837;Jouni Paasirova;Great app. With code 2JXK you get 10 euros for free parking time.;5;2016-09-21;3.22;0.8126;positive
838;Jii Pee;Seems to work just fine. With the code KWH8Q 10 € parking money.;5;2016-09-16;3.22;0.2023;neutral
839;Jukka-Pekka Saarenkari;When registering, enter code X945 and get € 10 free parking!;5;2016-09-15;3.22;0.5562;positive
840;Tapio Järvinen;€ 10 free parking with promotional code 29CX;5;2016-09-14;3.22;0.5106;positive
841;Googlen käyttäjä;Easy to set up, parking time can be extended by phone and parking can be cut off on departure, so you don’t pay too much. With discount code REZB you get 10e free parking.;5;2016-09-12;3.22;0.5325;positive
842;Rami Wehka-aho;7ZPR code 10e parking money;5;2016-09-11;3.22;0.0;neutral
843;Kari Kaarne;All the praise below is completely true. Code BK3P with ten free parking time for both of us👍;5;2016-09-07;3.22;0.8748;positive
844;Juha Rajala;Handy;5;2016-09-02;3.22;0.0;neutral
845;Juha Hyvönen;Pointlessly free parking time when registering use code R1GY so Johan works.;5;2016-09-01;3.22;0.5106;positive
846;Tapio Salminen;Active;5;2016-08-31;3.22;0.4019;neutral
847;Jenni Ahola;I suggest to everyone. With code K26Z you get € 10 free parking money!;5;2016-08-30;3.22;0.5562;positive
848;avhc666;There is always room for improvement but already a very good and recommended application;4;2016-08-29;3.22;0.8353;positive
849;Aleksi Rinne;Absolutely when the minimum parking time is over what you need. Finding parking spaces was also easier! With the code BLUBQ you get € 10 parking money.;5;2016-08-28;3.22;0.4753;neutral
850;Aku;With code GXE2;5;2016-08-26;3.22;0.0;neutral
851;Tuire Rosenqvist;Code AG86 € 10 free parking time.;4;2016-08-25;3.22;0.5106;positive
852;Googlen käyttäjä;Works as it should. € 10 discount with code R8WL;4;2016-08-24;3.22;0.0;neutral
853;aki90l;10e free parking time with code: Z1KU;5;2016-08-24;3.22;0.5106;positive
854;Niko Tolonen;Free parking with this code 10e. LD81Q;4;2016-08-23;3.22;0.5106;positive
855;Kimmo Koski;with code 6C3V € 10 free parking;4;2016-08-23;3.22;0.5106;positive
856;Googlen käyttäjä;With code XD8W;5;2016-08-17;3.22;0.0;neutral
857;Googlen käyttäjä;8NLV - code 10e Free parking time. enter the code at the login stage in the discount code section.;5;2016-08-15;3.22;0.5106;positive
858;Jyri Vaahtolammi;Handy! With the code W3GP you get 10 euros for parking money.;5;2016-08-15;3.22;0.0;neutral
859;Toni Nevalainen;Good and convenient. 786NQ code when registering and you get 10 e parking time.;4;2016-08-14;3.22;0.4404;neutral
860;Kasimir Välimaa;Code BXNQ € 10 parking money!;5;2016-08-14;3.22;0.0;neutral
861;tr tr;The program cannot rotate the screen if the tablet is in a horizontal position. Unusable in a car where the tablet is permanently mounted on a scale.;2;2016-08-13;3.22;0.0;neutral
862;Matti Partanen;ES46 € 10 parking ..;5;2016-08-10;3.22;0.0;neutral
863;Sarianne Leimu;With the code JJ3D you get € 10 free parking time when you register for the app.;5;2016-08-09;3.22;0.5106;positive
864;Timo Ihamäki;A handy parking app and a reminder to stop parking is also a good feature. With code NJ9X 10e worth parking after installing the app!;5;2016-08-09;3.22;0.4389;neutral
865;Joonas Kaukoranta;Very easy to use and time saving application. With the code LXYZ you get € 10 free parking time.;5;2016-08-09;3.22;0.7574;positive
866;Santeri Suomi;Use Promotion Code 2BQY to get free parking.;5;2016-08-06;3.22;0.5106;positive
867;Harri Hakkarainen;An easy-to-use application where you can get free parking time with the code CTNB :);4;2016-08-05;3.22;0.743;positive
868;Sanni Loponen;Really convenient. No need to dig coins into the vending machine and worry about parking times. With code QM2A you get 10 € free parking money when you join!;4;2016-08-04;3.22;0.1062;neutral
869;Eetu Marttinen;Easy to use. With the code HGQG 10 € free parking money! 😊;4;2016-08-04;3.22;0.9098;positive
870;Janne Rinne;50 cents parking cost you 94 cents through you.;2;2016-08-03;3.20;0.0;neutral
871;Jimi Järvinen;PPY4;5;2016-08-03;3.22;0.0;neutral
872;Teemu Korhonen;A really easy and fast way to pay parking fees. With code D8MU you get € 10 free parking money.;5;2016-08-02;3.22;0.7264;positive
873;Sari Tommiska;Great and easy, and no need to pay unnecessarily extra, I recommend! Free parking with code J39B (10e);5;2016-08-02;3.22;0.8883;positive
874;Henri Laitinen;For this parking money 10e code JUNH, please! :) Absolutely awesome app and parking couldn't get this easier. I recommend!;5;2016-08-01;3.22;0.9435;positive
875;Esko Mäenpää;The best parking app you can find. With code 389C you get € 10 free parking money!;5;2016-07-31;3.22;0.8313;positive
876;Jaana Kontkanen;With code HNS2 you get a 10 euro discount on the first parking.;4;2016-07-30;3.22;0.0;neutral
877;Risto Alakoski;Promotional code Z4D3;3;2016-07-28;3.22;0.0;neutral
878;Jari Lusikka;With the code ZQLB you get € 10 free parking.;5;2016-07-26;3.22;0.5106;positive
879;Kirsi Söderberg;Great app and easy to use! You get 10 euros for parking money with the code 53RY;5;2016-07-26;3.22;0.807;positive
880;Jaakko Tapio;Unfortunately, I noticed that parkman does not work in Jyväskylä, but fortunately it still works in Tampere, where I mainly do things. Code 154CQ € 10 parking money;5;2016-07-25;3.22;-0.1779;neutral
881;Sari Kouhia;Tested in Helsinki. Very easy and works. You get a free 10 e parking with the code M62p.;5;2016-07-25;3.22;0.7574;positive
882;Laura Mansikka;Seems good. With code SCM7 you get a 10 € discount on the first parking!;4;2016-07-23;3.22;0.4926;neutral
883;Aleksi Böckerman;Free parking time with 6K9W code;5;2016-07-22;3.22;0.5106;positive
884;Timo Ryhänen;With code 74BW 10 € worth of parking time;5;2016-07-21;3.22;0.2263;neutral
885;Googlen käyttäjä;Free parking with U9DM code!;5;2016-07-14;3.22;0.5562;positive
886;Marko Simonen;With the code SZVG you get 10 € parking money when you register.;5;2016-07-14;3.22;0.0;neutral
887;Juha Viheriäkoski;€ 10 free parking money YOUR PROMOTIONAL CODE NRC6;4;2016-07-12;3.22;0.5106;positive
888;Jenna Järvinen;free parking time 10 euros with promotional code MME7;4;2016-07-10;3.22;0.5106;positive
889;Heidi Tabletti;Paypal payment by credit card in addition please ...;4;2016-07-10;3.22;0.5994;positive
890;Timo Elomaa;Works for multiple cars. Easy to add. 10e free parking with promotional code QNPD;4;2016-07-08;3.22;0.7351;positive
891;Tero Mantela;V87F Free parking time at ten;4;2016-07-06;3.22;0.5106;positive
892;Jenna Pyymäki;NS9B;4;2016-07-05;3.22;0.0;neutral
893;Tino Saarenpuro;€ 10 free parking money with code: WPZ3;5;2016-07-02;3.22;0.5106;positive
894;jani ovaskainen;Code HQ3B 10 euros for free parking.👍;4;2016-06-21;3.22;0.5106;positive
895;Millariina V;There was an advertisement for the application on the ATM: First parking is free with a code. I didn’t have any coins, so I downloaded the app to take advantage of the offer. After installation, it turned out that the app could not be used until the billboard arrived in the mail and I glued it to the windshield. So you didn't get free parking right away. The car was borrowed from a friend, so the sticker can’t be glued anyway without asking. In addition, the parking time started immediately by accident, which means that free parking was wasted.;1;2016-06-19;3.21;0.4211;neutral
896;Agakonna;With the code NJVH 10 € free parking time;5;2016-06-15;3.20;0.5106;positive
897;Antti Tuuri;It ended with searching for vending machines and tapping with coins. With promotional code P7EZ you get 10 euros for parking time.;4;2016-06-14;3.20;0.0;neutral
898;Juha Niemi;Download the app and when you log in put that code FLRR so we get both 10 euros free parking time;5;2016-06-14;3.20;0.5106;positive
899;Karri Nieppo;10 parking coins with code KZZ8;5;2016-06-10;3.20;0.0;neutral
900;Tony Kärki;Good and handy app! 7G74 code 10e free parking time!;5;2016-06-09;3.20;0.7772;positive
901;Kyösti Sipilä;I didn't know parking was so convenient nowadays. Works great in Helsinki. Use € 10 free parking with code: UXWW;4;2016-06-08;3.20;0.8126;positive
902;Miikkael;Parking money with code D7BJ;3;2016-06-08;3.20;0.0;neutral
903;Sami Joensuu;You get € 10 free parking time when you register with code XDDY;4;2016-06-08;3.20;0.5106;positive
904;Heidi;5WTD without parking money, please :);3;2016-06-02;3.20;0.2589;neutral
905;Leni Järvelä;Seems good! Free parking time with code R2FX 10e!;4;2016-06-02;3.20;0.7772;positive
906;Googlen käyttäjä;This yes works like that famous train ... you should definitely download and give the code C8QE so you can get your top 10 € free parking money right away!;5;2016-06-02;3.20;0.906;positive
907;Googlen käyttäjä;A functional and convenient program. With this code 10 € parking time !! Take advantage of XULEQ.;5;2016-05-31;3.20;0.3786;neutral
908;Jukka;And about 10 € in front of the parking money with the code L18J;5;2016-05-28;3.20;0.0;neutral
909;Jaakko Väisänen;Here is promotional code 5491. You get your first parking for free !!;5;2016-05-27;3.20;0.5972;positive
910;Hannu Haapala;Nickname: Buttons on ice today with Tays' inoperable ticket machine! Code XMKVQ you get € 10 free Park.;5;2016-05-25;3.20;0.5562;positive
911;Andrei Hinkonen;You get 10 € parking money with the code 3DRC;5;2016-05-24;3.20;0.0;neutral
912;ali hossaini;10 e parking money with code 5HAH;5;2016-05-21;3.20;0.0;neutral
913;hammasharha;Use the code above to get € 10 free parking money! Really good and convenient app;5;2016-05-20;3.20;0.7773;positive
914;Laura Lakua;First impression promising. You get the first 10 euro experiment with the code 1NLM;5;2016-05-18;3.20;0.5574;positive
915;mikael asikainen;Good application. Parking money with code: ECD6Q;4;2016-05-18;3.20;0.4404;neutral
916;Teemu Raita;Also redeem € 10 parking money with code: QF4T;5;2016-05-17;3.20;0.0;neutral
917;Tuula Hellsten;Code 53YS free parking time for € 10.;4;2016-05-16;3.20;0.5106;positive
918;Tom M.;Convenient, the Parkman sticker came in the mail within a few days. Ten free parking times with code S7ZSQ during installation.;5;2016-05-12;3.20;0.5106;positive
919;Kimi K;10e FREE PARKING: YOUR PROMOTIONAL CODE: TXZY;5;2016-05-09;3.20;0.6166;positive
920;Timo Karhu;Not bad!;5;2016-05-02;3.20;0.484;neutral
921;Teija vänni;With code: 7MC4 gets € 10 free parking time.;5;2016-05-01;3.19;0.5106;positive
922;Mikko Heikkinen;Very good program! I recommend to everyone without reservation.;5;2016-04-27;3.19;0.7171;positive
923;Ilona Savolainen;With code 52N8S;5;2016-04-26;3.19;0.0;neutral
924;Tea Karjalainen;10 euros paid parking time with code T7YZ;5;2016-04-25;3.19;0.0;neutral
925;Kari Pesonen;Enter code 9URT You get free parking time. And besides, the Parkman website also directly and clearly states the side costs (0.49 c). I recommend.;5;2016-04-24;3.19;0.8176;positive
926;Aleksis Pelkonen;10e air parking with code TZX7;5;2016-04-22;3.19;0.0;neutral
927;Olli-Pekka Kurppa;A working app! Use code 4JDV to get € 10 free parking time.;5;2016-04-22;3.19;0.5562;positive
928;Sam P;€ 10 free parking money with code H5P5 Well works and quick introduction, I recommend!;4;2016-04-21;3.19;0.8016;positive
929;laura lehtola;Free parking money with 9ZNV code;5;2016-04-20;3.19;0.5106;positive
930;Victor Micordia;Discount code (10 € free parking time) XLF8;4;2016-04-20;3.19;0.5106;positive
931;Tuomas Ruotsalainen;With code 5GSP 10 € discount on the first parking.;4;2016-04-18;3.19;0.0;neutral
932;Kari Viitala;With discount code 84HM free parking time for € 10.;5;2016-04-14;3.19;0.5106;positive
933;Joakim Flakholm;€ 10 parking money with code cccd;5;2016-04-13;3.19;0.0;neutral
934;Juuso Haarala;Great app! With the discount code URZY you get € 10 free parking money.;5;2016-04-12;3.19;0.8268;positive
935;Toni Tilvis;Code AKQ8 10 € parking time.;5;2016-04-12;3.19;0.0;neutral
936;Esah;Simple to use. 10 euros for parking time with hairdressing code SDA2;5;2016-04-10;3.19;0.0;neutral
937;Mika Lindblad;DGBT;4;2016-04-05;3.19;0.0;neutral
938;Hannu Pärkkä;With SKK7 code you get € 10 parking money;5;2016-04-05;3.19;0.0;neutral
939;ayse ozturk;€ 10 PARKING WITH CODE: XTWR;5;2016-04-04;3.19;0.0;neutral
940;Aune Kotalampi;Easy, simple and clear. Very good.;5;2016-04-03;3.19;0.8268;positive
941;Mikael Forsström;And you don't pay in vain. Here is the subcode: AM4N;5;2016-04-03;3.19;0.3875;neutral
942;Sami Kaitamäki;€ 10 free parking time with code: NFJ8;4;2016-04-01;3.19;0.5106;positive
943;Samu Kolehmainen;Code HLB8 € 10 discount on first parking. As soon as there are more parking spaces on the service, this will be a good thing.;4;2016-04-01;3.19;0.4404;neutral
944;Tommi Mikael;With discount code VQU8 10 € free parking money!;4;2016-03-31;3.19;0.5562;positive
945;Anssi Mäkelä;Free parking time with code: 2EUB;5;2016-03-30;3.19;0.5106;positive
946;Katri Ojanen;A really handy app! There are never any coins involved, but the cell phone is .. and with that, the parking is successful. Hopefully it will work just as well in Jyväskylä, Helsinki and Turku in the future.;5;2016-03-23;3.19;0.9134;positive
947;Googlen käyttäjä;€ 10 parking money for you and me with this code: KBN3;5;2016-03-19;3.19;0.0;neutral
948;Pekka Jalonen;Parking money 10 € with code 6TA2;5;2016-03-18;3.19;0.0;neutral
949;Anssi Salonen;Quick and easy to use. € 10 parking money with code DSVX;4;2016-03-16;3.19;0.4404;neutral
950;Googlen käyttäjä;With code KLZ2 you get free parking up to € 10. :-);5;2016-03-16;3.19;0.6808;positive
951;Juho Paltta;Works great, saves time and money :). No need to worry.;5;2016-03-13;3.19;0.0;neutral
952;Esko Salminen;Code: EMWU;4;2016-03-12;3.19;0.0;neutral
953;Tomi Loppi;.... why not transfer to sd card? !!?!;3;2016-03-08;3.19;0.0;neutral
954;Johanna Wallenius;Code ME3T next parking free (up to € 10).;5;2016-03-06;3.19;0.5106;positive
955;Googlen käyttäjä;Excellent service, ease of use and receipts for parking are conveniently emailed.;5;2016-03-03;3.19;0.7351;positive
956;Teemu R;Code 10 € free parking 1QC6;4;2016-02-27;3.19;0.5106;positive
957;Googlen käyttäjä;Easy to use and guide to the parking lot.;5;2016-02-26;3.19;0.4404;neutral
958;M V;Free parking with code EPQ1;5;2016-02-26;3.19;0.5106;positive
959;Jani Lehtinen;Works. Promotional code AU88, with which you get € 10 free parking time up front!;5;2016-02-26;3.19;0.5562;positive
960;Mikko Halonen;next parking free (up to 10 €);5;2016-02-25;3.19;0.5106;positive
961;Veli-Pekka Palonen;With code VR7H you get € 10 free parking.;5;2016-02-20;3.19;0.5106;positive
962;Oskari Kosola;No need to think about parking coins or their sufficiency anymore! New users can get 10 € parking money here with the code WHFW);5;2016-02-18;3.19;-0.3595;neutral
963;Janne S;Free parking up to € 10!;5;2016-02-16;3.19;0.5562;positive
964;Pentti Karilaakso;Tried pairs work well;5;2016-02-10;3.19;0.2732;neutral
965;Henri Huttula;The prices shown on the map for four hours of parking, for example, are not the case in Oulu. The app will crash immediately if you try to change the default four-hour parking price display for some other time. Otherwise a handy app.;4;2016-02-10;3.19;-0.4019;neutral
966;juha suominen;With code 7DU6 you get 10 eke of air parking time;4;2016-02-10;3.19;0.0;neutral
967;Jussi Tolonen;With the ST6AQ code you get € 10 free parking.;4;2016-02-04;3.19;0.5106;positive
968;Maria Lella;Code WHZU for 10 euros parking time :);4;2016-02-03;3.19;0.4588;neutral
969;kala;Occasional parking completely priceless!;5;2016-01-28;3.19;0.0;neutral
970;Just Rise Up;Code UPJAS € 10 free parking;5;2016-01-25;3.19;0.5106;positive
971;Martti Kainulainen;Works great at least in Lahti and Helsinki, certainly elsewhere. You have to keep track of how much you end up saving in terms of fees, but certainly to some extent when you no longer have to pay for more time than you really need for security. You get free parking time with code ZGL5;5;2016-01-20;3.19;0.8978;positive
972;Heidi Röksä;Parking time up to 10e with code LS1Z;4;2016-01-19;3.19;0.0;neutral
973;Markus Anglé;LA15 with promotional code, up to € 10 parking.;5;2016-01-13;3.19;0.0;neutral
974;Googlen käyttäjä;Campaign code 5DMBF;5;2016-01-05;3.19;0.0;neutral
975;Joona Arola;No more need for coins when parking in the city!;5;2016-01-05;3.19;-0.3595;neutral
976;Jari Huhtala;Easy to use, fast and convenient.;5;2016-01-04;3.19;0.4404;neutral
977;Onni Lind;Works well in the center of Hämeenlinna.;5;2016-01-04;3.19;0.2732;neutral
978;Mikko Felt;Possibility to specify private and work parking with code PV1YS 10 € parking money;5;2016-01-03;3.19;0.0;neutral
979;Juha Matikainen;I have spent years and still satisfied, no need to carry coins😁;5;2016-01-03;3.19;0.5574;positive
980;Kimmo pyyhtiä;Works great and no longer has to dig coins.;5;2016-01-03;3.19;0.4404;neutral
981;Juho Helminen;Glorious!!!;5;2016-01-02;3.19;0.7249;positive
982;Googlen käyttäjä;Ok;5;2016-01-02;3.19;0.296;neutral
983;Esa Ranta;10 euros parking money with SGMF code, please! Satisfied for the fourth year ...;4;2016-01-02;3.19;0.6588;positive
984;Heikki Tirkkonen;I parked my car in zone 1 of the center of Tampere for 2 minutes. The price of this parking paid with the Parkman app was 62 cents. Thus, when using the app, the price of short parking bounces more than threefold. I would not recommend this app to anyone.;1;2016-01-02;3.19;-0.2755;neutral
985;Petri Tuomioja;Works like a train toilet! 😊;5;2016-01-02;3.19;0.8313;positive
986;Marko räikkönen;Very good. With code HQ42 free parking time 10, -;4;2016-01-02;3.19;0.7574;positive
987;Tiina Lehtimäki;Works as it should!;5;2016-01-02;3.19;0.0;neutral
