ind,userName,content,rating,date,reviewVersion,compound,sentiment 
2701,Søren Staun,overall good functionality would better area codes could saved awallet description would useful park many different locations sometimes app issues ending parking annoying since spending money,3,2014-06-21,3.8,0.8316,positive
2703,Aleem Baig,convenient,4,2014-06-14,3.7,0.0,neutral
2704,Viktor Nyblom,splash screen shitty design make unable use app uninstalled,2,2014-05-31,3.7,-0.5574,negative
2707,Johan Savonius,started working updated phone software ok help facilitates parking yes keep long dont pay monthly fees,4,2014-05-17,3.6.3,0.8034,positive
2708,Frederick Vincent Richard,bad,1,2014-05-13,3.6.3,-0.5423,negative
2709,Hanan Naeem,perfect usage helsinki,5,2014-05-09,3.6.1,0.5719,positive
2712,Daniel Demus,edit 411 jbbased miui phone cant press buttons including next button complete registration ie useless minimum fee 4dkk denmark dont know countries revealed welcome package stickers subpage website assuming easyparks estimate 25 overpay buying fixed length tickets save 10 minutes parking expensive zone copenhagen 30dkkh make f,1,2014-04-19,3.6.1,0.5267,positive
2713,Giuseppe Cardaci,galaxy s4 start waits login perfect update,3,2014-04-18,3.6.1,0.6784,positive
2715,Asmo Soinio,today app saying internet connection apps connect without issued ui complex bloated simple use case park car x minutes app starts slowly feels sluggish,1,2014-04-09,3.6,-0.4019,neutral
2716,Martin von Weissenberg,job ui quite bad selecting parking time pain due wobbly inexact dial wheel,3,2014-04-03,3.6,-0.8919,negative
2718,Harry and Charlotte Houlgrave-Fletcher,motorola razr nexus 7 cant view terms conditions properly first sign screen sometimes doesnt scroll sometimes doesnt open waiting reply support email keen join cant read whole agreement,1,2014-03-16,3.5.3,0.8176,positive
2719,Emil Sandnabba,would believe va,1,2014-02-27,3.5.1,0.0,neutral
2722,A Google user,according site swedes overpay 30 could get around using app sign page underneath agree terms conditions says 15 per parking min 495kr interpret would add 15 price parking fee total pay 15 use coins credit cards save 15 initial 30 thanks,1,2014-02-05,3.5.1,0.6698,positive
2723,HRH Prince אֵלִיָּהוּ E. Offornze,app says good job areas included especially helsinkivantaa airport parking lots longterm shortterm parking lots,3,2014-01-13,3.5,0.4404,neutral
2729,Pierre Wahlgren,great app easy save money make parking convenient,5,2013-11-21,3.4,0.907,positive
2732,Niklas Barsk,bit buggy app could enter credit card number first try keystrokes registered choose registration number enter choose annoying however estimated price displayed without surcharge 15 sek 5 want know parking cost total pay parking lot reason prices must shown including vat sweden apply fees like,3,2013-11-12,3.3.1,-0.1871,neutral
2736,Hans-Henrik Jensen,drains battery like crazy keeping gps keep gps,3,2013-09-08,3.3,0.0258,neutral
2738,Nicklas Söderlind,12 drunken monkeys better,1,2013-07-29,3.2,0.4404,neutral
2741,Torgeir Holm,great time saver parking easy park support lot need deal super slow ticket machines anymore easy app time extension stopping parking early printable receipts perfect work related expense reimbursement happy far apps widget showing remaining parking time doesnt work note ii four stars,4,2013-05-16,3.0.12,0.9708,positive
2742,A Google user,worked really well latest updates slow use samsung xcover slow run im hoping could get old version back,2,2013-04-22,3.0.11,0.6361,positive
2744,Jan Einar Ingier,even latest update claims responsive mode without spinning wheel application terrible slow 1 ghz htc incredible takes one minute start stop new parking often cancel start new parking accident annoying frustrating almost better use old money parking meter please rewrite app excellent service awfully slow ui,1,2013-03-09,3.0.9,-0.4039,neutral
2745,A Google user,old versions terriable newer soo much better app launched tapping widget fix clearly 5 stars,4,2013-02-01,3.0.5,0.8462,positive
2746,A Google user,generally change needed overpaying app longer need make call quickly set last update eye cancer risk colors please,4,2013-01-05,3.0.5,-0.8718,negative
2747,Marius Weetman,edit reinstall app tweaking trick able login response issues last version solved version see works start using easypark app updated new gui weeks ago layout nice enough also gps feature nifty riddled bugs good useless today patch released voila cant even log thing turned good useful app bad app something completely useless dont bother app instead use easypark dial service,3,2013-01-03,3.0.5,0.6261,positive
2750,Robert Ruud,beautiful system pay time stand extend time well,5,2012-12-15,3.0,0.743,positive
2751,A Google user,exactly supposed app useful contract easypark either use app call parking service start park time opinion app way convenient,5,2012-11-26,2.2,0.4404,neutral
2752,A Google user,job exactly best ever smart phone app gives feedback cost ended parking doesnt even give list nearest parking codes based gps location pretty poor effort,2,2012-10-29,2.0,-0.6052,negative
2754,A Google user,sounds like great application wish available countries like canada usa since live canada going uninstall since cant sign become member unfortunately uninstalling xperia 10 dec 8,3,2011-12-09,1.0,0.8824,positive
2755,A Google user,list catalig parking codes information parking terms codearea gps functionality would sweeeeet,3,2011-09-22,1.0,0.4588,neutral
2759,Glyre,good update become super nice design whole app feels ultra fast absolutely top app,5,2017-12-15,10.2,0.8932,positive
2760,EPIC_monster,incredibly good app best market,5,2019-02-04,12.4,0.8251,positive
2761,SWE_Biggles,real disaster yeah al sounds pretty crap looks like bt aint either make sure stay away,1,2020-01-28,14.8,0.4199,neutral
2762,Nick F11,constantly change countries denmark sweden im 70 miles denmark sweden bug reported day new useless interface introduced everything gotten worse since released new interface talking customer service say know far alone thinking new interface useless bug country errors apparently also common said fixed version released wednesday attest redo right take back old interface,1,2017-12-08,10.1,-0.9278,negative
2764,jonathhtan,make sure possible set longer 24 hours parking meter press higher amounts ok app works well annoying app replace parking meters,5,2019-03-02,12.6,-0.1901,neutral
2765,NiklasAWR,used phone gps pay park saw gps marker note right next parking lot street approved paid walked past parking attendant waiting came back 30 minutes later pfine complained app easypark say entirely fault responsibility summary useless app precision rounds wrong area refuses help users avoid unsure without responsibility,1,2019-11-28,14.5.1,-0.9545,negative
2766,Divvan,easypark signed agreement 14 municipalities charge service fee however provision customer instead forced pay subscription fee sek 59 month practice means reduced service fee abolition agreement said means customer choose paying 15 percent extra company sek 59 month first alternative also adds one kroner sms reminder three kroner per receipt emailin practice means parking fee parking machine would cost sek 200 incl receipt instead costs 200 30 15 3 receipt sek 233a frivolous crap company uses loopholes cream us consumers much according current legislation thanks,1,2019-11-05,14.3,0.2385,neutral
2767,Communist_Slav,seems like great app good concept complaints read several received parking fines police pay afraid use app would rather take risks use vending machines sorry easypark,2,2020-02-13,15.0,0.2194,neutral
2768,Roobz82,asked switch sms park thought works well add service fee 15 least sek 495 amount parking goes need stand minutes charged service fee wow shame bad,1,2021-02-26,15.17.1,-0.8404,negative
2769,Hd7vh526,failed add new vehicle pay parking easypark must work error handling app several years various occasions tried use easypark pay parking succeeds 1 10 times makes run away easypark interested establishing monopoly position buying small better functioning parking apps smspark closing companies apps referring nonfunctioning app yesterday cancel nice visit prematurely easypark refused start parking restarted app reinstalled app restarted phone tried another phone nothing worked thank god payp still works many parts sthlm horrors ahead day easypark managed fully establish monopoly still working app,1,2021-05-02,15.20.1,-0.7553,negative
2772,svenskakillen,gotten worse time gps locations find parking meters area code bad bit ones meaning easypark improve features mvh ivan,1,2019-02-01,12.4,-0.5719,negative
2773,just/a/person,1 cant give 0 stars gps button automatically set wrong tax got 900 kr ticket said responsibilities foruse alternative app,1,2020-02-05,14.8,-0.68,negative
2775,Goodjob562,parking malmö adventure especially parking lots app often renders pbot yes plus already paid fees app show parking lot able use app right one standing middle according signs parking lot code entered app manually results getting parking ticket respond criticism positive even think try blame user app work intended unfortunately expected know ownership whether parking,1,2020-01-03,14.6.1,0.2263,neutral
2776,bisasam123,cant park certain area street certain period certain day tell user immediately tries park end paying dont know available info could easily used prevent false parking inform user,1,2020-01-03,14.6.1,0.7096,positive
2778,Gurrtrud,works really well,5,2019-02-16,12.5,0.3384,neutral
2780,karlstapojk,always works easy use course good monthly coverage required,5,2019-01-28,12.4,0.9665,positive
2781,NbDNrP9g64hg,parking apps offer end parking earlier pay much parked easypark takes full amount despite ending parking advance greed takes,3,2020-12-30,15.14.1,-0.4767,neutral
2782,BrearedsDea,parking street costs sek 2 hour machine also another parking app easyparks app first hour costs sek 7 judgment displayed directly certainly printed conditions read certainly flexible app general right boycotting app due higher price,1,2020-02-16,15.0,0.296,neutral
2783,hhggyyuu,would recommend app suppliers take responsibility work every parking lottery works based current experience trust app company supplies delete account gets 1 star cannot rate zero contacted customer service department three times effort made resolve level support appalling would highly recommend applications used wherever possible based feedback received cancel account would trust company anymore,1,2020-01-13,14.8,-0.7447,negative
2785,Pijotor,app sends push notifications advertising useless choice app would gone apparently shut says easypark one thing keep mind unnecessary,1,2019-12-09,14.6,-0.4215,neutral
2786,Nikodax,would repay sek 500 hojab yet paid back app trusted even active parking,1,2018-06-16,10.8,0.0565,neutral
2787,awderawder,difficult ongoing car parks easily accessible remind ongoing parking end apps gotten,1,2021-06-22,15.22.0,-0.1179,neutral
2788,Gunkl4,still cash clearly worse sms park,1,2021-05-01,15.20.1,-0.1027,neutral
2789,Mortask,sms park app significantly better fewer steps start parking compared,1,2021-03-30,15.19.0,0.4404,neutral
2790,Resenär,sms park app better app see tiles program symbol although chosen wear also choose automatically renew longterm parking poor recognizing areas map manual entry area code must done,1,2021-03-15,15.17.1,-0.0516,neutral
2791,hiirgjughkjghmjff,worst parking app charges extra fees seen info asked switch smspark app stood 1h 9min parking garage pay sek 2245 hourly rate sek 14 scrolled backwards previous car parks every single car park bad bad shame easypark,1,2021-03-03,15.17.1,-0.9537,negative
2792,/M.A,bad app gets frustrated every time use even easy submit review,1,2021-02-25,15.17.1,-0.8624,negative
2794,Kalini21,received parking ticket even though paid parking carefully checked location map pin intend uninstall app never ever recommend anyone use risk fine use app,1,2021-02-17,15.16.0,-0.4188,neutral
2795,Johan84,costs extra pay app several competitors extra surchargeit costs sek 3 get receipt sent email kind bullshit thatotherwise good app,3,2020-06-21,15.8.1,-0.5849,negative
2796,Nell772926272,happened three times car park closes advance noticed easypark swished back money app said nothingmaybe closed app know woke fine sek 300 happened sucks otherwise app good,2,2020-11-10,15.12.1,0.4215,neutral
2798,Ingridhelena,want start parking selected area set time press start button think foolishness parking starts certainly call confirm vehicle phone already pocket intuitive approach think 600 bucks poorer even though thought paid,2,2020-02-08,15.0,-0.7579,negative
2802,Peter Svenonius,need something ux registration number got fine wrong car chosen temporary loan car preselected instead regular car think lot improve reduce risk making mistakes,1,2019-12-16,14.6.1,-0.4019,neutral
2803,JoPetersson,good flexible app hand hour background activity day even though even opened app past 10 days running 20 hours without used,2,2019-12-11,14.6,0.7906,positive
2804,O.L.O.F.,app works well get annoyed easypark sends notices want deal otherwise always turn notifications app want get reminders parking go bad rating disturbance,2,2019-12-08,14.6,-0.9149,negative
2809,Runros,last version stop parking time annoying think,2,2019-09-28,14.0,-0.2744,neutral
2813,Jdksödvahsjsn,good app charge extra addition tariff recommend,1,2019-09-20,14.0,-0.6892,negative
2815,Martinärupptaget,would like app notify parking goes started sending notifications new services well sickly disturbing,2,2019-09-17,14.0,-0.3274,neutral
2817,One name game,use app time generally like however past weeks ive gotten messages technical problem try later thats huge problem leave car risk getting ticket get ticket didi also trouble trying extend parking time time stopped instead restart problem made parking expensive going day rate rather weekly rate cost parking ticket expensive parking fees,2,2019-08-09,13.7,-0.8313,negative
2819,Pikefisher2012,thank hello price surcharge sek 3 good long lasted,1,2019-09-12,14.0,0.6597,positive
2820,Sm3vvz,markup parking fee ridiculously high higher parking fee short stops hope municipalities terminate agreements stand shithigh usury fee without customers baked fee parking price would avoided quite angry former customersplease stop sounding like broken turntable answer time dissatisfied customers ridiculous,1,2019-09-07,13.9,-0.8971,negative
2824,Sandrinisw,seriously three kroner addition fee time park time start using regular vending machines intend benefit greed,1,2019-09-02,13.9,-0.8325,negative
2826,AStameni,take sek 3 rather go vending machine money principle hope think,1,2019-09-01,13.9,0.5927,positive
2829,segersta,expensive going charge three 3 sek service fee thought already took money cost parking thought app good today shame,1,2019-09-01,13.9,-0.0516,neutral
2834,Chrinorb,advantage easypark always short stops easy park quarter hour traveling around errands notified service charge time use app point easypark disappeared,1,2019-08-31,13.9,0.4003,neutral
2836,Ullrorikok,going park arlandas car park terminal 5 chose download app take 30 seconds said would take also deducted sek 57 3min parking even though even finish parking faster delete app paid card matter good,1,2019-08-11,13.7,0.6163,positive
2839,polymorf23,got fine using app filed complaint never got response filed two complaints course month emailed called still never got help finally called told would get case eventually meantime ive pay large parking fines still havent gotten response,2,2019-07-31,13.7,-0.7228,negative
2844,JKS71@Sweden,got ticket using app apparently gps picked wrong area code never use app easier take fine pay credit cardwould like easypark pay fine app clearly functioning properly ended paying parking fine,1,2019-07-26,13.6.1,0.8442,positive
2845,Verkligen Besviken,tried twice start parking lot convinced right asked lived worked idea told several others sat long time tried finally gave simply ignored completely impossible understand illogically structured case past pay advance long think stay still idiotic mobile app must still start park end pay drive therecan even give star app must even able reviewthank know parkster previously place,1,2019-07-24,13.6.1,-0.9263,negative
2848,Jesper.Brodd,works like many others apparently impossible get receipt makes useless travels work,2,2019-05-27,13.3,-0.4497,neutral
2852,luradkund,compared competitors pay least sek 25 per parking charge extra cost 15 parking charge extra cost sms reminder charge extra cost receiptalways cheaper pay without app best robot clarai talked customer service told want earn 15 extra app usersthis make competitorsin addition state signs appear drive parking lotunscrupulous inform public villas cheat signshope landvetter airport terminates agreement get bad reputation,1,2019-06-25,13.4.1,0.8237,positive
2853,Skapa smeknsmn,first thought app greatbut parking companies run app something goes wrong adjust incorrect parking fees simply pay regardless better pay card machine benefit somewhat easier remotely extend parking time,1,2019-06-18,13.4.1,0.6378,positive
2854,D_NordicVzlan,stupid app make sure look area code otherwise gps make park far away actual location get ticket sure looks like working parking guarda make get ticket money making,1,2019-06-17,13.4.1,0.4019,neutral
2857,Ttt1112,connect 2 debit cards one private one service see example drivnow fancy app,3,2017-12-06,10.0.3,0.0,neutral
2861,Parkering,quite dubious concept uses minimum cost parking means example 5 min parking costs sek 25 sek 300 hour coins cards costs sek 20 h choose pay sek 3 instead choose another option,1,2019-05-11,13.1,-0.4927,neutral
2862,Agnetabf,app fraudulent trap entered area code chose time pressed start parking notice came obscured picture select car says car marked hurry hurried away came back fee sek 750 parking started even though chose start parking accepted time cost starting p problem happen choose wrong car function choose ok car parking start fraud received email today responded review 41 search reviews answer dated 154 reads thank review fun welcome contact us supporteasypark regarding parking ticket check regarding late answer review concrete answer regarding selected parking started chosen start p otherwise point describing shortcomings,1,2019-05-09,13.1,-0.9136,negative
2864,Appel9,gets tired every time see companys signs never worked customer service help either call able reset password said would get email immediately sat waited sun never received email could start parking managed get fine waited blame stand external factors mobile might coverage says called usually complain never experienced anything worse absolutely unbelievably bad treatment cant think worse company deal,1,2019-04-26,13.0,-0.8496,negative
2866,CassandraSundberg,useless app extra fees restarted parking without waiting app adds go sms park great shit also charges parking advance money deducted account soon parking started completely unreasonable reserve amount often end parking earlier stated app used app alternative offered downloaded morning deleted tonight went quickly discover bad app,1,2021-04-27,15.20.1,-0.8847,negative
2868,Greek75,trying change debit card swish work even though written recently service exists logs website possible delete box bottom phone cookies obscures half screen settings saved really shitty company,1,2021-01-28,15.16.0,-0.7056,negative
2869,Calzify,warn started parking passed good faith thought parking lot sek 500 fines 20 minutes later realize app started parking,1,2021-01-20,15.15.0,0.0887,neutral
2870,Vfdtyiokbvxdftuilbvcfhh,bad keep sms park app instead lacks info current rates parking cant find way start parking several vehicles time example trailer pay parking,1,2021-01-18,15.15.0,-0.5994,negative
2874,Skoxberra,fat button start parking bottom app immediately ended already started parking better,1,2021-01-08,15.14.1,0.4926,neutral
2875,Jimmy127555,apo worked well today got cure despite ticket look apo logged forgotten purchasecustomer service wants help,1,2021-01-07,15.14.1,0.163,neutral
2878,rälsbuss99,rare user app feels unstructured,1,2021-01-03,15.14.1,0.0,neutral
2879,Br. M. AABB StJ Vic.,extremely disappointedwhen hit parking attendant notice paid easypark turns easypark carethe reason started using app recommended many easypark went marketing promised take cases incorrect parking fines distributed obviously talk thank nothing uninstalling,1,2020-12-29,15.14.1,0.717,positive
2880,John771159,works half time sometimes doesnt start parking would nice fix bug,2,2020-12-23,15.14.1,0.4215,neutral
2881,bengtnitram,charge service fees costs sending receipt email refer good service pure bullshit parking apps offer good service features apps extra charge rather risk getting bank card skimmed machine using easypark alternative app used,1,2020-12-22,15.14.1,-0.5848,negative
2882,Shallowmountain,change sms park far problem week forced use rubbish app hangs log loses contact server check connection ookla among things directly happens always full 4g happens sometimes car disappears list every time ongoing parking disappeared able start parking close app open repeat procedure maybe 45 times parking visible finish start compared sms park app joke moved sms park new one also received warning format registration number match standard format region country something like 3 letters 3 numbers,1,2020-12-15,15.14.1,-0.8617,negative
2884,lefflersg,super good fast onboarding apple pay finally,5,2019-06-16,13.4.1,0.7896,positive
2885,MaxterMac,full pot grade like many apps could put one debit card freedom choice simply would great able change business account interest already card purpose missing able save like card come,3,2019-03-29,12.7,0.8982,positive
2887,MixBorg,quick good response parking registration crashed got sad yellow note windshield,5,2019-02-21,12.5,-0.0516,neutral
2891,portteri,good packages easypark,5,2019-01-27,12.4,0.4927,neutral
2892,OmDuVillVeta,good everyone use,5,2019-01-26,12.4,0.7569,positive
2893,Jalarsmamma,bad service expensive otherwise would gotten 55,3,2020-01-24,14.8,-0.5423,negative
2895,pve Å,parked paid minimum fee sek 150 24 hoursaccidentally happened exit parking lot immediatelywhich noted start pay sek 150 morei received parking fine even though paid 24 hours good got back parking fee fine sek 450 could however use app small town southeastern part sardinia good possible swish remaining 300 kroner issue070 5625346,2,2021-10-10,15.28.0,0.4251,neutral
2898,Piraten71,fantastically good started charging stations well worked flawlessly nyköping,5,2021-10-07,15.28.0,0.7003,positive
2899,Little Bobby Tables,app really simplified parking good however start parking button seems bug always press several times hold etc without response something happening take 30 seconds finally realizes might want something else reacts suggested button change appearance text pressed press type working deactivated ifa cannot pressed maybe slow response apple pay gives behavior,3,2021-10-07,15.28.0,0.5644,positive
2902,JayTee_,useltnow save parking favorite anymore old app easy select parking againnow search every time gps function solution partly always hit right partly parking garageyou fix favorite function save recurring parking spaces,2,2021-10-06,15.28.0,0.844,positive
2907,TredjeDan,works smoothly best regards olle,5,2021-09-30,15.27.1,0.6988,positive
2910,Autoflight1,used app pay parking years smooth never problems years reads others problems quite new takes time make everything work well problem easypark park becomes difficult imagine like coin machines hard,5,2021-09-30,15.27.1,-0.7195,negative
2911,mokaa,save favorite areas quick list anymore remove features still feel free tell us,3,2021-09-29,15.27.1,-0.2887,neutral
2912,Grosetto,convenient easy toplacks sticker attach inside box,5,2021-09-29,15.27.1,0.4877,neutral
2914,Rocarico,incredibly good easy,5,2021-09-28,15.27.1,0.7474,positive
2916,Skaffa det:),probably look worse app long time,1,2021-09-28,15.27.1,-0.5696,negative
2917,borgjorg,good simple app,4,2021-09-27,15.27.1,0.4404,neutral
2918,Vjollca65,super good,5,2021-09-28,15.27.1,0.7783,positive
2919,Missnöjd2021,know parking app minimum charge sek 13 also get back paid parking ends words worse old vending machines coins 2021 deplorable worst thing places app way pay parking use,1,2021-09-27,15.27.1,-0.8519,negative
2929,Maria:)57,visit took longer expected investigation access phone parking closedi could find anywhere app start new parking first ended could extended bad searched f q find anything call support called could continuethe daughter came problem got home turned app flipping restarting scratch new parking came closed app usual opened bad,1,2021-09-20,15.27.0,-0.897,negative
2930,Johefri123,feel cheated uses options whenever possible yuk,1,2021-09-20,15.27.0,-0.5562,negative
2935,Silverdal,simple good easy park,5,2021-09-16,15.27.0,0.7494,positive
2938,Park Olle,one best appsdefinitely best parking,5,2021-09-16,15.27.0,0.8555,positive
2940,Kalle kadens,good good refuel app well point bit unclear,5,2021-09-16,15.27.0,0.7759,positive
2941,Icarpediem-61,app easy use several vehicles usually finds right place check every time wrong,5,2021-09-15,15.27.0,0.4404,neutral
2943,olofenar,easy smooth fast good app,5,2021-09-14,15.26.0,0.7495,positive
2945,Screamsmulan,simple easy use best parking app,5,2021-09-13,15.26.0,0.8122,positive
2946,ercborg,update easier choose wrong one could choose area via map choose list even found place via map convinced lead fines many cash update,1,2021-09-12,15.26.0,0.34,neutral
2948,Jompe46,best easiest parking appgreetingsjohan tamm,5,2021-09-12,15.26.0,0.807,positive
2949,Erkkii,opposite respect customer takes least 15 surcharge invoice according statement socalled innovative parking solutions innovative white painted window asphalt course discussed invoice completely sonic also get mandatory halfhidden surcharge cost 15 retrospect instead cost parking one customer see also feels worth thinking also worth noting unavoidable surcharge also stated amount minimum sek 5 ie many cases perhaps closer 50 invoice cost example park shorter period time less expensive parking spaces company offers payment solutions einvoice charges fee addition parking fee regardless payment method fail opt paper invoice sek 25 distribution fee quite juicy even parking fee sek 8 would nice able choose another company park parking spaces work way,1,2021-09-10,15.26.0,0.6522,positive
2952,Waseiror,hey fined 3 times parked easypark times location car verified within zone confirmed parking however information app go way parking guards otherwise nice flexible app falls flat basic function right also pay relatively high surcharge parking parking stockholm app cash thousand times better easypark,1,2021-09-10,15.26.0,0.7088,positive
2953,Lakbäck,easy convenient park app,5,2021-09-09,15.26.0,0.4404,neutral
2954,Cervik JD,good working parking asistence app,5,2021-09-08,15.26.0,0.4926,neutral
2955,hagalundskan,light plate matter sitting waiting room coffee change time running running vending machines chasing coins satisfied customer,5,2021-09-06,15.26.0,0.818,positive
2957,Eeeeiiiiii,would like reminder every time open app make sure right reg number car park parked households second car although number applied car parked home,4,2021-09-04,15.26.0,0.6597,positive
2963,Stridsvagn S,flexible good app,5,2021-09-01,15.26.0,0.6857,positive
2966,Månlilja,best app easy use likes swish payment,5,2021-08-31,15.26.0,0.872,positive
2967,Rafik koreiha,good,5,2021-08-31,15.26.0,0.4927,neutral
2968,Åslkten,easy convenient parking,5,2021-08-31,15.26.0,0.4404,neutral
2977,Mr FrostFire,works really wellremoves 1 star repetitive click want park short often example pick drop preschool one suggestion would widget via 1 click start stop parking nearest preselected zone preselected carthat would great,4,2021-08-26,15.26.0,-0.0498,neutral
2978,Jps11111,app works well supposed price surcharge 15 parking makes expensive long run,1,2021-08-29,15.26.0,0.1406,neutral
2979,Rosmahilda,easy use one absolute best parking apps,5,2021-08-28,15.26.0,0.7964,positive
2980,Åke S,hey usually excellent infrequently easypark find area designation even though gps works bad improvement requestedwith kind regardsåke sandin,3,2021-08-27,15.26.0,0.7574,positive
2982,Granryckaren,know anything company flexible app available many places use easily,4,2021-08-26,15.26.0,0.7337,positive
2984,petros 1,best,5,2021-08-26,15.26.0,0.6369,positive
2985,frösöiten,easy convenient always works hassle,5,2021-08-26,15.26.0,0.1779,neutral
2986,Jonte Hammarberg,far best market always updated good gps,5,2021-08-25,15.26.0,0.7964,positive
2989,L:8,easy download easy enter parking time change quit everything easier parking opportunities,5,2021-08-25,15.26.0,0.8807,positive
2990,vitnos66,best parking app havegreat turn parked ready need pay time parked,5,2021-08-25,15.26.0,0.743,positive
2994,Morre 88,would better could set scheduled time example monday 0600 1600 wednesday 1600 0530,3,2021-08-22,15.25.0,0.4404,neutral
2995,Nick lamell,see kind zone parking park one vehicle time,1,2021-08-23,15.25.0,0.0,neutral
2997,Quarfoth,super good easy use app connect several cars several different paying accounts however lacks 1 function app asks parking continue leave place higher speed walk apps function unfortunately forgotten close parking several times forgetful,4,2021-08-19,15.25.0,0.6849,positive
2998,88joja,simple fast intuitivein short supposed well,5,2021-08-21,15.25.0,0.3382,neutral
2999,R/M 71,good happy,5,2021-08-21,15.25.0,0.8151,positive
3001,Björnen 123456789,among worst apps ive seen messy indistinct trying extend fine parking three months possible guess want order immediately get confirmation everything ready obviously impossible phone support chats ten seconds hangs sigh,1,2021-08-21,15.25.0,0.3956,neutral
3002,ostfantast,important everywhere super good,5,2021-08-20,15.25.0,0.8356,positive
3003,Linda Svedin,incredibly good app handles payment smooth way oh pays back money used never problem swish either highly recommend app,5,2021-08-20,15.25.0,0.8935,positive
3007,Hoppalång,one thing improve parking lots least kungälv signs run far larger parking lots,5,2021-08-19,15.25.0,0.4404,neutral
3008,Stortolle,perfect everywhere always works,5,2021-08-18,15.25.0,0.6114,positive
3009,Patriciophh,good tell parking runs,3,2021-08-16,15.25.0,0.2382,neutral
3011,TR8282,app send notice parking time expires park somewhere allowed park example 2 hours missed still set 3 hours app without telling time ends automatically 2 hours without informed apps shortcomings easily lead parking fines maybe design app update response easypark mean contact need help instead writing standard answer everyone instead take seriously almost get one star everyone leaves feedback tip use feedback improve app think,1,2021-08-15,15.25.0,0.8014,positive
3013,Johan12345johaan,never works even help page gives 404 useless,1,2021-08-12,15.25.0,-0.0258,neutral
3015,segeltorparen,partner chose prescribed area code paid best ability sek 900 fines easypark seem want take responsibility,1,2021-08-08,15.24.0,0.7629,positive
3016,Kallwqa,badlythe app ask happen touch stopping canceling ongoing parking maybe sounds banal easily happened pay againif parking lot cancel 20 minutes pay get 20 minutes eg sek 25 realize need time take another 20 minutes sek 25 againif chosen 4060 minutes beginning would also pay sek 25 hourly rate sek 25 think would better got maximum time amount pay,1,2021-08-04,15.24.0,0.1901,neutral
3017,davidoscars,updated good clarifying answers camilla easypark possible pay ways apple pay good little pedagogy paying app able change payment methods connection payment would grateful however tips developersnice interface unfortunately app requires apple pay payment something supported banks course including mine good youre offering apple pay thats option,4,2021-07-20,15.24.0,0.2261,neutral
3018,FelizioR,really annoying bad app unable update credit card pay invoices switch parkster,1,2021-07-31,15.24.0,-0.6764,negative
3019,anna7karin,choose long plan park always know want go next time uses sms function instead sooo slow app probably fast said work want guess leave home next timemissing smspark,1,2021-07-28,15.24.0,-0.2656,neutral
3020,Flanten,parking meter work forced use easyparks app price higher parking sign course means acceptable customer perspective fact price higher app way correspond additional costs car company frivolous business plan avoid easypark possible,1,2021-07-24,15.24.0,-0.8379,negative
3021,farhad119,best app,5,2021-07-15,15.24.0,0.6369,positive
3024,stortull,bad start parking without end timebut well intended pay wrong parking fee,1,2021-07-15,15.24.0,-0.7096,negative
3025,Lillan23,bad app compare sms park good difficult extend car park exactly car find last place car parked car park passed app gets really bad rating,1,2021-07-15,15.24.0,-0.7346,negative
3026,tvillingett,make sure full name car visible selecting maybe problems smaller screens,3,2021-06-22,15.22.0,-0.1027,neutral
3028,Domas222,good app recently started introduce high sek 495 service fee per parking,2,2021-07-10,15.23.0,0.2382,neutral
3031,LenaL-swe,bad connect credit cardsswish klarna would better,1,2021-07-05,15.23.0,0.25,neutral
3034,jsjdhdjdjskkskd,worst app phone never found right parking zone lags work time today parking attendant tried help succeed either,1,2021-06-22,15.22.0,-0.7088,negative
3035,casanovan,sometimes possible finish parking ongoing parking spaces displayed still stays hidden pay time since least 2016 users requested ability park several vehicles time use app well excellent app company smspark unfortunately replaced easypark,1,2021-06-22,15.22.0,0.6652,positive
3037,pelinswe,complicated would incredibly nice able without phone come,4,2021-05-01,15.20.1,0.5763,positive
3039,hardboredplayer,feel like good citizen fines 5k paid municipality notices work paid unpaid buy ticket expires received purchase parking guard time write note drive parkster instead believes,1,2021-06-15,15.22.0,0.7627,positive
3042,MacCollector,works enough entrepreneurs manage link credit card app neither okq8 mastercard however applepay rikskuponger got error message probably think parking equal lunch gave went täby municipality stingy free parking,3,2021-06-07,15.22.0,0.8527,positive
3043,Burken3000,sms park opportunity pay two vehicles work easypark bad daughter moped car opportunity download app 17 years oldchange omg either lowering age 15 enabling payment two vehicles time,2,2021-06-04,15.21.0,-0.765,negative
3049,dent,transition old app jokeeverything gotten worse us customersugly clumsy dangerous metal signs ugly colorsbad app extra fees paper invoices,1,2021-05-22,15.21.0,-0.8687,negative
3050,Chanel Roja,disaster gothenburg used location malmö unfortunately got cure bad app permission see app shows location another city good customer service never use lots different apps perfect,1,2021-05-21,15.21.0,-0.8634,negative
3051,rundelsgränd,works poorly residential parking must change area every timecan easily extend additional days must enter new day many new clicks new day addition difficult check far car park sufficientreceipts one day come separately per day day reached previous app worked bought worked much better,1,2021-05-21,15.21.0,-0.1911,neutral
3052,PärN,sms park app features needed easypark app well nothing comparisonneither price importantly long stand shown map app makes impossible plan parking advancebut show information button pink nice case,1,2021-05-19,15.21.0,0.4061,neutral
3053,onamn,good,1,2021-05-04,15.20.1,-0.3412,neutral
