ind,userName,content,rating,date,reviewVersion,compound,sentiment 
1530,Karen M,love app works expected makes life much convenient carry change,5,2020-08-24,15.10,0.6988,positive
1532,A Google user,tried 3 diff times around hobart hopeless says cantt find parking info cant even add parking bay nbr give,1,2020-08-22,15.10,-0.5093,negative
1534,Not Sure,1010 would park,5,2020-08-21,15.9,0.0,neutral
1539,Gulten Eren,website says paypal one payment methods app give option asking credit card details waste time,1,2020-08-17,15.10,-0.0772,neutral
1541,Sam Fathers,app slow load maps even full 4g reception waited 5 minutes still didnt load correct location ended using physical meter site pay,2,2020-08-16,15.10,-0.1027,neutral
1557,Jeroen Elsen,dont like set end time think great app,3,2020-07-31,15.9,0.7265,positive
1559,Mani Malm,works great stockholm city support areas outside city center would appreciated well areas unfortunately exclusively use mobilpark app bummer use several different appsaccounts one city alone app currently also missing dark theme automaticfollow system keep good work best regards,3,2020-07-26,15.9,0.9022,positive
1560,Danica Gilic,pay parking stockholm easypark expensive parking apps price difference small also nowhere app couldnt find info nice design easy choose use parking apps,2,2020-07-23,15.9,0.3919,neutral
1566,Yasser Kilde Bajwa,actually works pretty well warning automatic camera parking work first enable driven parking garage information kicks app also detects active parkingwhich specifically checked doesnt pay easypark think thats bit misleading simply insists known better,3,2020-07-14,15.9,0.2603,neutral
1567,Edvard,tricks extra money going end parking set 24hours 14 hours clicked stop parking paid whole price would stay whole 24 didnt understand scroll wheel back present time click stop parking get accurate price chance flaw something dont already know still keeps making money people dont notice,1,2020-07-10,15.8,-0.4788,neutral
1575,Alexander Kolodziej,gps search stopped working time change app,1,2020-07-03,15.8,-0.2263,neutral
1576,John Rahi,bad app frivolous company recommend despite payment registered received parking fine pay atm cheaper easier,1,2020-07-01,15.8,-0.4501,neutral
1580,Jim Woodward,easy use map takes screen bares non use user refers area code meaningless space code space number least want 10 minutes life back spent trying understand something immediately intuitive hell location select space isnt rocket science,1,2020-06-28,15.8,-0.8419,negative
1587,Darryl Jacobs,mostly good automatic camera parking feature massive flaw one occasion hasnt deactivated moment cant use app park anywhere else according app still parked oslo need able manually end parking rather contact customer service app uses gps see arent carpark thinks still please fix issue,2,2020-06-19,15.8,0.636,positive
1598,Jimusa,paying x amount time charge full amount cancel early parking machines would get 2030 mins thats needed app minimum 1 hour charge full 160 leave 30 minutes,4,2020-06-05,15.7,-0.2869,neutral
1601,Ivan Abelmazov,app desnt work gives internal error,1,2020-05-29,5.6,-0.4019,neutral
1647,Yuceler,nice useful intuitive app able appreciate even gävle kommun switched easypark parkster app easypark app looks ugly stupid wish easypark remained park contracter gävle recommend app convenient parking extending stopping parking anytime anywhere payment easy everything smooth,5,2020-03-11,15.2,0.802,positive
1659,Milan Petrović,counterintuitive clutteredthe app layout confusing important features take small part screen unnecessary gimmicks distract user induce make errors already cost 600 sek parking fines parking paid trust cold hard cash paper windscreen app,2,2020-02-20,15.0,-0.1298,neutral
1665,Satoshi Nakedmoto,programmed give inaccurate locations ambiguity extra fines,1,2020-02-11,14.9,0.0,neutral
1666,Jaemie Manners,id give stars remove stupid spin add time thing bring back option enter like normal human,3,2020-02-11,14.9.1,-0.2263,neutral
1668,Mitar S,application yet operational received fine bijelo polje although paid application go parking service bp complain said would cancel fine im sure works herceg novi tried today didnt charge card,3,2020-02-07,14.9,-0.2337,neutral
1670,Rojvan Sütcü,remind parking still active drive away area probably wont love people forget parking active money,1,2020-02-04,14.9,0.0341,neutral
1671,Jonerik Ekström,changes cars randomly updated caused tickets several occasions,1,2020-02-04,14.9.1,0.0,neutral
1672,warren kennedy,would give 5 stars taking credit card expired isnt cards expire end month beginning,4,2020-02-02,14.9,0.6776,positive
1682,Yoko Kanazawa,havent got anything logged account let alone card someone keeps using details coming straight account think easy park hacked someone taking peoples details dont use app isnt safe single mum living low benifits mental disorders highly triggering im wondering legal action maybe answer,1,2020-01-23,14.6,-0.4416,neutral
1700,Kevin Exton,great alternative carrying stacks coins car would great app could implemented progressive web app though town app used irregularly end needing redownload app time due forgotten bring coins would love able use app pwa,4,2019-12-31,14.6.1,0.91,positive
1701,Michael Jacobsen,excellent app gives flexibity prolonging parking remotely awesome,5,2019-12-30,14.6.1,0.8316,positive
1702,Jim B,one great idea app,5,2019-12-28,14.6.1,0.6249,positive
1705,Filip Janiak,friend send link asking download app us could get 30 kr park thought sure downloaded app clicked link entered phone number entered four digit code send get message stating data error code 1 able get seeing even able set app might give hint state,1,2019-12-25,14.6.1,0.4767,neutral
1707,Bruce Wingate,scam use paid parking using app still recieved parking fine contacted customer service email address received response would recommend anyone considering app avoid jasper already sent two emails address responseyour response clearly lies,1,2019-12-20,14.6.1,-0.7707,negative
1710,Christian Francois,great app allows terminate parking session earlier planned thus saving parking fees would given 5 stars could tap find parked car event forgot,4,2019-12-19,14.6.1,0.6249,positive
1721,Samantha Macrì,service dope app sucks keep getting connection error despite network impossible set paypal payment geolocation unreliable plus needed get note windshield automatically recognized hope dont get fined,3,2019-12-03,14.5.1,-0.8723,negative
1722,Bert M,parking works good youll also remove spam notifications advertising product already installed notification channels means theres way block spam without blocking useful notifications well,1,2019-12-02,14.5.1,-0.8014,negative
1730,Irving Hernandez,confusing use competitors usually app use helsinki center konala daily use tasku parkki im used charged stop time leaving rare time tikkurila could use parkman easypark watch stopped working couldnt tell thought add time realized missed parking short time tasku app would paid easypark needs buffer deposit feature near phone,3,2019-11-22,14.4.1,-0.7047,negative
1743,Rickard Aldén,changes money receipt via email,1,2019-11-18,14.4.1,0.0,neutral
1746,A Google user,charge fee parking programs free,1,2019-11-14,14.4.1,0.5106,positive
1749,Victor Hansen,works gives ad notifications like know 30 pay much despite settings update got another ad notification rubberduck winter tires spam app update 2 received notifications since day technical glitch,3,2019-11-13,14.3,-0.2244,neutral
1756,LayLay McBadlux,seems like great idea would better worked paypal accepts credit card credit card wouldnt downloaded app hope option gets added thank,3,2019-10-30,14.3,0.9686,positive
1757,J Manninen,tho close app apparently part stays active consuming battery day two later phone tells power intensive app ie easy park consuming power plans fix problem,1,2019-10-28,14.2,0.4404,neutral
1758,sipuli korva,app keeps working due internal error claiming internet access evwn though could stop active parking ended paying would needed,2,2019-10-28,14.3,-0.6451,negative
1765,Jessy B,completely useless would find parking lot standing location area code,1,2019-10-15,14.2,-0.4754,neutral
1772,Willy André Bergstrøm,makes parking easier god better much spam endure app used easyparks places also think funny places south terminal ålesund marked available app physical sign reserved private parking,2,2019-09-26,14.1.1,0.8402,positive
1774,Lisa Kessy,good app 1 day parking long time parkings id recommend parkster mainly problem application got ticket app didnt start parking even tho got verification text parking started customer service people spoke email sceptical even said saw fault app proceeded tell could used physical parking machine instead app,2,2019-09-24,14.0,-0.7302,negative
1796,Kylie Long,happy launceston council introduced easypark ive used many times single fine ive saved money time end parking minute hop back car occasionally exact location doesnt show map gps wrong many codes map time takes map load take minute find need use map code missing actual meter sometimes faster enter manually,4,2019-09-01,13.9,0.2944,neutral
1809,Thomas Larsen,app initially terrible starting improve would love app send push message detects departing without stopping payment,4,2019-08-17,13.8,0.8825,positive
1810,Chris Robson,use paid parking using app parked right location received fine customer service team interested ignored case update comment left person refused look case dont use app contact email started ignoring parking lot parked one indicated map paid parked indicated received 2 fines,1,2019-08-16,13.8,-0.6098,negative
1816,Ja Ero,update previous feedbackoften doesnt work clicking login simply thinks second doesnt log yesterday worked fine got confirmation got third ticket gave one try today let furious spending another cent emailed got response dutch working yet im amazed council chose poor system partner told email support didnt help gave generic response,1,2019-08-09,13.8,-0.7675,negative
1828,A Google user,recommed map always say invalid location even every side roads also phone service sucks often complain area code invalid even right also send information directly facebook stay software,1,2019-07-29,13.7.1,-0.6461,negative
1831,Lui,work pay swish work pay paypal pay card means great security risk,1,2019-07-27,13.7.1,0.68,positive
1833,Paul-Andre Panon,app sucks prompted phone number canada asked country wanted park canada wasnt option wouldnt let past ui design fail,1,2019-07-27,13.7.1,-0.7469,negative
1837,Egil Bradley,charges apps paying manually parking spot edit reply answer instead average 30 increase guarantee 0 increase use competitors app charge guaranteed 15 increase pay whole day time know youll stay parked time using app forget stop parking leave 15 could saved still loose,1,2019-07-24,13.6.1,0.3818,neutral
1843,Tim !,trying add number plate gives data error 1,1,2019-07-22,13.6.1,-0.34,neutral
1853,Tracey Bright,couldnt give lower score samsung s10 wont let go past phone number screen wont accept pathetic aus location,1,2019-07-14,13.5.2,0.5964,positive
1860,Nardia Hayworth,car park regularly use doesnt charge first hour parking session however go car park second time day easypark starts charging soon get doesnt give first hour free,3,2019-07-07,13.4,0.5106,positive
1863,Moe Yaqout,time police officer makes ticket wrong parking mean program really useful practical,4,2019-07-03,13.4.1,0.024,neutral
1867,MrDjandgl,terrible cant even get locations codes map accurate,1,2019-06-26,13.4.1,-0.4767,neutral
1868,JK Nielsen,impossible change password obtained new password sms easypark option change one password app settings therefore two stars,2,2019-06-25,13.4.1,-0.4753,neutral
1870,Alessandro Frascari,last updare work 7 days app gives internal error doesnt start real problem becouse previously usually used app helpful,1,2019-06-25,13.4.1,-0.3197,neutral
1876,Jagge W,convenient easy use like map dont know code latest update removed option type numbers instead spinning wheel wheel feels gimmicky takes longer time park hours edit possible tap hour wheel scroll hours definitely faster spinning wheel maybe always possible found recently would still prefer option switch wheel,4,2019-06-19,13.4,0.7964,positive
1890,Oliver Tabuyo,asks mobile number put wont let go next page tried uninstalling installing didnt help ended getting fined 80 app simply wouldnt work would recommend ever,1,2019-06-07,13.3.1,-0.6599,negative
1917,Lo Ca,really sorry reacted badly 10052019 0745 would liked use service due data calculation problem possible proceed parking payment created problems case try application hope change mind sorry exaggerated reaction try understand service essential order incur high penalties expect efficiency,2,2019-05-10,13.1,0.5535,positive
1926,Peter Thompson,great worksbut every often asks login enter previous 8letter digit password remember way could find store change personal one,3,2019-04-29,13.1,0.6209,positive
1931,D Cristian,good available wish would cover areas,4,2019-04-22,12.7,0.6808,positive
1932,Brett Caldwell,app secure use value privacy credit card details app log password changed youve lost phone logged different phone get ready someone else charge credit card stop parking sesssion happened got fine easypark unwilling assist terrible customer service,1,2019-04-17,12.7,0.3103,neutral
1933,Stefan Ivkovic,app perfect parking needless anoying ads recommend everyone,5,2019-04-17,12.7,0.6124,positive
1938,canice foley,easy use highly recommend,5,2019-04-11,12.7,0.7172,positive
1945,Adrian Amariei,im using often like recommend clear easy interface good ux,5,2019-04-01,12.7,0.9081,positive
1948,Thomas Karlberg,nonconfigurable advertisement push notifications find completely unacceptable app service pay send system push notifications self serving advertisement dont think even legal cant disable auto uninstall definitely contact compumer authorities find acceptable behaviour imagine every app phone behaved like,1,2019-03-30,12.7,0.5572,positive
1958,Carlo Vaiarello,first app requires login update poor development choice also since latest update unable log app nothing happens try go forward inserted number completely unacceptable would gotten fine today didnt work iphone dont guys test android apps pushing updates please fix asap yes internet works fine latest android 9 tried reinstalling,1,2019-03-18,12.6,0.0552,neutral
1971,Tihana Siser,parked turned app gps precise point payed came back got fine easyparks map whole street københavns guld zone actually oneparks property since dont allow write comment comment ill write im writing back forth costumer service avoiding questions telling fault thank much lovely costumer service even better experience using app,1,2019-03-07,12.5,0.7254,positive
1973,Daniel Carlsson,warning launched app got back car hour later found parking ticket window checked phone saw app gone back selecting vehicles 100 sure started parking stupid enough park without paying gothenburg help get would charge sek 600 app bugs nice way make money pays parking another way ticket least proof,1,2019-03-02,12.5,0.7083,positive
1981,Derek Beaudry,cool idea app terrible logged cannot log back send sms text create new password,1,2019-02-24,12.5,-0.2144,neutral
1983,Ingel Marcellino,still check rates per parkmeter road heard easypark takes sting checking positive give 5 stars works super fine try 8 internet parking already stress find one also fond meter burned whatever find coins never enough let machine eat,4,2019-02-21,12.5,0.8655,positive
1995,A Google user,excellent experience recommend everyone,5,2019-02-05,12.3,0.7574,positive
2005,Paul Juquelier,foreigner installed app thinking would easier pay parking car street regarding regulation paid one hour six times row surprise came back found fine 60 exceeding time limit parking nothing mention app cant stay one hour terrible user experience end user interface alright problem pay 6 times row,1,2019-01-24,12.3,0.6197,positive
2013,iLhaN SeN,interface quite user friendly good looking low rate lack activity notification panel active parking believe developers wanted purpose let people easily forget pay necessary another similar parking system dedicated app function must application means cost usercustomer worst thing users select company,2,2019-01-16,12.3,0.5688,positive
2016,Maximilian W,problems card since last update far everything worked perfectly unfortunately selection parking zone via map possible always disappears appears briefly address search works map much practical please fix,1,2019-01-14,12.2,0.4054,neutral
2021,Kim Anthonisen,miserable app turn wheel select end time show time see long want park shows large white background choose parking exciting chooses right area show way nearest parking meter map gps map function work parking function lousy,1,2019-01-05,12.0,-0.6663,negative
2027,David Barton,app longer works android 9 map doesnt work cant see price type code unfortunately cant use another app councils mandate one,2,2018-12-22,12.0,-0.5574,negative
2036,A Google user,time map displayed visible small ring around p symbol scroll flashes briefly disappears area map simply white otherwise empty often works example go settings map grayed background back guarantee time card remains visible often enough disappears unfortunately quite difficult use get annoyed parking meters,2,2018-12-09,12.0,-0.9643,negative
2037,Matija Žerdin,like ability pay without actual use cash renew parking distance dont like 1 minute dial cumbersome useless since pay full hour amount anything 1 minute 1 hour either change 1 hour intervals wihout dial button interpolate price 10 minute intervals paper bills allow already 2 design suggestion authorise payment actively ask car want pay current design keeps last parked car default therefore got parking fine times didnt notice chosen wrong car 3 design suggestion allow one simultaneous parking app eg want pay wife friend member family current design allow liked previous app much better,2,2018-12-06,12.0,0.837,positive
2052,Jose Luis Fernández-Cañadas Davila,good app yet small things improve instance map place directly gps position moment parking also freezes times,3,2018-11-24,11.8,0.6908,positive
2054,Francesco Faenza,cost easy stop continues run background even stop interrupted despite settings remember activate parking deactivated forced stop used consumes battery sends annoying error messages screen switched mycicero,1,2018-11-22,10.6.1,-0.9647,negative
2056,Poul Foged Nielsen,nice thati dont plan ahead start stop parking convienance,5,2018-11-21,11.8,0.2247,neutral
2059,Christian Hartleff,good use flexible handling comes adjusting planned parking time,5,2018-11-16,11.7,0.624,positive
2065,Cato Olsen,improved suggestions let set default vehicle one ticket due unintended registration wrong car extra step parking option continually show notification parking lasts easier remember stop parking start driving shouldnt interact phone,4,2018-11-06,11.6.1,-0.296,neutral
2068,tian johan,gps functionality must improve accuracy increase dig map,2,2018-11-03,11.6.1,0.6369,positive
2069,Michael Spencer,map started show making hard select parking location,2,2018-11-02,11.6.1,-0.1027,neutral
2070,Rasmus Riber,due fact q park appeal apparently could locate parking managed deduct fine anyway use app rely gps implementation someone uses app zealand frustrating think control parking lot obviously anyway,1,2018-11-01,11.6.1,-0.2732,neutral
2072,Jacob Hauge,map image disappears often making difficult select area need closeopen app make work sometimes several times,3,2018-11-01,11.6.1,-0.5994,negative
2077,Henri Hekanaho,versatile easy use app ever fast parking gives freedom move without coins extra hassle,5,2018-10-26,11.6.1,0.885,positive
2094,Tony An,draining battery hell android system always complaining draining battery even though app use acceptable also without change log annoying know changed version another,1,2018-10-01,11.5.1,-0.8921,negative
2095,Leigh Jensen,almost never works usually give buy ticket,1,2018-09-30,11.4,0.0,neutral
2115,Jaci Colvin,crappy program wont let log cant park late ill find parking kms away always really dodgy plays edit mess still sending smss reset password decided longer work last time asked password reset playing smss came 5hrs later ok parking app,1,2018-08-20,11.3,-0.8586,negative
2116,TheLost Swede,claims allow pay minute lie charges minimum fee even park 10 minutes theres also way extend parking need stupid stop parking using app also doesnt give refund return early car features would great incentives use app alas apart works pay,2,2018-08-19,11.3,-0.5267,negative
2119,A Google user,works fine comfortable use several countries europe never trouble using far cities dont cooperate unfortunate two features really miss app doesnt help finding car give parking position google maps also doesnt really help finding parking area nearby,4,2018-08-17,11.3,-0.2441,neutral
2132,Ben Waldher,app runs background often even used days weeks otherwise app functional however recommend anyone install app since battery lasts hours less charge merely installed,1,2018-07-28,11.1.2,-0.2755,neutral
2133,Kasper Holch Kragelund,set give fine instead running get back car asks fixed time forget get fined get notified pays fine parking,2,2018-07-25,11.1.2,0.1779,neutral
2143,Wong & Wegener,asked phone number without saying need app finds parking dont understand ehy phone would relevant deinstalled couldnt start,2,2018-07-10,10.9,0.0772,neutral
2147,Renato Laus,happy beginning user experience found 1 app charges total parking fee mentioning started using 2 app failed send push notification parking expire found later parking expired 15 min earlier 3 reason max parking time limited 2h impossible set timer longer period stop timer let time expire start new parking happens im cinema 2h expire happened yesterday unable start new parking app easypark pay parking ticket get one notice change ridiculous im uninstalling switching competition,2,2018-07-06,10.9,-0.8946,negative
2152,Jacob Nørgaard,area code invalid error app gave entered area code 2765 worked fine two days phone support closed get amateurish edit support suggested paid another way eg via automatic theres small chin suggestion theres vending machine way pay possibilities exhausted yet employee one restaurants parking lot able confirm easypark handed several fees ultra bad style possibilities payment exhausted must either recommend use parking space may park free,1,2018-06-27,10.9,-0.5093,negative
2160,Alex S,really bad notification alerts would prefer buy parking return like normal parking house,1,2018-06-18,10.9,-0.3167,neutral
2166,Svecke Swede,strange ui design makes app harder use necessary check wrong parking lot require get license plate photographed leave lot unable quit parking single phone number call something goes wrong one answers,3,2018-06-13,10.8,-0.8442,negative
2167,A Google user,app charges extra 10 parking charge mentioned anywhere support faq info would say illegal able bank charge back dont use,1,2018-06-13,10.9,-0.4588,neutral
2169,Teemu Kumpulainen,phone english due lousy finnish localisation huawei would like use app like finnish cannot select language,4,2018-06-09,10.8,0.6428,positive
2181,Jan Brekke,charges extra app fee cheaper buy machines parking lot business plan made wrong shame whats private info selling soul uninstalled total waste time money,1,2018-05-27,10.8,-0.928,negative
2183,A Google user,work see map set time,1,2018-05-20,10.7.2,0.0,neutral
2185,A Google user,map cannot see timing wheel,1,2018-05-19,10.8,-0.296,neutral
2195,A Google user,set time half turn wheel apps work intended see next review recommend another provider,2,2018-05-15,10.7.2,0.5362,positive
2206,Antti Siirilä,application basically white screen half spinner showing something terribly wrong theres start button anything would allow start parking cannot see time youre adjusting half spinner sometimes get parking started tapping half spinner least hundred times need guess end time app driving crazy old one much better worked,1,2018-05-11,10.7.2,-0.3868,neutral
2216,Vidar G,please consider name change hasslepark stupidpark difficultpark expensivepark,1,2018-04-22,10.6.1,0.504,positive
2218,Akihiko Ito,idea good app useless put pin exactly street want park otherwise never know area supported theres parking lot search functionality freezes every single time open,1,2018-04-15,10.6.1,0.128,neutral
2222,Gunnstein Lye,zoom extremely close map ev charging stations appear makes useless planning stops find station another app first make stations visible 100 km views app lot useful,3,2018-03-23,10.6.1,-0.0534,neutral
2225,Fedor Fomin,tried use program received error message wasting 15 minutes payed parking credit card buggy app,1,2018-03-06,10.6.1,-0.4215,neutral
2229,Fredrik Yrwing,error messages kicked lot app even takes home page link cant visit since app gives error 1,1,2018-03-05,10.6.1,-0.6597,negative
2233,Stefan Enoksson,supposed comes parking unfortunately seems stuff well quite often gets tagged power intensive power management list even currently parking would suggest disabling background activities parking sound,3,2018-02-11,10.5.1,-0.5267,negative
2241,Jaakko Lindeman,kinda hard use still gives network error really,1,2018-01-31,10.4.3,-0.536,negative
2244,A Google user,new version app absurdly difficult complicated doesnt fit screen normal smartphone frustrating find obvious functions please correct idea great many cities use exasperatingevery time,2,2018-01-24,10.4.3,-0.1836,neutral
2255,Benny Rydkvist,delete widgets last update think right,1,2018-01-03,10.4.2,0.0,neutral
2262,Rasmus Schøler Sørensen,good better ux design another popular parking app easypark remembers switch apps supports multiwindow function easily use photo photo app enter license plate bad supports phone numbers 11 countries world tourists countries,3,2017-12-28,10.4.2,0.8948,positive
2289,Karl Hemmings,constant network errors could connect wanted charge would pay machine car park 120nok vis 90nok gets 1 star score lower,1,2017-12-21,5.9,-0.2292,neutral
2299,Anders Rasmussen,great would love showed price befor accept parking,4,2017-12-16,5.9.2,0.8979,positive
2306,Martin Kirk,completely ridiculous gps sensor must see map even ridiculous map visible parking zones makes almost useless,1,2017-12-11,5.9.2,-0.8516,negative
2307,Anders Ejlev,great idea always logical flow app function userinterface missing test time wheel overlapping payment infoetc android version dont working iosversion working ok,2,2017-12-08,5.9.2,0.7359,positive
2312,Charles Törnros,write hand written note display windscreen otherwise good idea,4,2017-11-21,5.8.9,0.75,positive
2319,Kenneth Årethun,nice new design menu following googles design language left hamburger menu might confusing menu hidden right performance far great tested gps feature yet draining lot battery like older versions app,4,2017-11-06,10.2.1,0.8573,positive
2325,Marco Am.,basically scam paid parking app 6 return find fine give money back,1,2017-10-26,5.9.2,-0.504,negative
2330,A Google user,lets put way im sure improvement compared ticket respect grateful nevertheless app still buggy areas apparently loaded dynamically long loaded area everywhere strongly recommend test app low connection interruptions sometimes connection doesnt work app give good feedback sometimes ui freezy,3,2017-10-16,5.9.2,0.9399,positive
2352,Nathan Farthing,cant change payment details please fix app,1,2017-08-31,5.9,0.3802,neutral
2360,Mark Leaman,hate forced download application use credit card pay dollars parking area rarely go found offensive wanted name address date birth credit card number parking hope service get hacked detriment publics shut,1,2017-08-12,5.9,-0.6901,negative
2369,Nikki Hughes,love much easier quicker credit card function ticket machines ive noticed issues battery dont get people would problem spinning wheel set time saved time made paying parking easier especially toddler always,5,2017-07-23,5.8.9,0.9149,positive
2370,Alireza Panahi,perfect recommend,5,2017-07-21,5.8.9,0.7351,positive
2375,Anssi Nevalainen,ok software little bit confusing ui unnecessary gps usage program ot used drains battery,2,2017-07-11,5.8.9,0.1477,neutral
2382,Aleksi Roinila,easypark fixed worst intrusive permissions feedback still app wants access image files assign phone number phone id dialed number android would also allow permissions casebycase basis depending features used,2,2017-07-05,5.7.2,0.1779,neutral
2388,Riccardo Iaconelli,nice idea awful user interface cannot imagine anything worse spinning wheel set time,2,2017-06-25,5.8.7,-0.8047,negative
2390,Adon Endersby,map thing doesnt seem work times english rather poor great,4,2017-06-19,5.8.7,0.7088,positive
2393,Niklaus Meinen,parking stops automatically means pay still get ticket stupid,1,2017-06-14,5.8.7,-0.69,negative
2400,Kristine Lerdahl,think way set time want park clumsy gave turn wheel would better option type hours minutes,2,2017-05-17,5.8.6.1,0.4939,neutral
2408,Helgi Waag,seems think acceptable use notification area ad space,1,2017-04-30,5.8.5,0.3182,neutral
2410,Benn Probett,simple use quicker setup account book ticket standard pay station gives notification parking run,5,2017-04-25,5.8.5,-0.1027,neutral
2413,patrick hansen,wheel way set time absolutely broken somehow turned time 200 hours within second idea happened another dealbreaker never ever wrote something went wrong error message ever useless nothing go error code area failure something went wrong serverside internet cant withdraw card bad area code noone knows information bad thing dont withhold information error,1,2017-04-24,5.8.5,-0.9691,negative
2415,Francesco,avoid app apparently good idea hides unpleasant surprises additional cost addition parking 19 39cent payments topup use still pay full bugs activated 2 hours parking app didnt work got fine saved vehicle data disappears restart never,1,2017-04-21,5.8.5,-0.3953,neutral
2416,Petter Skårer,bad app bad layout charged parking even though never clicked confirm refused refund,1,2017-04-19,5.8.5,-0.875,negative
2420,Mikael Lindeman,app becoming unstable every iteration beyond screw whenever open map check area im app force closes basic functionality whole app im nexus 5x pretty much reference setup using easypark many years last 12 month service become almost useless fix close embarrassment put,1,2017-04-06,5.8.4,-0.8558,negative
2439,Dietmar Kaluza,layered layout difficult choose creating online account via website credit card option possible registering via mobile phone ec card paypal,1,2017-01-29,5.8.4,0.2516,neutral
2443,A Google user,addition charged hour even though parking wheel give illusion setting time minute seems app trying fool user careful put credit card cannot deleted even webpage,2,2017-01-03,5.8.3,-0.0571,neutral
2450,Justin Lingard,send receipt email doesnt work anymore used work support non existent contact us leave feedback useless work purposes without receipts,1,2016-12-15,5.8.3,-0.0772,neutral
2460,Carlotta charlotte,cell continues give alarm since seems app slows lot performance tel recommends uninstalling cmq keep super useful comfortable appointment,4,2016-12-02,5.8.1,0.8625,positive
2461,Niklas Silen,constant crashes web services available kind app rock solid hope company takes makes better app,1,2016-11-30,5.8.1,0.7896,positive
2469,Vlad R,complained wheel element user interface received prompt helpful reply quite impressed support service last wish would option disabling notification sent one specifically ends parking time thank,3,2016-11-21,5.8.1,0.835,positive
2472,Andreas Bodenstein,bought mobilecity company app way usable nicer everyone forced use app leave service good disappointing,2,2016-11-18,5.8.1,-0.0865,neutral
2498,Katja Lusma,whats new requirements going give permission places shouldnt need,2,2016-11-13,5.7.2,0.0,neutral
2511,Roman Hnatiuk,frequent longtime user easypark new update wants permissions nuts need access media wifi history accounts bother ask immediately rootadmin access update flagged app inappropriate description application seems spyware requests kinds permissions fact access device location would sufficient upgrade requests permissions,1,2016-11-13,5.7.2,-0.7912,negative
2524,Joonas Palo,ill rather take parking ticket use garbage hell would parking app need access browsing history info apps im using sounds like spyware,1,2016-11-12,4.7,-0.4767,neutral
2525,Morten Slott Hansen,happens leave,1,2016-11-12,5.7.2,-0.0516,neutral
2532,Sigurd Flaatten,asking information parking app would need,3,2016-11-12,5.7.2,0.0,neutral
2538,Tim Wallace,received 2 parking fines app first rain caused problems touch screen cant fault app completely paid fine second fine received today paying parking thought told would cost around 470 friend said would spilt got back car fine checked app see paid 0 park 830 839 dont think fined,1,2016-10-25,5.7.1,0.7317,positive
2540,Gil Matzov,cant remove credit card app killing battery cant login web hope wont use card transfer advance order use instead pay used left account wont use,1,2016-10-14,5.7.1,-0.6229,negative
2543,Lijeven,nothing easy app full worthless information top everything charge extra messaging worst dont even choice use easy park areas,1,2016-10-05,5.7.1,-0.8754,negative
2547,Nathan Foster,found navigation setup annoying tried reading tcs every time tried scrolling would returned top page havent issues apps uninstalled,1,2016-09-25,5.7.1,0.09,neutral
2555,Terji Jensen,would accept dankort paypal,1,2016-09-03,5.6,-0.2924,neutral
2557,Anton van den Hoogen,excellent app need pay time use book car adjust leave,5,2016-08-22,5.6,0.2263,neutral
2559,Pontus Gagge,spin wheel pretty silly default ui choice least change simpler digital input however run remains active consumes battery alarming rate even parking expired theres sane reason remain active force stopping app parking saves battery annoyance thats fixed would rate three stars higher rather ugly nonmaterial ui cleaned,2,2016-08-16,5.6,-0.5574,negative
2563,Ron Cheung,idea great paying app costs machine using cardcash forced use app sometimes machine even hard find saw charge 15 price also app doesnt show pricehour pay get email reciept sms reminder need sticker,1,2016-08-02,5.6,-0.6488,negative
2567,Janne Parviainen,otherwise ok except android gui follows much iphone design android different logic separately designed app,2,2016-07-20,5.6,0.296,neutral
2568,Christian Melchior,good idea terrible execution web ui extremely laggy buttons unresponsive,2,2016-07-15,5.6,-0.0516,neutral
2577,Małgorzata Koszałkowska,promises 50sek inviting friends give money possible update credit card app one must call support give credit card details phone person doesnt want give sensitive data receive invoice cost parking parking payment using app already almost double compering cash,1,2016-06-15,5.5,0.9388,positive
2585,Stanislav Cherkasov,uninstall app since drains battery even actively used greedy background service otherwise app proves useful sure much parking time need downside price difference least gothenburg easypark costs significantly compared parking machine would love diff less distinguishable,3,2016-04-28,5.4.1,0.6295,positive
2587,Jes Hunsballe,cant change payment card forever forced use physical parking meters customer service ridiculous opening hours compared needed,1,2016-04-17,5.4.1,-0.6983,negative
2594,Christopher Foster,worse useless accept uk phone number managed register somehow app thinks im german even registration paypal ends loop totally useless,1,2016-04-06,5.4,-0.8192,negative
2599,Martti Rauhala,cheaper pay cash uninstalled sent txt messages reminding use easypark likely would forget use app since easypark stickers every park meter plus think would really forget apps installed phone 15,1,2016-03-11,5.1,-0.5413,negative
2602,Dic Coates,takes ages register setup interface clumsy tedious worst location tracking notify end parking session leave doesnt recognise merely got car,1,2016-02-17,5.3,-0.68,negative
2604,Michael Cosford,please add function change start time leave cat night paying fortune 5 star,3,2016-02-12,5.3,0.2111,neutral
2607,Joar Sørvik Solem,would like app even better automatically assume parking zone last time would rather start scratch ag three last zones readily available starting parking,4,2016-02-10,5.3,0.6597,positive
2611,Nick Glas,crazy pay 15 fee use app supposed make life easy better pay use machine street going use machine thought would money saver,1,2016-02-02,5.2,0.1027,neutral
2613,Fredrik Normann,stay away app drains battery us remember block use even app use drains battery,1,2016-01-27,5.2,-0.4404,neutral
