ind,userName,content,rating,date,reviewVersion,compound,sentiment 
2183,A Google user,work see map set time,1,2018-05-20,10.7.2,0.0,neutral
2184,A Google user,asks lot private info wo stating functionalities needed like basic use receiving notifications paying card vs phone bill etc widespread use general terms specific information value installation functionality fine though,1,2018-05-19,10.8,0.5423,positive
2185,A Google user,map cannot see timing wheel,1,2018-05-19,10.8,-0.296,neutral
2187,Niko van Eeghen,edit issue google play services delete data google play services app starts working doesnt work huawei p20 pro,1,2018-05-19,10.7.2,0.5859,positive
2188,Jani Pitkänen,seemed okay least buying ticket machine quicker easier 16 cheaper take one star though pushing advertisement motifications app kind loses good thing disable notifications,2,2018-05-19,10.7.2,0.6819,positive
2192,Parwiz Heravi,huawei 8 bit android 7 installed see full screen inthe app half purple circle visible therefore worksnot park,2,2018-05-16,10.7.2,0.0,neutral
2195,A Google user,set time half turn wheel apps work intended see next review recommend another provider,2,2018-05-15,10.7.2,0.5362,positive
2198,Diego Matteucci,really bad unusableyou cant see anything whyall packed one line parking end time thelocation search updated immediately,1,2018-05-15,10.7.2,-0.715,negative
2199,Christian Mathias Kriznjak,come come still havent fixed issues,1,2018-05-14,10.7.2,0.0,neutral
2201,Davoud Eslami,new update problems fit display,1,2018-05-13,10.7.2,-0.6251,negative
2202,T P,latest version properly work screen partly visible judging could see application ui clear used version unusable honor 8 latest patches,2,2018-05-13,10.7.2,0.2537,neutral
2204,Marcello Riderelli Belli,latest update longer use half screenwhite see half knob set time impossiblesee amount correct soon,1,2018-05-11,10.7.2,-0.5216,negative
2206,Antti Siirilä,application basically white screen half spinner showing something terribly wrong theres start button anything would allow start parking cannot see time youre adjusting half spinner sometimes get parking started tapping half spinner least hundred times need guess end time app driving crazy old one much better worked,1,2018-05-11,10.7.2,-0.3868,neutral
2207,Joona,software update parking time longer reportedfrom end previously accustomed able react shit,1,2018-05-09,10.7.2,-0.7003,negative
2208,A Google user,cant see parking abonnement bordeaux cant renew,2,2018-05-05,10.7.2,0.0,neutral
2209,Oskar Ehnström,otherwise nice setting time difficult engineered wheel interface please use proper buttons,3,2018-05-05,10.7.2,0.0414,neutral
2213,Jonathan Günther,didnt issues app using downside useful cities unfortunately damn bureaucracy1,4,2018-04-25,10.7.2,-0.6219,negative
2216,Vidar G,please consider name change hasslepark stupidpark difficultpark expensivepark,1,2018-04-22,10.6.1,0.504,positive
2218,Akihiko Ito,idea good app useless put pin exactly street want park otherwise never know area supported theres parking lot search functionality freezes every single time open,1,2018-04-15,10.6.1,0.128,neutral
2220,A Google user,super frustrating add 1 rego helpline sucks happy,1,2018-03-25,10.6.1,-0.542,negative
2223,Thomas Hirsch,reports power hog even though never explicitly started drains battery soon start parking dont get see notifications timer elapsed,1,2018-03-15,10.4.2,0.0,neutral
2225,Fedor Fomin,tried use program received error message wasting 15 minutes payed parking credit card buggy app,1,2018-03-06,10.6.1,-0.4215,neutral
2229,Fredrik Yrwing,error messages kicked lot app even takes home page link cant visit since app gives error 1,1,2018-03-05,10.6.1,-0.6597,negative
2235,Trond Mathiassen,gets network error last update updated tried everything worked happy,5,2018-02-08,10.5.1,0.5106,positive
2236,Dejan Vukobratovic,works well cant remove credit card information also keeps spamming reminders end parking session even though started session least 8 hours expires amateur app enough 2018 get 1 star,1,2018-02-08,10.4.3,-0.7488,negative
2243,Emilio Moretti,many wakelocks please fix,2,2018-01-25,10.4.3,0.3182,neutral
2244,A Google user,new version app absurdly difficult complicated doesnt fit screen normal smartphone frustrating find obvious functions please correct idea great many cities use exasperatingevery time,2,2018-01-24,10.4.3,-0.1836,neutral
2246,Per Bengtsson,parking costs sek 2 normal cases costs sek 7 app parking costs 15 easypark must sek 20 rubbed pricing addition app buggy hangs frequently consumes 11 total battery consumption phone even though used app weeks skitapp edit removed ability key end time ways crappy spinner want spit javelin shit,1,2018-01-16,10.4.3,-0.7088,negative
2248,alan hrustanovic,good improved app works congratulations thank,4,2018-01-15,10.4.2,0.9081,positive
2249,Leon Weston,good like new look area codes right 100 time find sign,4,2018-01-13,10.4.2,0.4019,neutral
2254,Madeleine Svanström,latest update made confusing use dial set time good,2,2018-01-06,10.4.2,0.3167,neutral
2257,Anton Gyllenberg,app consumes battery app also used launched please fix,1,2018-01-01,10.4.2,0.3009,neutral
2261,Andreas L,ui update nothing works expected possible stop parking colors match stickers,2,2017-12-28,10.4.2,0.2235,neutral
2262,Rasmus Schøler Sørensen,good better ux design another popular parking app easypark remembers switch apps supports multiwindow function easily use photo photo app enter license plate bad supports phone numbers 11 countries world tourists countries,3,2017-12-28,10.4.2,0.8948,positive
2267,Jonas Hansen,latest version permanent network issues unusable,1,2017-12-24,10.4.2,0.0,neutral
2275,A Google user,1041 update work samsung s8 lot people im presented network error message upon login please fix,1,2017-12-21,10.4.1,-0.1759,neutral
2277,Maja Engel,youve made good working app unable work least could pay parking cant even log,1,2017-12-21,10.4.1,0.4738,neutral
2278,Nikolaj Christensen,doesnt work network error good allnighter guys,1,2017-12-21,10.4.1,0.6319,positive
2283,Henrik R.,well love update nothing works except occasionally ordering new password sms cant login mostly says network error please fix,1,2017-12-21,10.4.1,0.4295,neutral
2284,Dennis B,network error update wont start always buggy terrible interface compared parkman avoid please unfortunately parking hall work uses easypark,1,2017-12-21,10.4.1,-0.7964,negative
2297,Valerio Bettini,app poorly developed recharged three euros go pay get back error message top credit threw away three euros pay machine,1,2017-12-17,5.9.2,-0.0258,neutral
2300,Ole Helsgaun,app freezes one plus 5 get work please fix,1,2017-12-15,5.9.2,0.3736,neutral
2302,Rasmus Westergård,advertisements appear notifications turn get relevant information parking redo,1,2017-12-15,5.9.2,0.0,neutral
2304,A Google user,makes things lot easier,5,2017-12-14,10.4,0.4215,neutral
2306,Martin Kirk,completely ridiculous gps sensor must see map even ridiculous map visible parking zones makes almost useless,1,2017-12-11,5.9.2,-0.8516,negative
2307,Anders Ejlev,great idea always logical flow app function userinterface missing test time wheel overlapping payment infoetc android version dont working iosversion working ok,2,2017-12-08,5.9.2,0.7359,positive
2310,Ahmed Al Aqtash,overall great function send receipt broken throws data error real information,3,2017-11-29,10.3.1,-0.8381,negative
2312,Charles Törnros,write hand written note display windscreen otherwise good idea,4,2017-11-21,5.8.9,0.75,positive
2323,A Google user,nothing see area,1,2017-10-27,5.9.2,0.0,neutral
2330,A Google user,lets put way im sure improvement compared ticket respect grateful nevertheless app still buggy areas apparently loaded dynamically long loaded area everywhere strongly recommend test app low connection interruptions sometimes connection doesnt work app give good feedback sometimes ui freezy,3,2017-10-16,5.9.2,0.9399,positive
2335,Rasmus Riis Kristensen,happens battery consumption used accounts 25 consumption uninstalling update 1 sep 2017 used app several weeks today used 1 total battery consumption got fight apps figure believe developer explained must case difficult find example restarted since last startup maybe sniff network traffic see youre actually update october 1st 2017 problem still installed see problem gone used week restarted several times since last time used however accounted 1 consumption,1,2017-10-01,5.9.2,-0.8952,negative
2342,Rickard Schoultz,lowered rating since started spamming notifications still drains battery even parking please fix,2,2017-09-13,5.9,-0.7054,negative
2345,Dmitry Golovanov,horrible experience complicated interface cannot see much parking cost actual booking parked parking hall everything instructed still pay parking machine sent email got rude reply implying breaking law hall business customers even though nothing app gave hint never use app,1,2017-09-08,5.9,-0.8016,negative
2352,Nathan Farthing,cant change payment details please fix app,1,2017-08-31,5.9,0.3802,neutral
2361,Joanne McCaughey,support uk phone numbers happy pay euros italy cant use app scramble round find coins,1,2017-08-04,5.9,0.2598,neutral
2362,Henri the House Elf,ever since new update app wont even work happy use uni,3,2017-08-04,5.9,-0.4585,neutral
2369,Nikki Hughes,love much easier quicker credit card function ticket machines ive noticed issues battery dont get people would problem spinning wheel set time saved time made paying parking easier especially toddler always,5,2017-07-23,5.8.9,0.9149,positive
2377,Michael Geddes,good consumes way much power used impressed,3,2017-07-09,5.8.9,-0.3359,neutral
2386,Staffan Forsell,app sucks battery like mad parked appphone active nearly 2 per hour app like app battery issues getting old often alternatives,1,2017-06-26,5.8.7,-0.2451,neutral
2388,Riccardo Iaconelli,nice idea awful user interface cannot imagine anything worse spinning wheel set time,2,2017-06-25,5.8.7,-0.8047,negative
2390,Adon Endersby,map thing doesnt seem work times english rather poor great,4,2017-06-19,5.8.7,0.7088,positive
2396,Emilio Picazo,app also works attached sms got bill 3800noks forgot stop warning message,1,2017-05-31,5.8.6.1,-0.0423,neutral
2406,A Google user,horrible user experience timing wheel fix itd better,2,2017-05-02,5.8.5,-0.1531,neutral
2410,Benn Probett,simple use quicker setup account book ticket standard pay station gives notification parking run,5,2017-04-25,5.8.5,-0.1027,neutral
2413,patrick hansen,wheel way set time absolutely broken somehow turned time 200 hours within second idea happened another dealbreaker never ever wrote something went wrong error message ever useless nothing go error code area failure something went wrong serverside internet cant withdraw card bad area code noone knows information bad thing dont withhold information error,1,2017-04-24,5.8.5,-0.9691,negative
2415,Francesco,avoid app apparently good idea hides unpleasant surprises additional cost addition parking 19 39cent payments topup use still pay full bugs activated 2 hours parking app didnt work got fine saved vehicle data disappears restart never,1,2017-04-21,5.8.5,-0.3953,neutral
2427,A Google user,drains battery uses 1 per hour even used requires contacts permission reason,1,2017-03-25,5.8.4,-0.296,neutral
2440,Nick Christie,sumplest id hate see worst still waiting credit card validate,2,2017-01-26,5.8.4,-0.5719,negative
2449,Eric Ly,doesnt register card information,1,2016-12-17,5.8.3,0.0,neutral
2450,Justin Lingard,send receipt email doesnt work anymore used work support non existent contact us leave feedback useless work purposes without receipts,1,2016-12-15,5.8.3,-0.0772,neutral
2453,Brian Sonne Stender,app really useful use kbh places dk possible stood hamburg without euro coins pocket wondering easypark might work thing put note window says easypark brilliant,5,2016-12-10,5.8.1,0.7902,positive
2462,Andrè Ingar Sørensen,time left still blinks rapidly resuming app resuming app takes time cannot cancel parking sometimes resuming losing connection burning battery background get performance warning system app garbage app good system,1,2016-11-30,5.8.1,-0.0173,neutral
2464,ube790,app starts background phone starts crashes giving crash reports even though havent started app since restarting phone slows phone used 3 battery charge even though never started useful app please fix,1,2016-11-27,5.8,0.2725,neutral
2466,A Google user,app lately crashing randomly taking call stuff phone dont know run background time,1,2016-11-25,5.8.1,0.0,neutral
2470,Aaron T,useful app function wellhavent copped fine however recent update required permissions like browser history got suss dont need resources park app askinghave uninstalled till fixedupdate issue fixed reinstalled,4,2016-11-21,5.8.1,0.587,positive
2471,Bjørn Melseth,branching somewhat decent parkingapp spyware edit permission issue fixed good,4,2016-11-20,5.8.1,0.4404,neutral
2472,Andreas Bodenstein,bought mobilecity company app way usable nicer everyone forced use app leave service good disappointing,2,2016-11-18,5.8.1,-0.0865,neutral
2476,Juha Petäjäjärvi,almost never coins application quite handy allows park home town easily permission issues app fixed,5,2016-11-18,5.8.1,0.2135,neutral
2478,Gustaf Borgström,good app works perfectly,4,2016-11-17,5.8.1,0.7964,positive
2481,Tomas Thrainsson,terrible amount permissions tis thing demands cant life understand,1,2016-11-17,5.8.1,-0.4767,neutral
2482,brian ryberg,suddenly require see pictures know names wifi devices well browsing history bookmarks device completely lost senses bought investigative company facebook,1,2016-11-16,5.7.2,-0.2151,neutral
2483,Cato Antonsen,need know applications run access browser history bookmarks,1,2016-11-16,5.7.2,0.0,neutral
2484,Pætur Marnason,want see activities phone browsing history etc time get another parking app outrageous,1,2016-11-16,5.7.2,-0.4019,neutral
2487,Fredrik Stål,gone beyond reasonable limits,1,2016-11-16,5.7.2,0.0,neutral
2491,Mikko Mäkinen,way much permissions needed thing need location fix,1,2016-11-15,5.8,0.0,neutral
2492,Éric L,need browsing history picture content parking car,1,2016-11-15,5.7.2,0.0,neutral
2495,Anders Johansen,please explain need browser history contacts determine park,1,2016-11-14,5.7.2,0.3182,neutral
2501,David Bartos,whats access many information,1,2016-11-13,5.7.2,0.0,neutral
2505,Stefan B. Christensen,whats permissions type bug fixes performance improvements add extra permissions read kinds stuff dont need good thing im android v7 revoke permissions running app,1,2016-11-13,5.8,-0.3125,neutral
2509,A Google user,privacy please,1,2016-11-13,5.8,0.3802,neutral
2511,Roman Hnatiuk,frequent longtime user easypark new update wants permissions nuts need access media wifi history accounts bother ask immediately rootadmin access update flagged app inappropriate description application seems spyware requests kinds permissions fact access device location would sufficient upgrade requests permissions,1,2016-11-13,5.7.2,-0.7912,negative
2512,Thomas Rydeen Skyldahl,app really good requires access pretty much everything phone need,2,2016-11-13,5.7.2,0.7504,positive
2513,Anders Smedegaard,possible reason app access everything phone otherwise happy app oldfashioned parking ticket future,1,2016-11-13,5.7.2,0.4199,neutral
2515,Andreas Suhr,access contacts even bookmarks search history though,1,2016-11-13,5.7.2,0.0,neutral
2518,Markku S,privacy certain limit ep violated seriously,1,2016-11-13,5.8,-0.4588,neutral
2520,A Google user,every day access contacts,1,2016-11-12,5.8,0.0,neutral
2522,Daniel Miller,useful easy parking many permissionsfoe things dont need seems collecting info us selling,1,2016-11-12,5.7.2,0.4404,neutral
2529,Michael Lidgren,please review app permissions need see photos call information browser history,1,2016-11-12,5.7.2,0.3182,neutral
2530,A Google user,please elaborate,1,2016-11-12,5.7.2,0.3182,neutral
2532,Sigurd Flaatten,asking information parking app would need,3,2016-11-12,5.7.2,0.0,neutral
2535,Tommi Loponen,earlier update stopped working reinstalling help application good though worked,2,2016-11-10,5.7.2,-0.1238,neutral
2538,Tim Wallace,received 2 parking fines app first rain caused problems touch screen cant fault app completely paid fine second fine received today paying parking thought told would cost around 470 friend said would spilt got back car fine checked app see paid 0 park 830 839 dont think fined,1,2016-10-25,5.7.1,0.7317,positive
2542,Johan Nilsson,always right parking rules app free hours mm app draws lot battery without used good fix,1,2016-10-08,5.7.1,0.7574,positive
2543,Lijeven,nothing easy app full worthless information top everything charge extra messaging worst dont even choice use easy park areas,1,2016-10-05,5.7.1,-0.8754,negative
2547,Nathan Foster,found navigation setup annoying tried reading tcs every time tried scrolling would returned top page havent issues apps uninstalled,1,2016-09-25,5.7.1,0.09,neutral
2549,Leif Bode Nielsen,begin cost parking seems 30 expensive using app compared paying machines ux couple annoying flaws cancel parking session enter info also set time using annoying wheel rather type need concerning thing app served name partial credit card details previous person phone number signed im chocked,1,2016-09-10,5.6,0.2363,neutral
2552,Sam Sung,avoid app maybe include ads people wanting fee get income parking operators avoid app expensive paying coins cards directly parking many operators also offer pay sms giving small advantage extending parking time,1,2016-09-10,5.6,-0.1725,neutral
2558,Runar Namtvedt,app warn parking expires close expiering pay parking put reminder phone got fined forgot time 15 min overdue,2,2016-08-17,5.6,-0.0134,neutral
2559,Pontus Gagge,spin wheel pretty silly default ui choice least change simpler digital input however run remains active consumes battery alarming rate even parking expired theres sane reason remain active force stopping app parking saves battery annoyance thats fixed would rate three stars higher rather ugly nonmaterial ui cleaned,2,2016-08-16,5.6,-0.5574,negative
2563,Ron Cheung,idea great paying app costs machine using cardcash forced use app sometimes machine even hard find saw charge 15 price also app doesnt show pricehour pay get email reciept sms reminder need sticker,1,2016-08-02,5.6,-0.6488,negative
2565,Alex Ljung,good many fees,3,2016-07-27,5.6,0.3054,neutral
2568,Christian Melchior,good idea terrible execution web ui extremely laggy buttons unresponsive,2,2016-07-15,5.6,-0.0516,neutral
2573,Kasper Pöyry,first time use really disappointing horrible ux wheel didnt work nearly couldnt get thing started correct time adding cars pain gave indication succeeding done overall bad experience avoid using,1,2016-07-11,5.5,-0.9389,negative
2577,Małgorzata Koszałkowska,promises 50sek inviting friends give money possible update credit card app one must call support give credit card details phone person doesnt want give sensitive data receive invoice cost parking parking payment using app already almost double compering cash,1,2016-06-15,5.5,0.9388,positive
2582,Markus Eriksson Brodén,always asks window sticker even checked box saying one also jogwheel needs work since turn time added small super annoying things must fix,1,2016-05-20,5.5,0.3595,neutral
2593,Anders Blom,running meter top paying 1 hour ending parking 10 minutes reminders work great great service,5,2016-04-08,5.4.1,0.765,positive
2595,Daniel Cockerill,wasnt sure first allows pay minute sends reminders ending,5,2016-04-06,5.4,-0.2688,neutral
2599,Martti Rauhala,cheaper pay cash uninstalled sent txt messages reminding use easypark likely would forget use app since easypark stickers every park meter plus think would really forget apps installed phone 15,1,2016-03-11,5.1,-0.5413,negative
2600,Arvid E.P.,pretty good broken cannot log,2,2016-03-10,5.3,0.4588,neutral
2601,A Google user,keeps phone awake drains battery see reason app im using,1,2016-03-08,4.5,-0.296,neutral
2603,Jan Brugård,compared competing solutions linen park good distance behind userfriendliness function,2,2016-02-12,5.3,0.5574,positive
2604,Michael Cosford,please add function change start time leave cat night paying fortune 5 star,3,2016-02-12,5.3,0.2111,neutral
2610,Robert Hedman,find sad see app require much personal information permissions phone renders app unusable long fixed stay away also information fill section buggy working well worst part lack remove account associated details function app fill info page junk remove personal information feature remove credit card either stay away fixed,1,2016-02-07,5.2,-0.8808,negative
2618,Jakke Kuukkanen,giving paypal ids app still wanted card number accept already feels bit like phishing application block use device enter credit card information damn hell youd think paypal information provided would enough handle one parking fee theres house deal hold jack satan,1,2015-11-18,5.1,-0.3367,neutral
2621,Atte Lehtinen,contact customer service several times unfortunately doesnt work answer comes really slowly comes usually addition parking charged individually rather monthly would convenient monitoring fortunately competing service,1,2015-11-01,5.1,-0.6597,negative
2624,Håvard Hauge,battery issue fixed latest update turning motion tracking help,1,2015-10-15,5.1,-0.3089,neutral
2629,Sebastian Norbäcker,causing wake locks drains battery fix please,2,2015-09-28,5.0.1,0.3182,neutral
2631,Hans Schambye,eats battery whether use please fix,1,2015-09-23,5.0.1,-0.3491,neutral
2632,Crille W,hello good app eats battery android even detected abnormal battery usage battery section something clearly right,3,2015-09-18,5.0.1,0.7092,positive
2637,Ilker Dogan,charge sms reminder hence missing star,4,2015-09-01,5.0.1,-0.296,neutral
2641,Martin Engström,could choose payment method app times says try later always result receive bunch fourdigit pin codes sms easypark clue seems badly priced thought first given nice discount parking installing app realized actually supposed pay surcharge privilege spinning fancy wheel try use,1,2015-07-23,4.9.1,-0.1531,neutral
2647,Maddy Griffin,find wheel really silly many issues would rather type hours,2,2015-06-27,4.8,0.101,neutral
2648,Mr. Gheasi,good til got ticket customerservice phone says parked correct need fill blanket online online service says parked wrong know parked correct cause sign please download app mislead pay parking get ticket anyway ones giving ticket doesnt check plate know dont care,1,2015-06-19,4.8,0.3899,neutral
2655,Michael Madej-Nielsen,app runs unnecessarily background needs fixed get battery life mobiles,3,2015-05-24,4.7,0.0,neutral
2657,Boris Lumme,idea nice credit cards supported visa electron basically useless,1,2015-05-18,4.7,0.4823,neutral
2658,Salvatore Sanfilippo,app used convenient read location background turning app battery killer idea adding feature without way turn feature terrible spend several tens euros every month parking fees using app expected care side app user experience pretty terrible quite obvious people often park zone car help app edit thanks reply easypark team much better update let disable position tracking however default many notice battery drain check settings deinstall may lose customers imho setting save last areacar great good ui require check settings feature hint directly right thing view however setting disable position tracking ability enable save zonecar upgraded rating 2 3 stars thanks,3,2015-05-18,4.7,0.9718,positive
2661,Janne Kinnunen,awful battery hogging lying description whats new reads ask permission read location sensor data even app background first step providing smart timely services example reminders stop parking leaving parking lot guide back parked vehicle service completely optional turn time case cannot turn yet basically text lying,1,2015-05-13,4.6,-0.8519,negative
2663,Michael Shmulevich,app works well even though latest improvements made data hungry id like able search area without map citystreet especially roaming also pink wheel sensitivity unusable either small coarse adding three hours single move stick digital input mostly please make default also theres hidden surcharge every parking annoying short period parking,4,2015-05-11,4.6,0.7567,positive
2664,Heikki Lavanko,app causes severe wakelocks drain battery really fast sad good idea compelling user interface gets totally wasted,2,2015-05-09,4.6,-0.6865,negative
2666,A Google user,easypark always running preventing phone entering deepsleep even havnt opened please fix one used apps kills z3cs battery quite feat,1,2015-05-07,4.6,-0.7631,negative
2669,Markus Hartung,since last update app remains runs without wanting luckily root stop nonsense,2,2015-05-04,4.6,-0.1531,neutral
2676,Eirik Groetting,ive used app several occasions im happy functionality however charging 3 nok pdf receipt totally unacceptable,3,2015-02-18,4.3,0.1045,neutral
2679,Frederik Nordahl Jul Sabroe,first expensive using vending machines kinds reminders receipts also cost extra think im using machine,1,2015-01-16,4.2,0.0,neutral
2682,Trax Swe,sweden follows 1 minimum 5sek extra fee park miss time running renew 2 remainder listed features simple thing buzz sound sms meaning costs extra enabled easy miss time expires 3 electronic free digital pdf receipt sent email costs extra app works great want pay money parking whats needed according parking lotgarage,1,2015-01-05,4.1.1,0.796,positive
2685,Jens Fallesen,visitor uk mobile number cannot register app useless idiotic restriction also sticker requirement thing past needed similar services example uk,2,2014-12-15,4.1.1,-0.802,negative
2686,Simon Thunberg,good idea cheaper least price regular payment,3,2014-12-12,4.1,0.2382,neutral
2687,Vegard Helland,decent app sort messy ux main issue dont receive push notifications upgrading android 50,4,2014-12-02,4.0.1,-0.2255,neutral
2688,Tomasz Abramowicz,ui ux need lot improvement cant pay multiple cars time set 24hrs cant set end time amount hours detailed info payment tariffs 2 stars stability concept great idea lousy execution,2,2014-11-15,4.0.1,0.4011,neutral
2697,Päivi Williams,good easy use,5,2014-09-10,3.9,0.7683,positive
2701,Søren Staun,overall good functionality would better area codes could saved awallet description would useful park many different locations sometimes app issues ending parking annoying since spending money,3,2014-06-21,3.8,0.8316,positive
2702,Arun Bangari,happy service,4,2014-06-19,3.8,0.6114,positive
2712,Daniel Demus,edit 411 jbbased miui phone cant press buttons including next button complete registration ie useless minimum fee 4dkk denmark dont know countries revealed welcome package stickers subpage website assuming easyparks estimate 25 overpay buying fixed length tickets save 10 minutes parking expensive zone copenhagen 30dkkh make f,1,2014-04-19,3.6.1,0.5267,positive
2723,HRH Prince אֵלִיָּהוּ E. Offornze,app says good job areas included especially helsinkivantaa airport parking lots longterm shortterm parking lots,3,2014-01-13,3.5,0.4404,neutral
2725,Tor Magnus Briskodden,finally pay need run back put money digg,5,2013-12-23,3.4,-0.2462,neutral
2735,Kenny Lindholm,nice run around looking parking meters costs money,3,2013-09-10,3.3,0.2263,neutral
2739,Nodes Android,please unregister gps locationhandler onpause draining battery keeping gps alive,1,2013-05-22,3.1,0.5994,positive
2740,Ben,great idea grt app however job pretty ok except dat expensive esp long parking periods,3,2013-05-16,3.1,0.7814,positive
2741,Torgeir Holm,great time saver parking easy park support lot need deal super slow ticket machines anymore easy app time extension stopping parking early printable receipts perfect work related expense reimbursement happy far apps widget showing remaining parking time doesnt work note ii four stars,4,2013-05-16,3.0.12,0.9708,positive
2742,A Google user,worked really well latest updates slow use samsung xcover slow run im hoping could get old version back,2,2013-04-22,3.0.11,0.6361,positive
2744,Jan Einar Ingier,even latest update claims responsive mode without spinning wheel application terrible slow 1 ghz htc incredible takes one minute start stop new parking often cancel start new parking accident annoying frustrating almost better use old money parking meter please rewrite app excellent service awfully slow ui,1,2013-03-09,3.0.9,-0.4039,neutral
2746,A Google user,generally change needed overpaying app longer need make call quickly set last update eye cancer risk colors please,4,2013-01-05,3.0.5,-0.8718,negative
2747,Marius Weetman,edit reinstall app tweaking trick able login response issues last version solved version see works start using easypark app updated new gui weeks ago layout nice enough also gps feature nifty riddled bugs good useless today patch released voila cant even log thing turned good useful app bad app something completely useless dont bother app instead use easypark dial service,3,2013-01-03,3.0.5,0.6261,positive
2748,Antti Autio,signed new user cantt add credit card information empty fields quickly shown screen dissappere using s3 412,1,2013-01-02,3.0.2,0.1027,neutral
2751,A Google user,exactly supposed app useful contract easypark either use app call parking service start park time opinion app way convenient,5,2012-11-26,2.2,0.4404,neutral
2755,A Google user,list catalig parking codes information parking terms codearea gps functionality would sweeeeet,3,2011-09-22,1.0,0.4588,neutral
2756,A Google user,cant even request password goes entire company,1,2011-09-09,1.0,-0.34,neutral
2759,Glyre,good update become super nice design whole app feels ultra fast absolutely top app,5,2017-12-15,10.2,0.8932,positive
2760,EPIC_monster,incredibly good app best market,5,2019-02-04,12.4,0.8251,positive
2766,Divvan,easypark signed agreement 14 municipalities charge service fee however provision customer instead forced pay subscription fee sek 59 month practice means reduced service fee abolition agreement said means customer choose paying 15 percent extra company sek 59 month first alternative also adds one kroner sms reminder three kroner per receipt emailin practice means parking fee parking machine would cost sek 200 incl receipt instead costs 200 30 15 3 receipt sek 233a frivolous crap company uses loopholes cream us consumers much according current legislation thanks,1,2019-11-05,14.3,0.2385,neutral
2767,Communist_Slav,seems like great app good concept complaints read several received parking fines police pay afraid use app would rather take risks use vending machines sorry easypark,2,2020-02-13,15.0,0.2194,neutral
2769,Hd7vh526,failed add new vehicle pay parking easypark must work error handling app several years various occasions tried use easypark pay parking succeeds 1 10 times makes run away easypark interested establishing monopoly position buying small better functioning parking apps smspark closing companies apps referring nonfunctioning app yesterday cancel nice visit prematurely easypark refused start parking restarted app reinstalled app restarted phone tried another phone nothing worked thank god payp still works many parts sthlm horrors ahead day easypark managed fully establish monopoly still working app,1,2021-05-02,15.20.1,-0.7553,negative
2772,svenskakillen,gotten worse time gps locations find parking meters area code bad bit ones meaning easypark improve features mvh ivan,1,2019-02-01,12.4,-0.5719,negative
2780,karlstapojk,always works easy use course good monthly coverage required,5,2019-01-28,12.4,0.9665,positive
2781,NbDNrP9g64hg,parking apps offer end parking earlier pay much parked easypark takes full amount despite ending parking advance greed takes,3,2020-12-30,15.14.1,-0.4767,neutral
2783,hhggyyuu,would recommend app suppliers take responsibility work every parking lottery works based current experience trust app company supplies delete account gets 1 star cannot rate zero contacted customer service department three times effort made resolve level support appalling would highly recommend applications used wherever possible based feedback received cancel account would trust company anymore,1,2020-01-13,14.8,-0.7447,negative
2785,Pijotor,app sends push notifications advertising useless choice app would gone apparently shut says easypark one thing keep mind unnecessary,1,2019-12-09,14.6,-0.4215,neutral
2790,Resenär,sms park app better app see tiles program symbol although chosen wear also choose automatically renew longterm parking poor recognizing areas map manual entry area code must done,1,2021-03-15,15.17.1,-0.0516,neutral
2795,Johan84,costs extra pay app several competitors extra surchargeit costs sek 3 get receipt sent email kind bullshit thatotherwise good app,3,2020-06-21,15.8.1,-0.5849,negative
2796,Nell772926272,happened three times car park closes advance noticed easypark swished back money app said nothingmaybe closed app know woke fine sek 300 happened sucks otherwise app good,2,2020-11-10,15.12.1,0.4215,neutral
2803,JoPetersson,good flexible app hand hour background activity day even though even opened app past 10 days running 20 hours without used,2,2019-12-11,14.6,0.7906,positive
2804,O.L.O.F.,app works well get annoyed easypark sends notices want deal otherwise always turn notifications app want get reminders parking go bad rating disturbance,2,2019-12-08,14.6,-0.9149,negative
2813,Jdksödvahsjsn,good app charge extra addition tariff recommend,1,2019-09-20,14.0,-0.6892,negative
2817,One name game,use app time generally like however past weeks ive gotten messages technical problem try later thats huge problem leave car risk getting ticket get ticket didi also trouble trying extend parking time time stopped instead restart problem made parking expensive going day rate rather weekly rate cost parking ticket expensive parking fees,2,2019-08-09,13.7,-0.8313,negative
2819,Pikefisher2012,thank hello price surcharge sek 3 good long lasted,1,2019-09-12,14.0,0.6597,positive
2820,Sm3vvz,markup parking fee ridiculously high higher parking fee short stops hope municipalities terminate agreements stand shithigh usury fee without customers baked fee parking price would avoided quite angry former customersplease stop sounding like broken turntable answer time dissatisfied customers ridiculous,1,2019-09-07,13.9,-0.8971,negative
2829,segersta,expensive going charge three 3 sek service fee thought already took money cost parking thought app good today shame,1,2019-09-01,13.9,-0.0516,neutral
2830,K1ck1,happy app cost sek 3 every time use removed immediately,1,2019-09-01,13.9,0.4192,neutral
2836,Ullrorikok,going park arlandas car park terminal 5 chose download app take 30 seconds said would take also deducted sek 57 3min parking even though even finish parking faster delete app paid card matter good,1,2019-08-11,13.7,0.6163,positive
2845,Verkligen Besviken,tried twice start parking lot convinced right asked lived worked idea told several others sat long time tried finally gave simply ignored completely impossible understand illogically structured case past pay advance long think stay still idiotic mobile app must still start park end pay drive therecan even give star app must even able reviewthank know parkster previously place,1,2019-07-24,13.6.1,-0.9263,negative
2847,No easypark,sollentuna area 8301 impossible use internet connection message three four times tried use app latest today 20190721,1,2019-07-21,13.6.1,0.0,neutral
