ind,userName,content,rating,date,reviewVersion,compound,sentiment 
299,Léa,top top choose parking time change time allows pay bare minimum 1 click remotely,5,2020-01-04,14.6.1,0.3595,neutral
306,delphine arnaud,good practical,5,2019-12-30,14.6.1,0.4927,neutral
307,Angel Lacroix,since update add parking simply stop parking finished addition barely logged receive 4digit code time write requested lines application go directly street worked well anything updates painful,2,2019-12-27,14.6.1,-0.6369,negative
310,Liliane Dietschy,good invention practical need change perfect thank recommend everyone,5,2019-12-21,14.6.1,0.8561,positive
320,fifi leboss,good practical app,4,2019-12-11,12.5,0.4927,neutral
322,Arnaud Darbelet,far satisfied app changed cell phone want connect cannot get code text message inconvenient parked money,1,2019-12-11,14.6,-0.1317,neutral
324,Jérôme CUNY,three good,5,2019-12-08,14.5.1,0.4404,neutral
331,marie helene dubois,convenient,5,2019-11-21,14.4.1,0.0,neutral
332,Thierry Bugada,easy efficient,5,2019-11-21,14.4.1,0.6908,positive
333,marine cougoul,fast effective practice complaints,5,2019-11-21,14.4.1,0.7379,positive
334,Frédéric ROGGE,great app simple efficient economical,5,2019-11-20,14.4.1,0.7845,positive
336,Laetitia ROSSIGNOL,great application encourages good citizenship easy use perfect,5,2019-11-19,14.4.1,0.9477,positive
337,Elisabeth RIETH,frankly practical saves time money,5,2019-11-19,14.4.1,0.0,neutral
340,Nicole Duroyon,good worry going parking lot give change,5,2019-11-14,14.4.1,0.6492,positive
343,Guillaume de DURAT,help systematically crashes would good could enter free parking car disabled card,3,2019-11-10,14.4.1,0.836,positive
344,jennifer donze,download make life easier end never receive new password sms ask donx app block unable register paypal account sure nice app simplicity didnt bother trying anymore done nothing review good idea bad implementation,2,2019-11-09,14.3,-0.6148,negative
349,Steph Rolland,good app dont understand recently costs indeed 3 hours parking paid 280 15 1st minutes free reims 309 whereas parking costs 1 per hour malfunction,3,2019-10-18,14.2,0.7712,positive
350,Corentin Rollot,account inactive payment nothing application terms payments normal application crashes completely level therefore becomes useless,1,2019-10-16,14.2,-0.4753,neutral
353,Mélie MORIN,use laval tells every day account inactive put another card put mine back every day find unacceptable change level someone going something better better advised uninstall reinstall today cant even connect,1,2019-10-07,14.1.1,0.6049,positive
359,Benjamin Poirot,everything working well since yesterday nancy longer use resident rate 1 euro per day telling error code subscription supposedly expired even though good standing,1,2019-09-18,14.0,-0.2382,neutral
361,Frederic page,lousy dangerous reims first 15 minutes free impossible spend time starting result think time pv assured,1,2019-09-14,13.9,0.2732,neutral
362,Louis,horror bug bug count plan change,1,2019-09-13,14.0,-0.5719,negative
363,sylvie dubois,looking change,5,2019-09-09,13.9,-0.296,neutral
369,Samuel Nussbaumer,pay minute unused minutes billed late appointment change without travel smartphone,5,2019-08-29,13.8,-0.1027,neutral
371,Olivia LEFORESTIER,practical soon change,4,2019-08-28,13.9,-0.296,neutral
373,Rom F,since 48 update application longer works message easypark stopped time try access tell android must date yes laptop uptodate version possible everyone means change smartphone every year apps working except bad switch opngo,1,2019-08-15,13.7.1,-0.714,negative
377,Brice M,convenient easy,4,2019-08-05,13.2,0.4404,neutral
379,Jordane GEBEL,indispensable application obtain vp unable pay car park day necessary relaunch car park every 2 3 hours application almost useless therefore preferable go directly terminal,1,2019-08-02,13.7.1,-0.4937,neutral
385,Chantal Jacqmin,unfortunately new version longer works galaxy i905 sav offers change smartphone disastrous,1,2019-07-24,13.6.1,-0.8436,negative
391,Bela Dsa,application could good functional case make mind call pay shame long live digital short meet need,1,2019-07-12,13.6,-0.4153,neutral
396,Sylvie Martin,efficient practical,5,2019-07-05,13.4.1,0.4215,neutral
399,Adrian Gavril,good excessive battery consumption navigation app something must done please samsung galaxy a8 2018 android 9,3,2019-07-03,13.4.1,0.636,positive
401,Daniel Delacour,hello using app long time problems far parked 231 pm city center offers 15 free minutes accepted started clock 430 pm returning vehicle found fine 25 unpaid parking time informed clock stops 15 free minutes 1446 able turn wheel go desired time made complaint town hall city refused request therefore obliged pay good faith little business gesture hand city parking free 12 pm 2 pm noticed several times possible switch 2 pm arrive eg go sport 2 pm park 245 pm pay 1 4 hour free hope find solution problems regards,2,2019-07-02,13.4.1,0.9714,positive
403,catlord catlord,good app good customer service problem app problem due android update really made sure solve problem real customer service rare days even free application,5,2019-06-29,13.4.1,0.7006,positive
404,Na H,application always fluid would good prices loyalty reductions,4,2019-06-28,13.4.1,0.7506,positive
407,Alexandre Michel,efficient geolocation parking area,5,2019-06-27,11.3.1,0.4753,neutral
408,Ilse Moreira,practice worrying change apart bugs encountered 2 3 times due computer problems highly recommend installation application,4,2019-06-26,13.4.1,0.1316,neutral
417,Marie Elisabeth DELARBRE,efficient practice,5,2019-06-20,12.7,0.4215,neutral
418,Evelyne,system need carry change pay consume time find application really great recommend around,5,2019-06-19,13.4,0.6478,positive
421,Julien Malbranque,good application allows manage zone parking time problem almost 1 year use perfect,5,2019-06-17,13.4,0.8462,positive
429,Sabine Garin,convenient,5,2019-06-09,10.5.1,0.0,neutral
434,OetM NAEGELEN,good,4,2019-06-04,13.3,0.4404,neutral
443,Jean Paul Laporte,good public service satisfactory,5,2019-05-24,13.2,0.7172,positive
445,Ewilis Rustico,useful,5,2019-05-23,13.2,0.4927,neutral
447,Audrey & Delphine Ducros,convenient fast efficient,5,2019-05-20,13.2,0.4753,neutral
450,Maurice SCHALLER,simple effective practice,5,2019-05-16,13.2,0.4767,neutral
456,Mc Alba,good tool,5,2019-04-18,13.0,0.4404,neutral
459,Béatrice Boucly,good process saves money easy take lot time,4,2019-04-11,12.7,0.7496,positive
461,Martin Marx,impossible several days use resident rate resident rights valid 2020 app gives error 11338 ill change rating problem fixed rest app pretty well thought practical,2,2019-04-10,12.7,-0.1343,neutral
464,Fanny Dorn,fast effective,5,2019-04-08,12.7,0.4767,neutral
465,celine tribout,super practical never change reliable system,4,2019-04-08,12.7,0.5994,positive
468,Bénédicte Grandgirard,good app bad parking time limited 2 hours would good,5,2019-04-04,12.7,-0.1238,neutral
471,Marc Eyquem,simple efficient,5,2019-04-03,12.7,0.4215,neutral
472,Catherine Parisse,good,5,2019-04-02,12.7,0.4927,neutral
473,w mant,begins badly recognize old registrations bank card expires end month considered already expired dont news yet tried paypal,2,2019-04-01,12.7,-0.4767,neutral
474,Patisserie AU PASSAGE DES DELICES,good application,5,2019-03-30,11.8,0.4927,neutral
475,john gouget,convenient,5,2019-03-29,12.6,0.0,neutral
476,Karol Catex,convenient,5,2019-03-29,12.7,0.0,neutral
478,Barbara Sablé,convenient happy pay parking lot real time,4,2019-03-25,12.6,0.552,positive
480,Un utilisateur de Google,good application bravo,5,2019-03-25,12.6,0.4927,neutral
481,Un utilisateur de Google,good local park meters,4,2019-03-25,12.6,0.2724,neutral
482,Un utilisateur de Google,excellent useful app,5,2019-03-21,12.6,0.7841,positive
483,d anthony,nickel training mulhouse obliged go several times day pay parking space yesterday card go parking meter invalid card paid coins trainer told using app find mandatory changes lot things especially simple click moreover reminders also parking receipts useful company thank,5,2019-03-20,12.6,0.8432,positive
484,Un utilisateur de Google,use whenever go mulhouse super practical pay time used save money,5,2019-03-16,12.6,0.7893,positive
485,Amine Ben,impossible pay monthly subscription without registering payment method knowing possible website addition try change payment method returned website without authentication required short reassuring thank correcting app really usable,1,2019-03-15,12.6,-0.0408,neutral
486,jacqueline vautheny,useful easy use,5,2019-03-13,12.6,0.7684,positive
489,Un utilisateur de Google,practical need run get change works well,5,2019-03-09,12.3,0.9186,positive
492,dom Quan,convenient economical longer spend 1 cent much,5,2019-03-04,12.6,-0.3595,neutral
493,e r,put money 3 hours know come back even come back sooner give us change still good scheme state pump us money easily well thank comment mention simply famous parking meter,1,2019-02-28,12.6,0.8753,positive
497,Un utilisateur de Google,practical useful app,5,2019-02-20,12.5,0.54,positive
498,robert payen,good,4,2019-02-19,12.3,0.4404,neutral
499,Un utilisateur de Google,really practical someone never change,5,2019-02-18,12.5,0.0,neutral
501,Un utilisateur de Google,great application makes parking easier continue stop extend parking low price without bravo designers simple concise efficient well done,5,2019-02-16,12.5,0.9081,positive
504,jacques DE NEEF,good practical,5,2019-02-15,12.3,0.4927,neutral
507,Un utilisateur de Google,simple efficient need change top,5,2019-02-11,12.3,0.34,neutral
509,Margot Bracigliano,efficient fast practice,5,2019-02-07,12.3,0.4215,neutral
510,Anais pereira da silva,good apli,5,2019-02-06,12.3,0.54,positive
513,Un utilisateur de Google,good especially manage parking remotely taking train emergency,5,2019-01-30,12.3,0.0772,neutral
515,Un utilisateur de Google,loss subscription longer access account spend much time,1,2019-01-26,12.3,-0.5423,negative
521,Cathy Grosdemouge,top convenient,5,2019-01-16,12.0,0.2714,neutral
527,jm k,good app parking unfortunate able set second parking another registration time,4,2019-01-06,12.0,-0.4678,neutral
528,Lo,disaster application parked 1 hour started parking told going pay 3 finally withdrawn 30 euros account proof support since took screenshots everything end useless since aftersales service app make refund even proof errors call aftersales service chick unpleasant send zero response emails well done,1,2019-01-02,12.0,-0.8798,negative
531,Mélanie MIGAULT,application could great change life however received notifications configured able modulate amount parking,2,2018-12-28,12.0,0.6249,positive
533,Un utilisateur de Google,easy use need change run put back meter,5,2018-12-26,12.0,0.1779,neutral
537,Un utilisateur de Google,simple efficient need chase change addition pay nearest save well,5,2018-12-12,11.8,0.6705,positive
540,Un utilisateur de Google,practical need change problem payment reliable,5,2018-12-05,11.8,-0.0568,neutral
546,Un utilisateur de Google,efficient practical,4,2018-11-29,11.8,0.4215,neutral
547,Un utilisateur de Google,useful,5,2018-11-28,11.8,0.4927,neutral
552,Un utilisateur de Google,convenient especially working car,3,2018-11-27,11.4,0.0,neutral
554,Un utilisateur de Google,useful extended underground parks,5,2018-11-26,11.8,0.4927,neutral
561,Julien Demangeon,thief app parking lot disappeared order second one yet charged addition parking time sometimes reduced server yet price change,1,2018-11-17,11.8,-0.7891,negative
567,annabelle abalain,practical need change mulhouse find great downside location imprecise codes available worries,5,2018-11-13,11.7,0.7318,positive
569,Un utilisateur de Google,think great need travel hand ticket case time exceeded control everything phone simple fast efficient love,5,2018-11-08,11.7,0.9285,positive
572,Jeremy Sztajnert,mulhouse worries save parking area need locate sometimes precise problems undebitable account,4,2018-11-06,11.7,0.1611,neutral
573,Olivier Maire,practical operating principle allows save parking paying right price,5,2018-11-06,11.7,0.4939,neutral
574,Nathalie Knopf,rotten arch avoid want pay parking fine way validate payment 4x card number entered never validated end better stay good old money,1,2018-11-06,11.6.1,0.5067,positive
577,Fao K,unable update payment method disappointing used useful,1,2018-11-05,11.6.1,-0.0772,neutral
581,Nathalie Herbin,good application practical,4,2018-10-19,11.6.1,0.4404,neutral
583,Gerard G. Drexler,app awesome use often need small change less less,5,2018-10-17,11.6.1,0.3862,neutral
584,Hibou Martin,complete application well downside prices parking area still costs 35 middle bordeaux day seems exorbitant think could better craftsmen penalized company group rate would much better recommendable think easy parc team thank,4,2018-10-15,11.5.1,0.9099,positive
587,caroline pommier,awesome need change worry whether time left,5,2018-10-13,11.5.1,0.0,neutral
589,Un utilisateur de Google,app simply changed life stress exceeding parking time warned sms extend parking time turning wheel laborious yard research sometimes walk walk find one pay time used possibility stopping parking return car sooner happiness sincerely use really within reach everyone,5,2018-10-12,11.5.1,0.697,positive
590,Jérôme Boussel,convenient,5,2018-10-06,11.5.1,0.0,neutral
591,Valérie Simon Vallerand,awesome pay exactly owe longer need change extend parking time without even going back car,5,2018-10-04,11.5.1,0.4385,neutral
594,Un utilisateur de Google,practical application saves time,4,2018-10-01,11.4,0.0,neutral
598,Sarah A,poor application impossible connect impossible recover password forget never receive sms sent website bad advise even advise continue pay parking space good old currency,1,2018-09-22,11.4,-0.7184,negative
600,Ivan Rodriguez,stolen charges incorrectly indicated validated daily flat rate 10 validated paypal payment 10 find paying 1150 indicated nowhere time payment according customer service indicated somewhere faq countries fees depending market french account blablabla go make change pay cash,1,2018-09-20,11.4,0.0258,neutral
611,Sébastian Cano,moment thunder saves precious time prevents spending much money walk hill parking meter super ergonomic worried read comments agents always check event pv,5,2018-08-21,10.9,0.4364,neutral
618,Un utilisateur de Google,convenient,4,2018-07-27,11.1.1,0.0,neutral
623,Nicolas Sippel,worked app keeps asking meto fill credit card code keep memory meask every start parking matter doforced go terminal sprain 10 minutes late lot ofanger disappointed,1,2018-06-29,10.9,-0.6506,negative
624,marion haas,great application really useful saves time pay insteadeasy parking,5,2018-06-29,10.9,0.7841,positive
629,Sylvain Hesse,need change,4,2018-06-11,10.8,-0.296,neutral
630,Maud P,application longer works obligation go site order toto get good standing big waste time,1,2018-06-07,10.8,-0.2732,neutral
634,estelle Moreno,useful works better update,5,2018-05-22,10.8,0.7474,positive
640,Un utilisateur de Google,concept good reality zero payment adapt theparked time rates greater payment site customer servicebad avoid,2,2018-05-14,10.7.2,0.4939,neutral
649,Sab M,good overall unable send receipts mailboxerror code 1 work needproof reimbursed,3,2018-04-30,10.7.2,0.2382,neutral
654,Un utilisateur de Google,simple efficient,5,2018-04-25,10.7.2,0.4215,neutral
658,Bruno Goguet,ticket received even though parking paid via application debited bank account verifications carried oblige take necessary steps contest contravention app useless,1,2018-03-25,10.6.1,-0.6875,negative
675,Olivier Personnier,great app works major cities big positive point stop parking pay actually used aggregated cb need change,5,2018-02-18,10.5.1,0.6326,positive
676,Maximilien Brugeron,connection system mobile number automatically excludes residents impossible use application resident mode simple use web identifiers would greatly simplify access specific category residents indeed one driver several laptops even logging mobile number registered account recognize even enter registered resident vehicle plate doesnt recognize either short something would time easypark agents efficient rather go twice,1,2018-02-14,10.5.1,0.5267,positive
679,Laeti Ly,cant pay two cars phone hand pay twice car works well 2018 least aware exceeded 2 hours parking one minute long dial super practical way eh _ end paying 20 euros instead 38 remember take good look amount announced validating easy racketeering least dont come back car every two hours,2,2018-02-12,10.5.1,0.8247,positive
681,Misséré Céline,looks like card number saved keeps asking update without taking account suddenly charge parking lot try call customer service one picks nonsense,2,2018-02-06,10.4.3,-0.629,negative
686,Noel Ducos,installed 2 months everything works much need change cheaper parking cost since pay consume parking tickets time left pay nothing recommend,4,2018-01-26,10.4.2,0.3182,neutral
687,Un utilisateur de Google,big malfunction application resident last sunday wanted buy subscription app indicated payment failure tried ten times site app avail quit risked getting fine called customer service several times always busy next day easypark charged 100 euros subscriptions tried buy supposedly failure debited several exchanges emails 15 centimes email easypark confirmed full refund however refunded third amount addition prove bank statement debits ten days currently subscription works risk fine choice work making money backs people particular think elderly manage new technology less well us control withdrawal disappointing app useless despite beautiful pink design things change recommend easy name suggests still complicates life,1,2018-01-24,10.4.3,-0.9888,negative
692,Cristian,good easytouse app,4,2018-01-12,10.4.2,0.4404,neutral
693,Un utilisateur de Google,convenient fast,5,2018-01-10,10.4.2,0.0,neutral
696,vive lesfrites,practical fast efficient end term notification becomes difficult fined thank,5,2018-01-05,10.4.2,0.4753,neutral
702,Fanny Vaillant,practical many bugs longer access subscription tab longer use resident subscription although worked well short disappointed app ultimately useless service absent bordeaux change provider longer possible,1,2017-12-12,5.9.2,-0.9312,negative
706,Julien Croain,would good free time slots taken account application choosing duration parking presented impression paying free slots,2,2017-12-02,5.9.2,0.886,positive
711,Pam Riley,good lot room improvement proof sent email 24 hours later ordered bumper stickers got email asking click link link addition pay parking meter 5 euros 2 hours find abnormal,4,2017-11-08,5.9.2,0.5308,positive
720,Mike ldj,unable register credit card works paypal dont keep vehicle favorites either lots things review,3,2017-10-11,5.9.2,0.69,positive
721,Philippe Vanroy,catastrophic dont know bordeaux changed provider since june one really leaves lot desired app futile impossible order daily subscription even though yesterday 8 minutes waiting phone reach giving never seen balance old app thank bordeaux,1,2017-10-11,5.9.2,0.4548,neutral
727,Anterak54_Xbox,convenient france italy realtime parking payment usable paypal getting stickers requests,5,2017-09-24,5.9.2,0.0,neutral
728,William Nicolas,unfinished pathetic application city bordeaux treatment well rubis worked well trouble thrown something notify us payments effective subscription progress pv machine never taken much trying pay must updated,1,2017-09-22,5.9,0.49,neutral
732,Klein Jean-Charles,cannot start application via phone therefore delete either take computer lessons nasa collect coins like good old days pathetic,1,2017-09-19,5.9,0.1779,neutral
733,AntelSteph MIECRET-MANTELL,terminal parking lot germany accept belgian phone number totally useless,1,2017-08-30,5.9,-0.645,negative
738,Iban Lalanne,work application big scam besides poorly designed ive waiting password 2 days cant connect app useless,1,2017-08-08,5.9,-0.8257,negative
739,Jérémy LUNOT,despite payment parking space saintjean de luz still fined municipal police access payments made via application going police station explanations told keep proof payment application oppose fine received home return fine service concerned addition receipts email supporting documents work,1,2017-08-07,5.9,0.6705,positive
746,Julien Plantey,okay answer everyone like robot reiterate comment obviously read end suggest automatic response work like many others bad app useless subscription except consult time remaining impossible renew pro subscription app thing app ask credit card number part go bordeauxurbis site renew subscription account email cell phone number license plate well documented app work developers ux designers,1,2017-07-24,5.8.9,-0.2894,neutral
748,Guillaume Escalant,dont mind change application park bordeaux seriously finished application account transformed account two roommates cannot connect application soon change password application becomes chaotic longer take subscription makes sense mention fact registered second vehicle still validated 3 weeks sending documents via app,1,2017-07-18,5.8.9,-0.9177,negative
749,Léo PONT,unable reset password following change urbis moment 30 credit wind impossible access anything shame produce terrible service many people depend call customer service tomorrow,1,2017-07-17,5.8.9,-0.5574,negative
751,Thierry Tichit,1 website indicate want manage application site tells good mdp internet recognized application second vehicle present application sitje one registered phone number wife short urbis easypark change leaves much desired whose fault without forgetting grammar mistakes well,1,2017-07-10,5.8.9,0.2523,neutral
752,Gilles Bouazis,2 hours trying get thing work password put website refused request reset password succeed many negative reviews want continue l time clock seems much reliable edit connection still work,1,2017-07-10,5.8.9,-0.5416,negative
756,Laury Lod,nonintuitive application zone bordeaux impossible put parking lot 2 hours invoiced 360 price 12 week urbis addition nobody warns change except day help use new application services chargeable bad prefer park university 30 minutes go work rather paying using application,1,2017-07-04,5.8.9,-0.7745,negative
761,Frédérique Bonnet,really think dreaming forced change urbis worked really good easypark nothing app unpleasant use many steps validate 1 day parking anything user site application rinses already credited understand better free application get 6 credit back pleasure offering nah want give gift know thank thief gang think choice kidding satisfaction survey would useful define whether urbis stop,1,2017-06-29,5.8.8,0.9629,positive
764,Marion MERKER,forced use application bordeaux end urbis resident subscription transferred including balance sent emails trying reach one answering meantime pay full price take fine,1,2017-06-28,5.8.8,-0.7067,negative
773,Etxe Etxe,plant constantly unable complete registration,1,2017-06-03,5.8.6.1,0.0,neutral
774,manu f,everything paid application end parking reminder sms sending receipt pdf format might well put change parameter,1,2017-05-27,5.8.6.1,0.2732,neutral
776,Clementine Leclere,also coming urbis mobile find application much less easy use addition resident rate available nancy used old version convenient manage parking lot working moreover many say exactly principle parking meter possibility paying per second indeed necessary verify spend time urbis allowed worry leaving short disappointed award,2,2017-05-15,5.8.6.1,0.6273,positive
777,Un utilisateur de Google,good application gentlemen crashes phones fault use reims nancy everything works perfectly dont forget activate data use application wiko lenny3 pay paypal,5,2017-05-12,5.8.6.1,0.7148,positive
780,Un utilisateur de Google,impossible create complete account application crashes point creating organized racketeering application work,1,2017-05-10,5.8.6,0.5562,positive
786,laurent delissus,pay parking fair good application,5,2017-04-15,5.8.5,0.6858,positive
791,Lucas Metzinger,bad urbis mobile better everything save money parking per second principle parking meter useless except rains 015 endofend reminder parking seriously notification taskbar perfect forget pay take pv otherwise pink pretty brief pump money miss application paying,2,2017-02-07,5.8.4,-0.3558,neutral
798,DorianP,super simple efficient app highly recommend fast bug standard activity anyway however daily use one two features would much appreciatedthe generation reports weekly monthly would save considerable time invoicingthe possibility creating apple shortcuts example able create shortcuts arrive parking lot launch shortcut launches parking x hours apple shortcuts application great would shame deprive little extra,4,2019-10-20,14.2,0.938,positive
799,Le Blog de Lise,first time used app todayas installation nothing complain hasslefree location automatic apple pay support need configure anything quick parking setup point view want park quickly practicalanother positive point extension time apple watch unless mistaken increments 30 minutes onlyamong negatives know due provider municipality information price parking according duration price indicated start 350 modifying parking time allotted time saw sum 14 appear since received alerts time make arrangements therefore overall bill indeed 14 parking app without alert addition allow know advance price extension parking cost average average,3,2019-03-21,12.6,-0.8021,negative
800,Yosq97,read lot negative reviews app case makes life easieras soon park spend 30 seconds pay parking specific time saves trouble traveling looking place payment looking parts thank,5,2018-04-15,10.5.2,-0.7081,negative
803,Adelmug,super easy use practical running rain finding working terminal change parking time time without returning terminal receive invoice pdf next day perfect two caveats want sticker sent receive email nothing impossible load impossible moment enter 2 different bank accounts essential salespeople weekends holidays personal professional accounts bad,5,2018-02-02,10.2.1,0.8404,positive
805,Manakom,following returnim talking access rights validate parking quickly previous mobile version set preference disappeared update bad much easier weekly subscriptions placecdlt good last update removed shortcut subscriptions however convenient quick maybe reintroduced new update,4,2021-09-21,15.27.1,0.6632,positive
806,Chazei,good app practical rather well thought little concern readability 1159 pm 12 amit certainly us users attentive example ticket goes 14th month 2359 ok goes 0000 means 14th day take finewell see improve confusing prefer notify,4,2018-03-10,10.4.1,0.872,positive
810,Elodie2905,satisfied application recommend saves time makes everyday life easier pay actual time parked easily extend duration remotely,5,2021-09-07,15.26.0,0.8928,positive
816,Lurbe bleue,useful easy use applicationin addition pay actual parking time panic approach scheduled end add timei highly recommend,5,2019-10-23,14.2,0.8787,positive
817,Liliburdi,using smart application several months totally satisfied need locate parking meter run complete payment adjusted minute smartphone,5,2019-06-08,13.3,0.6497,positive
818,Enigmati qk,easytouse stable topnotch app save leave earlier spend leave later avoid stress fine removed star missing information zone paying hours free duration able record place parked history able continue payment history duration ends want resume personal credit card payment apple pay paylib nb tested parking mode camera admit really understanding works well see,4,2021-08-25,15.26.0,0.6662,positive
819,MathildeC51400,hello far satisfied application recently fined 25 parked reims around noon activated parking lot quiet 3pm didnt work 12pm 2pm free follow 15min free parking cant increase parking time supposed relax town didnt ceased disturbed applicationas result managed pay 320 pm 328 pm 338 pm 351 pm incomprehensible could add extra time parking lot supposedly already underway get vehicle realize fined little piece paper explaining windshield date received fine 25 dont find normal come app smooth indicates parked noti really disappointed unhappy pay fine wanted pay parkingi paid old fashioned way change meteri wish update app fix bugs risk losing honest people like want pay owe without worrying parking every 5minregards,1,2019-09-26,14.0,0.8373,positive
820,JPSonic51,simple efficient functional check registration carefully using one vehicle,5,2021-03-01,15.17.1,0.6341,positive
821,abricot,practically use easypark parking lots simple efficient one request designer able create password imposed one always difficult remember changing website possible,5,2019-07-19,13.6.1,0.204,neutral
824,AugusteRenault,2 big advantages compared parknow toulouse paypal payment big central dial biblical simplicity seems obvious think itvery good continuation team developers,5,2019-04-20,13.0,0.7088,positive
828,Peter Morel,easypark application good application useful managing parking remotely however several small bugs report since arrival dark world sometimes happens roulette wheel spins empty requires restarting applicationin addition longer supports reduced parking 15 minutes free reims,4,2020-03-02,15.1.1,0.6466,positive
829,Roro64668,two cars pay one time still passes pay resident subscription wrong car makes us pay nonresident parking car paid subscription without application informing us consider theft way get reimbursed easily given mediocrity entire service app town hall services addition communicate short good eats modern money well balèze without means recourse possible even rapo fdp,1,2018-06-25,10.9,-0.3331,neutral
831,xLion077,mixed face operatorfor good support application even carplay apple pay default therefore fast first parking app clear use efficient want quickly move worse cannot register second payment method paid professional solution mention must first identify personal information including info company attached info paid option well done data recovery bought ticket 630 pm app informs payment made ticket valid next day entering free period paid reminder sms seriously 2021 activate push notifications short practical app impression time enough nowhere near favorite app operator,3,2021-05-18,15.21.0,0.8473,positive
837,Jyjungels,biggest flaw im town far car get notification telling parking didnt think extending duration cant extend anymore run car want avoid finetoo bad cant reactivate remote parkingit happened several timesotherwise nickel,3,2019-10-12,14.2,-0.7067,negative
839,Nessuno2603,concept practical bad laughed supposedly deducted minute stay 5 20 minutes pay price hand exceed 5min miss request receipt email billed 010cts dematerialized service still really average local baker doesnt make us pay receipt forget end parking app doesnt tell us either system becomes honest revise rating,2,2018-11-13,11.6,0.7443,positive
841,E_B_E_B,dont understand app english people doesnt seem case everyone tried go app settings possible change itthis quite annoying bad principle bad,1,2018-05-02,10.5.2,-0.6003,negative
842,utsadrhs,use childish need think change keep eyes watch would great available everywhere,5,2018-12-08,11.7.1,0.2481,neutral
845,,handy app avoids return parking meter every two hours small downside geolocation always effective check location carefully validating penalty fine 30 metz,4,2018-12-04,11.7.1,-0.5505,negative
848,ThomasCharlie,hello cannot reset passwordhowever entered mobile number asked sms sent nothing helped never receive sms questioncan help update 8918since concern resolved customer service contacted quickly information useful resetting mdp clear changed rating 2 4 starsthanks easypark,5,2018-09-08,11.2.1,0.9362,positive
851,bribou51,since arrival 15 free minutes free parking city reims impossible pay parking via application taking advantage 15 free minutes day taking package 25 day visitorso short inhabitants reims obliged take package 25 eurosonce 15 free minutes passed cannot increase time pay therefore fined way put coins parking meter however purpose application facilitate parking paymenta good big scam,1,2019-04-16,13.0,0.9154,positive
860,ivwfjr54,convenient avoid change manage parking timei recharged morning everything english option change language unless havent found mean intuitive,3,2018-12-03,11.7.1,-0.5267,negative
861,Guichli,app makes everyday life easier would good parking time counted start click start parking opening app,4,2018-06-05,10.7,0.7668,positive
862,"Nap""""""",agents verbalize people good faith proof windshield bug 2 operators always case malfunction,1,2018-06-09,10.7,0.7177,positive
863,Justone21,extremely disappointed appit paying app announces time limit applicable parkingit would useful warn user payment order informed chosen duration greater limit therefore price displayed correspond desired durationi repeat experience,1,2021-08-09,15.24.0,0.4033,neutral
866,jeremy COUBARD,convenient longer run parking meters hand poorly designed recharge parking lot always pay attention time made counter start start parking stop leave got fine paying parking lot going 15 minutes past warning app fined therefore resumed parking,1,2018-10-05,11.4,0.7115,positive
871,cools51,efficient easy use saving time therefore money follows craftsman,5,2021-03-02,15.17.1,0.6908,positive
876,manond99,changed credit card 3 times thisapplication every time change pay parking someone allows pay spaces account therefore card month since explained problem nothing changed,1,2018-06-03,10.7,-0.1882,neutral
878,Wanda51,used application first time find convenient easy use hope use cities nancy,4,2018-11-02,11.6,0.7887,positive
883,lgm51,good application one thing missing car carplay impossible manually enter parking zone electric car special code free parking dial,2,2021-07-12,15.23.0,0.8471,positive
890,Dainz31,3 main problems1 starts countdown click center wheel without asking confirmation tried countdown wanted change time2 take account official start payment started operation 845 paid parking starts 900 ask 1 hour parking indicated end time 945 instead 10 am3 display receipts limit asking 015 daily summary understand receive email reservationif get plum unable prove paid better,2,2021-08-10,15.24.0,0.4877,neutral
906,ludres,practical useful application town,5,2021-10-01,15.27.1,0.4877,neutral
914,Pokeraddict6769,frankly application intuitive lack landmarks nearby shops example properly locate carin addition subscriber residing metz impossible find place area 6 pm complete scam passage parking spaces external providers,1,2018-03-23,10.4.1,-0.8002,negative
916,TOUILLE54,app changes life parking,5,2021-09-13,15.26.0,0.0,neutral
919,MGY29,french phone meeting impossible reference phone application metropolitan france application unusable many countries prefix referencedfor record prefix lille de la réunion 262,1,2021-08-30,15.26.0,0.0,neutral
929,gris clair,convenient simple use good utility everyone young old awesome well done,5,2021-08-27,15.26.0,0.8442,positive
931,MimsMins,keep identifications way remove credit card app withdrawals confinement parking spaces free would like please delete bank details normal option able delete bank details,1,2020-04-02,15.4,0.7835,positive
940,Bordelesauvage,nickel never change great,5,2021-08-21,15.25.0,0.6249,positive
943,Niffleur,unable register plate unknown format error full 1 error message credit cards longer work parking meters advertise buggy app several people around problem obliged change,1,2019-06-22,13.4.1,-0.7717,negative
950,Mr GPP,application asks password never recognized ask new password never receive error code appearsi cant use app anymore shame convenient,1,2018-11-22,11.6,-0.7003,negative
964,Deffré,following update create new accountpersonal data provided vehicle addition link made current resident subscriptiontherefore application useless,1,2019-10-26,14.3,-0.4926,neutral
966,kriskool,would good extend entire metropolis bordeaux pleasethank,3,2019-02-13,12.5,0.5574,positive
967,carlulu1244,unable run application beug connection level,2,2020-06-19,15.8.1,0.0,neutral
995,Pierrot79,useless app,1,2019-12-05,14.5.1,-0.4215,neutral
998,AnnaMo,essential app traveling car cityit quite complete easy use without,5,2017-03-12,5.8.4,0.5355,positive
