ind;userName;content;rating;date;reviewVersion;compund;sentiment
305;Sandra Liot-Scacchi;Top top top;5;2019-12-31;14.6.1;0.5267;positive
306;delphine arnaud;Very good very practical;5;2019-12-30;14.6.1;0.4927;neutral
307;Angel Lacroix;Since update I can not add more parking or simply stop my parking if I have finished before. In addition, barely logged in I receive a 4-digit code which I have no time to write on the requested lines of the application and go directly to the street where I am .... Before it worked well now from anything after the updates .... Painful;2;2019-12-27;14.6.1;-0.6369;negative
308;Sylvie Depardieu;I uninstall because it is impossible to register the payment method in PayPal or in CB.;2;2019-12-26;14.6.1;0.0;neutral
309;veronique jeanmougin;Could be ube great app if it worked, No way to connect, tell me I have no internet access when it is wrong, notify me that no paid parking in the area even though I am still parking at the same place (paying) so I could not pay for my parking, it's even just anything!;1;2019-12-26;14.6.1;-0.5568;negative
310;Liliane Dietschy;Very good invention very practical no need for change. Perfect. Thank you. I recommend it to everyone;5;2019-12-21;14.6.1;0.8561;positive
311;Sonia OUZAA;The application has been crashing for 2 days, my vehicle subscription has disappeared;1;2019-12-20;14.6.1;-0.2263;neutral
312;Christophe Cudel;Top application ... except that since the update I can no longer launch it! Cannot go beyond entering phone number.;2;2019-12-19;14.6.1;-0.1007;neutral
313;Bastien Dugas;Like a lot of other users, Neither PayPal, nor adding a bank card possible ... Easy that means easy, right?;1;2019-12-19;14.6.1;0.8074;positive
314;Nadia Décamps;SMS never received ... Complicated to start using the application !!!;1;2019-12-18;14.6.1;0.0;neutral
315;Thomas Bruckert;Unable to link PayPal account and my credit card is marked as inactive and cannot be deleted or returned.;1;2019-12-18;14.6.1;0.3818;neutral
316;Angela Soleti;How can I receive the receipt by email. I don't see where I can enter my email address;3;2019-12-17;14.6.1;0.0;neutral
317;Richard OLIER;Very practical application. Too bad there are as many different operators as there are cities. It forces you to install several applications ...;4;2019-12-14;14.6.1;-0.5423;negative
318;Jean Paul Anselin;Apart from the great difficulties in reaching your platform, a competent, available, charming contact person (Chloé) will work hard to solve your problem and follow the file until it is resolved: bravo for this support.;4;2019-12-13;14.6;0.9067;positive
319;S Brapiden;Super practical, no more worries;5;2019-12-13;14.6;0.6514;positive
320;fifi leboss;Very good and very practical app;4;2019-12-11;12.5;0.4927;neutral
321;Nicolas Dubois De Prisque;Intuitive and flexible. An essential application!;4;2019-12-11;14.6;0.2942;neutral
322;Arnaud Darbelet;So far satisfied with the app. I have just changed my cell phone, I want to connect and cannot get the code by text message ... It is very inconvenient because I am parked and I have no money on me ...;1;2019-12-11;14.6;-0.1317;neutral
323;Melanie Colin;Great when it works! Impossible to connect me with my password and when I ask for a new code, I never receive it .. in the meantime thank you pv !!;1;2019-12-09;14.6;0.8164;positive
324;Jérôme CUNY;Three good;5;2019-12-08;14.5.1;0.4404;neutral
325;Rebecca Noël;Unnecessary application. Impossible to enter neither the credit card nor the Paypal account. Unable to use your app.;1;2019-12-05;14.5.1;-0.2924;neutral
326;Christian Deveza;very practical application. control of parking time to the minute and remotely. real savings achieved. .I recommend !;5;2019-11-29;14.5.1;0.4199;neutral
327;Chris Mi;Very practical application.;5;2019-11-26;14.5.1;0.0;neutral
328;HAUWELLE Philippe;Convenience and ease of use;5;2019-11-23;14.4.1;0.3612;neutral
329;Vincent Limorté;Forced by Bordeaux to use this private provider for resident parking: anti-ergonomic app as possible. Constant request for localizations, 5 menus to get my subscription for the day, impossible to program the start time ... It was already not terrible before, but the last update made it worse. Thank you bordeaux :(;1;2019-11-22;14.3;-0.7161;negative
330;JACQUEMINOT Nicolas;On the principle OK, but faced with two fines in quick succession I check the history and surprise the payments o't disappeared! I check my bank account and yes the amounts are debited! I explain everything on a recourse which of course is refused to me! Two fines and parking lots debited! So no 'I do not recommend! To flee !;1;2019-11-22;14.4.1;-0.6578;negative
331;marie helene dubois;Very convenient;5;2019-11-21;14.4.1;0.0;neutral
332;Thierry Bugada;Easy, efficient;5;2019-11-21;14.4.1;0.6908;positive
333;marine cougoul;Fast and effective ! Practice! No complaints !;5;2019-11-21;14.4.1;0.7379;positive
334;Frédéric ROGGE;Great app. Simple, efficient and economical.;5;2019-11-20;14.4.1;0.7845;positive
335;Benoit Damerose;Unable to enter a paypal account. Aid also crashes.;1;2019-11-19;14.4.1;0.0;neutral
336;Laetitia ROSSIGNOL;Great application that encourages good citizenship. Easy to use. Perfect.;5;2019-11-19;14.4.1;0.9477;positive
337;Elisabeth RIETH;Frankly practical: saves time and money.;5;2019-11-19;14.4.1;0.0;neutral
338;julien lafon;You are unreachable 👨‍🔧;1;2019-11-19;14.4.1;0.0;neutral
339;J Jara;Unfortunately the use of this application cost me 30 euros of parking + 30 euros of almond. Easy Park does not allow you to anticipate the time restrictions specific to certain areas. You can pay the maximum parking time without any constraint or warning. Although the customer service was responsive, unfortunately they could not provide a solution. I have not been reimbursed for any overpayment. I do not recommend.;1;2019-11-14;14.3;-0.5911;negative
340;Nicole Duroyon;Too good not to worry about going to the parking lot and having to give change;5;2019-11-14;14.4.1;0.6492;positive
341;berenice courleux;Practice;5;2019-11-14;14.4.1;0.0;neutral
342;Nicolas Balzer;Attempted payment by Vipps , Vipps took payment but the EasyPark App didn't recognize despite it was approved. Edit after developer's answer: the parking I wanted to pay for is in Oslo, Norway. With Norwegian Vipps account and bank account associated to Vipps.;2;2019-11-12;14.4.1;-0.5571;negative
343;Guillaume de DURAT;Help systematically crashes It would be good if we could enter a free parking car (disabled card);3;2019-11-10;14.4.1;0.836;positive
344;jennifer donze;I download it to make my life easier and in the end I never receive my new password by sms when I ask for it .... donx app block. And unable to register my Paypal account. Sure ! Nice app for simplicity. I didn't bother trying it anymore than if I had done nothing! To review. Good idea but bad implementation;2;2019-11-09;14.3;-0.6148;negative
345;Odile Gain;I had this app for a long time and was very satisfied with it. It has disappeared from my apps, so I reinstalled it and there was no way. I asked for a password 3 times but each time I entered "error 10101", can someone help me?;4;2019-11-04;14.3;-0.0009;neutral
346;Tyme Android;Very practical but new you have to connect to a computer to choose the free version! Why not have put the option in the application menu ?? !!;2;2019-11-02;14.3;0.7708;positive
347;Chrissie;Practical BUT DAMAGE that it does not tell us where the car is parked in the parking details So that we can find it more easily if necessary;4;2019-10-26;14.3;-0.4329;neutral
348;Valentia Sparrow;Hello, This section may not be suitable but I would like to share a concern encountered today. I find the application very practical, on the other hand I do not have the impression that its functioning is optimal. This morning I wanted to park for a long time, which the application seems to accept, but I ended up receiving a receipt two hours earlier than expected! Why aren't we warned that we can't plan to stay parked from 9 a.m. to 5 p.m.?;3;2019-10-22;14.2;0.9553;positive
349;Steph Rolland;Good app but I don't understand why recently it costs more ... indeed for 3 hours of parking I paid before 2.80 (15 1st minutes free in Reims) and now 3.09 whereas parking costs 1 € per hour! Is it a malfunction?;3;2019-10-18;14.2;0.7712;positive
350;Corentin Rollot;My account is in inactive payment, I can do nothing on the application in terms of payments, this is not normal! Your application crashes completely at this level, and therefore becomes useless.;1;2019-10-16;14.2;-0.4753;neutral
351;Amy TheBeast;Paying option put automatically for everyone + impossible to withdraw it on the website of easyypark.fr .... How does not care about the head of the world.;1;2019-10-15;14.2;-0.3875;neutral
352;Melanie Lemaire;Thank you to the application to warn me that we cannot put 8 hours in a row, if a notification 5 minutes before but since I am working I have not seen it. Results! A PV while I paid for my parking;2;2019-10-14;14.2;0.2124;neutral
353;Mélie MORIN;I use it in Laval and it tells me every day that my account is inactive, I have to put another card and then put mine back every day and I find that unacceptable. No change at this level. When is someone going to do something? BETTER AND BETTER. I was advised to uninstall and reinstall, and today I can't even connect !!!;1;2019-10-07;14.1.1;0.6049;positive
354;stéphane Buchwald;Since today it is impossible to recharge at the electric terminal in Copenhagen whereas before I had no worries. In addition, the application shows the terminals as available when they are not. Great when you have 60km of autonomy left ... Tomorrow I am going back to Sixt and I ask them for a petrol car, the electrics finished for me.;1;2019-09-30;14.1.1;-0.2411;neutral
355;Martin Sanka;Really poorly designed;1;2019-09-30;14.1.1;0.0;neutral
356;julien boomerj;Not working very well;1;2019-09-26;14.1.1;-0.2572;neutral
357;Mahamadou Cisse;You pumped our money;1;2019-09-25;14.1.1;0.0;neutral
358;Sonia Kosmala;Shameful that this service becomes chargeable!;1;2019-09-19;13.9;-0.5411;negative
359;Benjamin Poirot;Everything was working well but since yesterday in Nancy I can no longer use the resident rate at 1 euro per day, telling me an error code because my subscription has supposedly expired even though I am in good standing ...;1;2019-09-18;14.0;-0.2382;neutral
360;Panda Demon;uh ... someone counting the number of bugs in this App? 😂 and impossible to add a payment method.;1;2019-09-16;14.0;0.4939;neutral
361;Frederic page;Lousy and dangerous: in Reims, the first 15 minutes are free, but it is impossible to spend more time when starting up. Result: if you do not think in time, it is the PV assured.;1;2019-09-14;13.9;0.2732;neutral
362;Louis;A horror .. Bug on bug, do not count on it and plan for change;1;2019-09-13;14.0;-0.5719;negative
363;sylvie dubois;No more looking for change;5;2019-09-09;13.9;-0.296;neutral
364;Léon;Unwanted notifications;3;2019-09-06;13.9;-0.2263;neutral
365;ludo herpson;Nice and friendly;5;2019-09-04;12.7;0.7184;positive
366;Florence Buoy;Too bad the price via the app is higher than paying directly at the terminal ...;2;2019-09-04;13.9;-0.5423;negative
367;christophe wignon;Practical, on the other hand the app remains in task even if you quit and suddenly you have to force the stop via the app manager;4;2019-09-04;13.9;0.25;neutral
368;JF PRUS;Out of order today THANKS;1;2019-08-29;13.9;0.5622;positive
369;Samuel Nussbaumer;We pay by the minute. And unused minutes are not billed. If you are late for an appointment, you can change without having to travel with your smartphone.;5;2019-08-29;13.8;-0.1027;neutral
370;Gui H;Cannot log in;1;2019-08-28;13.9;0.0;neutral
371;Olivia LEFORESTIER;Very practical as soon as there is no change;4;2019-08-28;13.9;-0.296;neutral
372;Gabriela Parfait;still the worst applicarion I have ever experienced. the error messages are false and imprecise. mistakes make us take almonds from parking lots. the application is not intuitive, we do not find the basic functions that we expect. the nightmare;1;2019-08-28;13.9;-0.8519;negative
373;Rom F;Since the 4/8 update the application no longer works at all. Message "EasyPark has stopped" each time you try to access ... You tell me that Android must be up to date. Yes, my laptop has the most up-to-date version possible, but not everyone has the means to change their smartphone every year. Until then, all of my other apps are working except yours. Too bad, so I now have to switch to OPnGO.;1;2019-08-15;13.7.1;-0.714;negative
374;David Huybens;Not great, looks like they don't know how to use paypal correctly;1;2019-08-13;13.8;-0.6602;negative
375;quentin de lovinfosse;Tried from Italy, impossible to park for more than an hour, it is necessary to constantly renew ... It is obviously the policy of the city which can be understandable. but impossible to renew his parking at the same place via the history and the obligation to use the card to mark his car ... which is not practical.;2;2019-08-12;13.8;0.0;neutral
376;Annie Copie;Since an update on July 26, the application no longer opens. It sucks;1;2019-08-08;13.7.1;-0.5719;negative
377;Brice M;Convenient and easy.;4;2019-08-05;13.2;0.4404;neutral
378;Florian Bozec;Intrusive application !!! A shame. access authorizations are simply unjustified. The city of Bordeaux should take better care of its public markets. This app is a personal data vacuum cleaner. If you want to do without it, do it !!!;1;2019-08-03;13.7.1;0.7326;positive
379;Jordane GEBEL;Indispensable application to obtain VP! Unable to pay for the car park for the day, it is necessary to relaunch the car park every 2 to 3 hours ... application almost useless it is therefore preferable to go directly to the terminal.;1;2019-08-02;13.7.1;-0.4937;neutral
380;Laurence JUMELINE;superb;4;2019-08-01;13.7.1;0.6249;positive
381;Agnes Vautrin;it's super practical;5;2019-08-01;13.7.1;0.5994;positive
382;veronique gigi;Agree, hasn't worked for a week, no longer syncs with the account, we can't do anything;1;2019-07-26;13.6.1;0.0772;neutral
383;Alexander C Pollock;Top, I tried the apps in Switzerland, and this one I use in France works much better. the French are well ahead of mobile applications in general bravo;5;2019-07-26;13.6.1;0.7003;positive
384;louis bourdonnay;forced to delete 5 apps to be able to install it, and even when it is installed the application does not open.;1;2019-07-26;13.6.1;-0.4588;neutral
385;Chantal Jacqmin;Unfortunately the new version no longer works on my galaxy i905! and the sav offers me to change my smartphone! disastrous;1;2019-07-24;13.6.1;-0.8436;negative
386;Céline Perez;Very easy to use and very practical I recommend;5;2019-07-23;13.5.1;0.7146;positive
387;Winston Smith;In Bordeaux, very practical to manage the parking of your car ... everything is done from the application, avoiding going to the parking meter ... you can add parking time if necessary, ... and pay by Paypal. .. for the moment no worries, in spite of the zealous and permanent controls of the company of delegation of service which works assiduously to the profitability of the management of the parking lots ...;4;2019-07-19;13.6.1;-0.3111;neutral
388;christophe riba;No longer used: my subscription and my rights are no longer synchronized with my account. No improvement following the update contrary to what the customer service had told me. I uninstall and will now go through the mobile site. oneplus 3t / android 9;1;2019-07-18;13.6.1;-0.7077;negative
389;A. K.;Perfect;5;2019-07-16;13.5.2;0.5719;positive
390;Annie B;Satisfied.;5;2019-07-12;13.5.2;0.4215;neutral
391;Bela Dsa;An application that could be good ... if it was functional! in my case, I have to make up my mind to call to ... pay !!! a shame. long live digital. in short does not meet the need.;1;2019-07-12;13.6;-0.4153;neutral
392;Carron Sébastien;very practical, I recommend.;5;2019-07-10;13.5.2;0.4144;neutral
393;Eric ADAM;yet another absolutely scandalous public service concession! I confirm! wanting to park on a site not indicated as "free" I tried to buy a half-hour parking lot. luckily a passer-by warned me that it was free because the app was going to "tax" me by € 1.60! Instead of telling me it was free ...;2;2019-07-10;13.5.2;0.5075;positive
394;Marc Didier;very satisfied;4;2019-07-08;13.5.1;0.4754;neutral
395;Christiane Corgnet;super practical!;5;2019-07-06;13.5.1;0.636;positive
396;Sylvie Martin;efficient and practical;5;2019-07-05;13.4.1;0.4215;neutral
397;Julie Pierson;very easy to use;5;2019-07-05;13.4.1;0.4927;neutral
398;M WALTHER;Very happy with this app which allows you to pay for the exact duration of the parking.;5;2019-07-03;13.4.1;0.5563;positive
399;Adrian Gavril;Good but ... excessive battery consumption, more than my navigation app! Something must be done, please. (Samsung Galaxy A8 from 2018 with Android 9);3;2019-07-03;13.4.1;0.636;positive
400;Antoine P;App that does not work. Unable to pay his package then message saying treatment in progress and wait. All this to receive a fine because the request was canceled. And since EasyPark has the monopoly, it is impossible to do otherwise.;1;2019-07-03;13.4.1;0.4939;neutral
401;Daniel Delacour;Hello, I have been using your app for a long time with no problems so far. I parked at 2:31 pm in the city center which offers 15 free minutes. I accepted them and started my clock until 4:30 p.m. When returning to my vehicle I found a fine of 25 € for unpaid parking. At no time was I informed that the clock stops after the 15 free minutes. (14:46) We should not be able to turn the wheel to go to the desired time. I made a complaint to the town hall of my city which refused my request. I am therefore obliged to pay when I was in good faith. Can you do a little business gesture? On the other hand, in my city parking is free from 12 p.m. to 2 p.m. I have noticed several times that it was not possible to switch on from 2 p.m. if you arrive before (eg I go to the sport at 2 p.m., so I have to park from 2.45 p.m. and I pay the 1 / 4 of an hour when it should be free. Hope you can find a solution to these problems. Regards;2;2019-07-02;13.4.1;0.9714;positive
402;Florine Miclo;hello my app is blocked today, would it be possible to help me please?;1;2019-07-01;13.4.1;0.4404;neutral
403;catlord catlord;Very good app and above all very good customer service. I had a problem with my app, a problem due to the Android update. They really made sure to solve this problem. Real customer service is rare these days, even more so for a free application.;5;2019-06-29;13.4.1;0.7006;positive
404;Na H;application not always very fluid ... it would be good to have prices or loyalty reductions;4;2019-06-28;13.4.1;0.7506;positive
405;Franck Jeandinot;The application works perfectly again thanks to the help of the support. Super responsive and courteous telephone contact in French.;5;2019-06-28;13.4.1;0.969;positive
406;Edwige Dal Monte;ok;5;2019-06-28;13.1;0.296;neutral
407;Alexandre Michel;Efficient with the geolocation of the parking area!;5;2019-06-27;11.3.1;0.4753;neutral
408;Ilse Moreira;Practice ! No more worrying about having change. Apart from some bugs encountered 2 or 3 times and due to computer problems, I highly recommend the installation of this application.;4;2019-06-26;13.4.1;0.1316;neutral
409;Pascal Mourton;Simple, practical, economical, what more could you ask for! Bravo for this tool which simplifies daily life and allows you to pay the right price.;5;2019-06-26;13.4.1;-0.1759;neutral
410;Tatane TV;fy. I .œî9;5;2019-06-25;13.4.1;0.0;neutral
411;Elise Varin;I have been using it since the start of its installation in Nancy, but it has been bugging for 5 days now and it is really painful, hello fines 2 days in a row ....;2;2019-06-25;13.4.1;-0.6474;negative
412;Alexandra PANSERI;Why does the application no longer display correctly since the update ??? Too bad, I will be there very regularly but I can no longer choose the duration of the parking. Need help please. Thank you very much for your responsiveness Too bad Android does not follow up, can't wait for the app to work properly Long live Easy Park !!;5;2019-06-24;13.4.1;0.6513;positive
413;F Ott;Very practical and easy to use;5;2019-06-23;13.4.1;0.4877;neutral
414;jannat Tv;practice;4;2019-06-20;13.4;0.0;neutral
415;Colette Hansen;more than practical when we do not know the time we are staying;5;2019-06-20;13.2;0.0;neutral
416;Coralie Hennebelle;satisfied at least we do not lose money when we stay less long;5;2019-06-20;13.4.1;0.6197;positive
417;Marie Elisabeth DELARBRE;efficient practice;5;2019-06-20;12.7;0.4215;neutral
418;Evelyne;With this system, no need to carry change and you only pay for what you consume in time. I find this application really great and I recommend it to those around me;5;2019-06-19;13.4;0.6478;positive
419;delphine riat;great no need for cash. and secure with Paypal for those who do not want a credit card.;5;2019-06-18;13.4;0.4393;neutral
420;Armelle Tholey;Too practical!;5;2019-06-17;11.8;0.0;neutral
421;Julien Malbranque;Very good application that allows you to manage your zone and your parking time. no problem for almost 1 year of use. Perfect.;5;2019-06-17;13.4;0.8462;positive
422;Philippe Dietrich;Perfect as is, I sign!;5;2019-06-17;13.3.1;0.6114;positive
423;Sacha Sacha;Very easy to use.;4;2019-06-14;13.3.1;0.4927;neutral
424;Anthony Berrial;I used it once for parking at a specialist appointment, not knowing the duration of the consultation, the application is really practical, the fact of extending your parking time remotely with a reminder before the parking deadline is really great, I will use it again!;5;2019-06-13;13.3.1;0.6893;positive
425;Frederic Lemaitre;super simple;5;2019-06-13;13.3.1;0.5994;positive
426;Claude BOSERET;Error 13005 when ordering receipt via PDF;3;2019-06-12;13.3.1;-0.4019;neutral
427;Loic Bombard;practice;4;2019-06-12;13.3.1;0.0;neutral
428;Julien Schmit;the application no longer works on s10 + since the last update;1;2019-06-10;13.3.1;-0.296;neutral
429;Sabine Garin;very convenient;5;2019-06-09;10.5.1;0.0;neutral
430;Stéphane Turpaud;big crap impossible to send the invoices jusitf, the help does not work and impossible to have a contact, on the other hand you pumped your money well on your card ca no problem it works. no interest as an app if you need supporting documents;1;2019-06-07;13.3;0.7951;positive
431;Nathanaël BNT;Top;5;2019-06-05;13.3.1;0.2023;neutral
432;Stéphanie PRISSET;very practical I recommend easy to use.;4;2019-06-05;13.2;0.6872;positive
433;Lore Humel;I believe this will be the first and last time I use this app. In fact, it is very practical but the incomprehensible payment problems make me regret its use. While waiting for a response from customer service ... What a pain ...;1;2019-06-05;13.3;-0.9136;negative
434;OetM NAEGELEN;good;4;2019-06-04;13.3;0.4404;neutral
435;Nadia CLAUDEL;practical and great to be able to finish parking if you arrive earlier;5;2019-06-04;13.3;0.6249;positive
436;Maria VULCANO;very practical to use;4;2019-06-02;13.2;0.0;neutral
437;Philippe Philippe;Excellent app, practical and simple;5;2019-05-30;12.7;0.5719;positive
438;Adeline GEISEN;for almost 2 weeks I no longer have access to the app !!! it is blocked on the request of the tel number !!!;1;2019-05-29;13.2;-0.6331;negative
439;Karim Al Yosifi;since the update the application no longer works;1;2019-05-28;13.2;-0.296;neutral
440;Aymeric Thomas;Perfect;5;2019-05-27;13.2;0.5719;positive
441;Marie HIC;1 time I could not use it otherwise perfect;4;2019-05-26;13.2;0.5719;positive
442;Eric Moreau;The app itself works well. But pay 100% more than the normal price paid at the parking meter blah blah After the developer's response I tested, and his response is not correct. I was parked for 1h14, charged € 1.58 per app. If I had taken a ticket at the parking meter, I would have paid € 1 for 1h20. 60% more then. Pay a little more for the service ok, but 60% no thanks;1;2019-05-25;13.2;-0.8213;negative
443;Jean Paul Laporte;Very good public service very satisfactory;5;2019-05-24;13.2;0.7172;positive
444;Djé D'ail;Great app we pay the right price according to the duration of parking.;5;2019-05-23;13.2;0.5719;positive
445;Ewilis Rustico;very useful;5;2019-05-23;13.2;0.4927;neutral
446;Nina Nico;great I recommend and especially practical no need to go get a ticket;5;2019-05-20;13.2;0.6275;positive
447;Audrey & Delphine Ducros;Convenient, fast and efficient!;5;2019-05-20;13.2;0.4753;neutral
448;Lionel HOURDEBAIGT;very practical app;5;2019-05-19;13.2;0.0;neutral
449;Olivier Didot;Awesome;5;2019-05-18;13.1;0.6249;positive
450;Maurice SCHALLER;simple effective practice;5;2019-05-16;13.2;0.4767;neutral
451;Cassis Alizarine;Payment displayed: 2.50 serk (Sweden) or 2.33 € / paid via PayPal: 2.88 € 55cts more without warning, that's a lot for such a small sum! In addition, the "Help" tab crashes.;1;2019-05-08;13.1;0.6493;positive
452;Gregory Jouanne;very disappointed. for monthly subscriptions, they send a notification 1 week before the end of the subscription. Suddenly, we can forget the day or restart the subscription and take a PV equivalent to double the monthly subscription. A notification on the last day would be much more honest.;1;2019-04-29;13.0;-0.1779;neutral
453;Vic Rangel;charged 26 cents for 1/2 hour of free parking posted. Next time, I go through the terminal directly. I re-evaluate the application in view of the responsiveness of EP, which reimburses the (derisory) sum unduly withdrawn. I only put 4 *, because the parking lots that were successful had to be done via the terminal, and given the reliability not at 100%.;4;2019-04-24;13.0;0.743;positive
454;ArDubX;Really badly screwed up EasyPark Metz you launch your parking at 1:20 pm. You extend 2 times of 1 hour. Arrived at 4.30 p.m. impossible to extend. Results ? A fine of 30 € long live the scam. Haha so even if you use the app to pay for your parking .... you end up with a fine. Move the vehicle? If we're at an exhibition or whatever, we're not going to go out and move our car. € 30 automatically debited via PayPal and on April 20 a fine of € 30 received by post.;1;2019-04-20;13.0;-0.5471;negative
455;Sophie Bex;Essential application in Bordeaux 👍;5;2019-04-19;13.0;0.0;neutral
456;Mc Alba;Good tool.;5;2019-04-18;13.0;0.4404;neutral
457;Laurent ROGER;Super practical 😍;5;2019-04-13;12.7;0.7845;positive
458;Didier Peucelle;Legalized racketeering is getting better and better.;4;2019-04-12;12.6;0.7003;positive
459;Béatrice Boucly;very good process it saves money and very easy to do and does not take a lot of time;4;2019-04-11;12.7;0.7496;positive
460;Rémi L'v'r;None;5;2019-04-11;12.7;0.0;neutral
461;Martin Marx;It has been impossible for several days to use the resident rate (my resident rights are valid until 2020). The app gives me an error 11338. I'll change my rating when this problem is fixed, as the rest of the app is pretty well thought out and practical.;2;2019-04-10;12.7;-0.1343;neutral
462;laurent tippel;perfect for this park when you have no money on you;5;2019-04-09;12.7;0.3612;neutral
463;Frédéric Aubry;top;5;2019-04-08;12.6;0.2023;neutral
464;Fanny Dorn;fast and effective;5;2019-04-08;12.7;0.4767;neutral
465;celine tribout;super practical me who never has change and reliable system.;4;2019-04-08;12.7;0.5994;positive
466;Denis Michel;Very well;5;2019-04-06;12.7;0.3384;neutral
467;Clément Vergnolle;The new private mafia which levies yet another tax on the backs of the population. The accumulation of bugs will have cost me 210 euros of FPS. Application made with the aim of generating maximum turnover. Do not warn when an FPS has been drafted. In Bordeaux, the EASYPARK terminals are growing like mushrooms, even in residential areas where nothing is passing. But their little army in pink chasuble will know how to check your neighborhood very well. 1984 ...;1;2019-04-04;12.7;0.6414;positive
468;Bénédicte Grandgirard;Good app too bad the parking time is so limited, 2 hours more that would be good!;5;2019-04-04;12.7;-0.1238;neutral
469;Nancy Kieya;perfect and ideal;5;2019-04-04;12.7;0.7964;positive
470;Christophe Thouzeau;Perfect;5;2019-04-03;12.7;0.5719;positive
471;Marc Eyquem;Simple and efficient;5;2019-04-03;12.7;0.4215;neutral
472;Catherine Parisse;Very good;5;2019-04-02;12.7;0.4927;neutral
473;w mant;It begins badly. Does not recognize old registrations. Then my bank card expires at the end of the month and is considered to have already expired and I don't have the news yet. Not tried with Paypal.;2;2019-04-01;12.7;-0.4767;neutral
474;Patisserie AU PASSAGE DES DELICES;Very good application;5;2019-03-30;11.8;0.4927;neutral
475;john gouget;very convenient;5;2019-03-29;12.6;0.0;neutral
476;Karol Catex;very convenient;5;2019-03-29;12.7;0.0;neutral
477;Corinne Nicolas;This app is very practical, both in France and abroad. However, there aren't enough cities that use easy park parking lots and that's a shame.;4;2019-03-26;12.6;-0.0516;neutral
478;Barbara Sablé;very convenient and happy to pay my parking lot in real time.;4;2019-03-25;12.6;0.552;positive
479;bernard dagrant;super poorly done, unable to connect ... error 10101 ... while I connect without problem on the site!;1;2019-03-25;11.8;0.5789;positive
480;Un utilisateur de Google;very good application bravo;5;2019-03-25;12.6;0.4927;neutral
481;Un utilisateur de Google;very good but too few local park meters;4;2019-03-25;12.6;0.2724;neutral
482;Un utilisateur de Google;excellent very useful app;5;2019-03-21;12.6;0.7841;positive
483;d anthony;nickel! In training in Mulhouse, obliged to go several times a day to pay for my parking space. yesterday, my card did not go through the parking meter (invalid card). So I paid with the few coins I had. My trainer told me he was using this app which I now find mandatory! it changes a lot of things and especially with a simple click 😉 moreover, you can have reminders but also parking receipts, very useful for the company. thank you 👍;5;2019-03-20;12.6;0.8432;positive
484;Un utilisateur de Google;I use it whenever I go to Mulhouse. super practical and you pay for the time used. so we save money;5;2019-03-16;12.6;0.7893;positive
485;Amine Ben;Impossible to pay your monthly subscription without registering a payment method, knowing that this is possible with the website. In addition, when you try to change the payment method, you returned to the website without authentication required ... in short, it's not all that reassuring, thank you for correcting your app so that it is really usable;1;2019-03-15;12.6;-0.0408;neutral
486;jacqueline vautheny;Very useful. Very easy to use.;5;2019-03-13;12.6;0.7684;positive
487;christine beaufort;Easy to install, intuitive, ease of use. I say thank you EasyPark;5;2019-03-12;12.6;0.7845;positive
488;VALERIE BURGERT;great app;5;2019-03-11;12.0;0.6249;positive
489;Un utilisateur de Google;practical 👌 no need to run to get change and works very well 👌;5;2019-03-09;12.3;0.9186;positive
490;Sylvie Lecampion;I find it super practical and very happy;5;2019-03-09;12.6;0.8357;positive
491;Feyzullah Sahin;the map is not intuitive. when you want to move the map in one direction, the reverse happens;3;2019-03-04;12.2;0.0772;neutral
492;dom Quan;very convenient and above all economical, we no longer spend 1 cent too much!;5;2019-03-04;12.6;-0.3595;neutral
493;e r;We put money for 3 hours because we do not know when we will come back. Even if we come back sooner we do not give us change it is still a good scheme of the state to pump us money easily 🙄🙄🙄🙄🙄 Very well thank you for this comment so why not mention it all simply on this famous parking meter ???;1;2019-02-28;12.6;0.8753;positive
494;Gilles Valentin;only one thing to say this app is perfect !!!!;5;2019-02-28;12.5;0.7067;positive
495;christophe;great application and very easy to use.;5;2019-02-25;12.5;0.807;positive
496;Un utilisateur de Google;Magnificent;5;2019-02-25;12.5;0.5994;positive
497;Un utilisateur de Google;Very practical and very useful app!;5;2019-02-20;12.5;0.54;positive
498;robert payen;good;4;2019-02-19;12.3;0.4404;neutral
499;Un utilisateur de Google;Really practical me someone who never has change.;5;2019-02-18;12.5;0.0;neutral
500;Un utilisateur de Google;no more money problems or parking meter failure.;5;2019-02-16;12.5;-0.8166;negative
501;Un utilisateur de Google;GREAT APPLICATION. IT MAKES PARKING EASIER. I CAN CONTINUE OR STOP OR EXTEND MY PARKING FOR A LOW PRICE. I CAN NOT DO WITHOUT IT . BRAVO TO THE DESIGNERS VERY SIMPLE, CONCISE AND EFFICIENT. WELL DONE;5;2019-02-16;12.5;0.9081;positive
502;Serge Moreno;the practical side you can pay without being in front of a terminal, hence the star. the negative side ... no free end of parking warning (it's expensive 0.15 cts to send a text). erratum: there is indeed a visual warning, but it disappears quickly, and if you have the phone in your pocket, no sound. one afternoon in Bordeaux missed 2 warnings, fortunately the asvp did not pass in the area.;1;2019-02-15;12.5;-0.946;negative
503;beaudry kezokoro BOKANGA;C great and practical;5;2019-02-15;12.5;0.6249;positive
504;jacques DE NEEF;very good and above all practical.;5;2019-02-15;12.3;0.4927;neutral
505;Un utilisateur de Google;None;5;2019-02-13;12.3;0.0;neutral
506;Un utilisateur de Google;practice;4;2019-02-12;12.3;0.0;neutral
